Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Sat Apr  1 00:13:00 2006
9512372: 0 Tage idle - Level 22
13880372: 0 Tage idle - Level 7
10113472: 135 Tage idle - Level 10
11796772: 91 Tage idle - Level 6
13364372: 46 Tage idle - Level 1 => LOESCHEN
9128272: 264 Tage idle - Level 10
9209472: 23 Tage idle - Level 1
13866072: 16 Tage idle - Level 1
13744472: 8 Tage idle - Level 1
8174472: 1 Tage idle - Level 33
11067672: 122 Tage idle - Level 7
8757372: 0 Tage idle - Level 9
12390672: 10 Tage idle - Level 1
14004672: 10 Tage idle - Level 1
10342072: 2 Tage idle - Level 9
12209672: 0 Tage idle - Level 14
8722172: 85 Tage idle - Level 9
13684472: 0 Tage idle - Level 5
12756472: 18 Tage idle - Level 1 (KEEP_CHARACTER)
10783172: 162 Tage idle - Level 9
10246672: 34 Tage idle - Level 23
10748372: 5 Tage idle - Level 6
9600072: 7 Tage idle - Level 20
13390872: 20 Tage idle - Level 11
8074672: 130 Tage idle - Level 9
12640072: 48 Tage idle - Level 3
13209872: 48 Tage idle - Level 6
12119472: 102 Tage idle - Level 3 => LOESCHEN
13624772: 27 Tage idle - Level 1
13098172: 0 Tage idle - Level 15
13340772: 47 Tage idle - Level 1 => LOESCHEN
13427572: 42 Tage idle - Level 1 => LOESCHEN
11819472: 0 Tage idle - Level 22
11535472: 29 Tage idle - Level 13
12595372: 51 Tage idle - Level 14
9251472: 59 Tage idle - Level 1 => LOESCHEN
14128172: 1 Tage idle - Level 1
13574372: 0 Tage idle - Level 5
13994972: 9 Tage idle - Level 1
9308072: 34 Tage idle - Level 34
12833972: 1 Tage idle - Level 5
8283372: 22 Tage idle - Level 62 (KEEP_CHARACTER)
8364572: 28 Tage idle - Level 8
12433972: 45 Tage idle - Level 6
13083572: 39 Tage idle - Level 11
13245972: 12 Tage idle - Level 2
13250572: 30 Tage idle - Level 10
11642472: 0 Tage idle - Level 1
8592572: 262 Tage idle - Level 8 => LOESCHEN
7948572: 29 Tage idle - Level 1
8917272: 46 Tage idle - Level 12
12535672: 55 Tage idle - Level 1 => LOESCHEN
14022072: 7 Tage idle - Level 1
12003772: 117 Tage idle - Level 6
10978272: 29 Tage idle - Level 10
11248072: 3 Tage idle - Level 31
13276772: 42 Tage idle - Level 1 => LOESCHEN
9120872: 0 Tage idle - Level 10 (KEEP_CHARACTER)
13646572: 25 Tage idle - Level 1
13727772: 12 Tage idle - Level 1
14174572: 0 Tage idle - Level 1
10745272: 2 Tage idle - Level 14
10826472: 0 Tage idle - Level 8
13819172: 0 Tage idle - Level 7
13297272: 11 Tage idle - Level 11
11354472: 104 Tage idle - Level 11
13671772: 28 Tage idle - Level 1
12617472: 27 Tage idle - Level 12 (KEEP_CHARACTER)
13342672: 0 Tage idle - Level 12
13145472: 24 Tage idle - Level 1
12500472: 0 Tage idle - Level 55 (KEEP_CHARACTER)
7974372: 0 Tage idle - Level 18 (KEEP_CHARACTER)
9547672: 112 Tage idle - Level 7
12693372: 0 Tage idle - Level 17
8908272: 35 Tage idle - Level 13
8057272: 5 Tage idle - Level 28
11649372: 6 Tage idle - Level 8
12536972: 3 Tage idle - Level 8
11735172: 18 Tage idle - Level 7
11000472: 43 Tage idle - Level 1 => LOESCHEN
13318772: 46 Tage idle - Level 1 => LOESCHEN
10169272: 19 Tage idle - Level 15
8244872: 25 Tage idle - Level 10
10391672: 171 Tage idle - Level 7
11695072: 17 Tage idle - Level 30
13055272: 60 Tage idle - Level 1 => LOESCHEN
11573472: 9 Tage idle - Level 2
8108972: 0 Tage idle - Level 21
9330172: 179 Tage idle - Level 24
12192972: 92 Tage idle - Level 3 => LOESCHEN
8787672: 284 Tage idle - Level 15
13911572: 15 Tage idle - Level 1
13881072: 17 Tage idle - Level 2
8362072: 316 Tage idle - Level 10 => LOESCHEN
13410472: 1 Tage idle - Level 6
10676972: 145 Tage idle - Level 5
12867972: 15 Tage idle - Level 10
8676972: 69 Tage idle - Level 14
11402372: 0 Tage idle - Level 8
13229172: 0 Tage idle - Level 17
13233872: 6 Tage idle - Level 1
9042872: 2 Tage idle - Level 13
11337072: 22 Tage idle - Level 12
11099172: 8 Tage idle - Level 1
13325272: 1 Tage idle - Level 1
12852672: 0 Tage idle - Level 10 (KEEP_CHARACTER)
14137272: 3 Tage idle - Level 1
13335572: 37 Tage idle - Level 1 => LOESCHEN
12909272: 21 Tage idle - Level 7
14111772: 3 Tage idle - Level 1
7961672: 23 Tage idle - Level 19
13928772: 0 Tage idle - Level 8
13158972: 57 Tage idle - Level 1 => LOESCHEN
13498272: 8 Tage idle - Level 1
13169172: 56 Tage idle - Level 1 => LOESCHEN
10627472: 50 Tage idle - Level 3
12402572: 19 Tage idle - Level 3
11697672: 20 Tage idle - Level 9
14071672: 6 Tage idle - Level 1
11039472: 83 Tage idle - Level 6
10237772: 153 Tage idle - Level 6
11332772: 59 Tage idle - Level 6
10946972: 67 Tage idle - Level 10
12808872: 7 Tage idle - Level 8
12980172: 17 Tage idle - Level 1
7942372: 303 Tage idle - Level 15
8004772: 227 Tage idle - Level 12
8222472: 21 Tage idle - Level 5
10480672: 174 Tage idle - Level 9
13686472: 12 Tage idle - Level 1
9328772: 273 Tage idle - Level 11
13727172: 23 Tage idle - Level 1
9743672: 5 Tage idle - Level 12
9298272: 4 Tage idle - Level 5
14052372: 0 Tage idle - Level 9
11602072: 135 Tage idle - Level 4 => LOESCHEN
12905572: 7 Tage idle - Level 9
8020272: 4 Tage idle - Level 3
7963572: 29 Tage idle - Level 5
13803372: 1 Tage idle - Level 1
11090472: 38 Tage idle - Level 21
11298972: 68 Tage idle - Level 14
11055672: 0 Tage idle - Level 5
11268772: 1 Tage idle - Level 2 (KEEP_CHARACTER)
12779672: 59 Tage idle - Level 1 => LOESCHEN
10010672: 56 Tage idle - Level 2
13145572: 58 Tage idle - Level 1 => LOESCHEN
7939672: 50 Tage idle - Level 3
12612572: 45 Tage idle - Level 1 (KEEP_CHARACTER)
14190172: 0 Tage idle - Level 1
12911472: 53 Tage idle - Level 15
13926272: 14 Tage idle - Level 1
13272472: 6 Tage idle - Level 8 (KEEP_CHARACTER)
8482572: 77 Tage idle - Level 7
11127872: 22 Tage idle - Level 8
12395172: 0 Tage idle - Level 13
8401672: 73 Tage idle - Level 12 (KEEP_CHARACTER)
13034872: 60 Tage idle - Level 8
9796272: 206 Tage idle - Level 31
14003572: 1 Tage idle - Level 5 (KEEP_CHARACTER)
10346672: 222 Tage idle - Level 7 => LOESCHEN
11938772: 13 Tage idle - Level 15 (KEEP_CHARACTER)
13845772: 19 Tage idle - Level 1
11087772: 14 Tage idle - Level 20
13642972: 30 Tage idle - Level 1 => LOESCHEN
13319472: 48 Tage idle - Level 1 => LOESCHEN
8407972: 229 Tage idle - Level 13
13374872: 3 Tage idle - Level 1
14146372: 2 Tage idle - Level 1
10438772: 6 Tage idle - Level 9
12051472: 91 Tage idle - Level 1 (KEEP_CHARACTER)
13638972: 30 Tage idle - Level 1 => LOESCHEN
12219472: 46 Tage idle - Level 1 => LOESCHEN
7970772: 1 Tage idle - Level 31
11007472: 6 Tage idle - Level 3
13572672: 5 Tage idle - Level 10
13699972: 0 Tage idle - Level 12
10752572: 1 Tage idle - Level 1
11954972: 112 Tage idle - Level 6
10246872: 54 Tage idle - Level 22
10206372: 3 Tage idle - Level 19
8003572: 103 Tage idle - Level 19
10677672: 83 Tage idle - Level 7
8054272: 13 Tage idle - Level 22
10687972: 0 Tage idle - Level 1
8434372: 6 Tage idle - Level 4
11636772: 76 Tage idle - Level 6
11894972: 34 Tage idle - Level 6
7992572: 16 Tage idle - Level 10
13513572: 22 Tage idle - Level 5
9368672: 6 Tage idle - Level 3
12676772: 6 Tage idle - Level 9
13564272: 32 Tage idle - Level 1 => LOESCHEN
11956172: 4 Tage idle - Level 19
9748772: 33 Tage idle - Level 21
7982972: 3 Tage idle - Level 9 (KEEP_CHARACTER)
9393872: 152 Tage idle - Level 10
13048272: 59 Tage idle - Level 5
13422772: 4 Tage idle - Level 1
12874572: 50 Tage idle - Level 5
9363672: 6 Tage idle - Level 6
13762072: 24 Tage idle - Level 1
13479072: 39 Tage idle - Level 3
10982472: 57 Tage idle - Level 1 => LOESCHEN
9044872: 44 Tage idle - Level 8
11465372: 0 Tage idle - Level 20 (KEEP_CHARACTER)
12601072: 19 Tage idle - Level 1
14139272: 0 Tage idle - Level 1
12409572: 0 Tage idle - Level 28 (KEEP_CHARACTER)
12905672: 0 Tage idle - Level 19
13884372: 13 Tage idle - Level 1
8188072: 31 Tage idle - Level 9
7963672: 210 Tage idle - Level 11
13803472: 2 Tage idle - Level 1
12890072: 42 Tage idle - Level 12 (KEEP_CHARACTER)
12227272: 62 Tage idle - Level 3
12642172: 3 Tage idle - Level 2
11476272: 14 Tage idle - Level 13
13829672: 6 Tage idle - Level 1
12703472: 6 Tage idle - Level 1
13393572: 8 Tage idle - Level 21
8847172: 282 Tage idle - Level 13
8229472: 0 Tage idle - Level 70
10568872: 0 Tage idle - Level 23
10857472: 32 Tage idle - Level 11
14038872: 0 Tage idle - Level 12
10609572: 14 Tage idle - Level 9
9826172: 16 Tage idle - Level 10
13779272: 23 Tage idle - Level 1
12490772: 55 Tage idle - Level 7
9192972: 5 Tage idle - Level 16
12299172: 88 Tage idle - Level 2 => LOESCHEN
13394172: 28 Tage idle - Level 2 (KEEP_CHARACTER)
11122272: 74 Tage idle - Level 2 => LOESCHEN
8771272: 287 Tage idle - Level 12
12679272: 15 Tage idle - Level 2
8939272: 4 Tage idle - Level 16
13941272: 14 Tage idle - Level 1
14094872: 0 Tage idle - Level 5
13744072: 0 Tage idle - Level 12
12826372: 0 Tage idle - Level 5
12871472: 73 Tage idle - Level 1 => LOESCHEN
8062772: 65 Tage idle - Level 21 (KEEP_CHARACTER)
9082172: 0 Tage idle - Level 52 (KEEP_CHARACTER)
12962972: 29 Tage idle - Level 8
14125973: 0 Tage idle - Level 7
9750973: 137 Tage idle - Level 5
9183973: 201 Tage idle - Level 10
13582373: 14 Tage idle - Level 3
13415673: 43 Tage idle - Level 1 => LOESCHEN
13795473: 4 Tage idle - Level 2
9488473: 3 Tage idle - Level 9
8849073: 127 Tage idle - Level 8
9817873: 27 Tage idle - Level 5
10813273: 4 Tage idle - Level 29
13978373: 0 Tage idle - Level 12
11751573: 103 Tage idle - Level 3 => LOESCHEN
9255473: 128 Tage idle - Level 8
12199373: 1 Tage idle - Level 2
10955473: 0 Tage idle - Level 62 (KEEP_CHARACTER)
8671473: 28 Tage idle - Level 8
12579473: 0 Tage idle - Level 36 (KEEP_CHARACTER)
13188673: 0 Tage idle - Level 2
12751073: 46 Tage idle - Level 1 => LOESCHEN
12837973: 20 Tage idle - Level 1
13031173: 49 Tage idle - Level 8
9002573: 15 Tage idle - Level 5
9544773: 73 Tage idle - Level 16
8535573: 45 Tage idle - Level 3
13786473: 22 Tage idle - Level 1
12285873: 41 Tage idle - Level 1 => LOESCHEN
11691573: 136 Tage idle - Level 4 => LOESCHEN
12174473: 53 Tage idle - Level 9
13634673: 25 Tage idle - Level 1
8930573: 55 Tage idle - Level 8
9084073: 54 Tage idle - Level 5 (KEEP_CHARACTER)
12964873: 20 Tage idle - Level 6
13447773: 17 Tage idle - Level 4
8824873: 33 Tage idle - Level 7
12327173: 40 Tage idle - Level 1 => LOESCHEN
13594573: 29 Tage idle - Level 4
8510673: 5 Tage idle - Level 18
8764173: 177 Tage idle - Level 7
13361573: 0 Tage idle - Level 13
14122873: 4 Tage idle - Level 1
12018673: 3 Tage idle - Level 5
9621573: 27 Tage idle - Level 1 (KEEP_CHARACTER)
13822873: 0 Tage idle - Level 5 (KEEP_CHARACTER)
13123973: 8 Tage idle - Level 1 (KEEP_CHARACTER)
12246673: 5 Tage idle - Level 7
13134173: 0 Tage idle - Level 2
8060273: 0 Tage idle - Level 10 (KEEP_CHARACTER)
10273373: 0 Tage idle - Level 20 (KEEP_CHARACTER)
11530773: 146 Tage idle - Level 4 => LOESCHEN
13889473: 3 Tage idle - Level 1
11865473: 3 Tage idle - Level 14
14113173: 4 Tage idle - Level 1
13479173: 36 Tage idle - Level 1 => LOESCHEN
10699573: 155 Tage idle - Level 8
12839873: 48 Tage idle - Level 1 => LOESCHEN
10167673: 30 Tage idle - Level 1 => LOESCHEN
12566073: 0 Tage idle - Level 14
8375073: 134 Tage idle - Level 7
14017773: 8 Tage idle - Level 1
13220673: 54 Tage idle - Level 1 => LOESCHEN
13636573: 31 Tage idle - Level 1 => LOESCHEN
13449673: 0 Tage idle - Level 10
11344473: 155 Tage idle - Level 6
12729073: 72 Tage idle - Level 7
10968973: 68 Tage idle - Level 8
13180573: 0 Tage idle - Level 8
9850873: 23 Tage idle - Level 9 (KEEP_CHARACTER)
13237173: 51 Tage idle - Level 1 => LOESCHEN
12926973: 46 Tage idle - Level 7
12191973: 3 Tage idle - Level 8 (KEEP_CHARACTER)
12724073: 74 Tage idle - Level 8
10872473: 5 Tage idle - Level 10
13865173: 0 Tage idle - Level 8
13181173: 56 Tage idle - Level 1 => LOESCHEN
8888373: 25 Tage idle - Level 20
10153673: 120 Tage idle - Level 4 => LOESCHEN
13045273: 2 Tage idle - Level 1
13794973: 20 Tage idle - Level 2
9199273: 5 Tage idle - Level 36
10767373: 1 Tage idle - Level 7
9695373: 18 Tage idle - Level 7
12477173: 40 Tage idle - Level 25
14171073: 1 Tage idle - Level 1
10741873: 24 Tage idle - Level 3
9624773: 167 Tage idle - Level 7
13450573: 3 Tage idle - Level 6
13410073: 0 Tage idle - Level 2
12492073: 0 Tage idle - Level 15
7945773: 10 Tage idle - Level 35
13704373: 1 Tage idle - Level 1
10069073: 221 Tage idle - Level 8
12796673: 5 Tage idle - Level 1
11787473: 0 Tage idle - Level 7
13942673: 14 Tage idle - Level 1
12072173: 34 Tage idle - Level 19
11635673: 5 Tage idle - Level 1
13097273: 48 Tage idle - Level 1 => LOESCHEN
13548273: 8 Tage idle - Level 5
8013373: 1 Tage idle - Level 31
13760373: 15 Tage idle - Level 7
8768673: 88 Tage idle - Level 10
13801073: 13 Tage idle - Level 1
8231073: 110 Tage idle - Level 9
13563173: 0 Tage idle - Level 13
13234073: 8 Tage idle - Level 6
11418573: 64 Tage idle - Level 3
10454473: 60 Tage idle - Level 3
13244373: 53 Tage idle - Level 1 => LOESCHEN
13092273: 5 Tage idle - Level 1
12534073: 90 Tage idle - Level 8
9697273: 75 Tage idle - Level 17
8024273: 21 Tage idle - Level 4
12711373: 81 Tage idle - Level 5
14081573: 2 Tage idle - Level 1
11256873: 63 Tage idle - Level 16
12144373: 2 Tage idle - Level 13
13939273: 14 Tage idle - Level 1
12848973: 52 Tage idle - Level 12
12853573: 68 Tage idle - Level 7
9647173: 75 Tage idle - Level 18
11115273: 0 Tage idle - Level 21
13265573: 0 Tage idle - Level 39 (KEEP_CHARACTER)
13300673: 10 Tage idle - Level 21 (KEEP_CHARACTER)
11864973: 1 Tage idle - Level 15
12671273: 0 Tage idle - Level 22
14082173: 5 Tage idle - Level 1
10703973: 9 Tage idle - Level 8
13129673: 45 Tage idle - Level 1 => LOESCHEN
13954873: 0 Tage idle - Level 8
13301273: 48 Tage idle - Level 1 => LOESCHEN
9733673: 0 Tage idle - Level 23 (KEEP_CHARACTER)
11900673: 10 Tage idle - Level 7
12915473: 43 Tage idle - Level 8
11678673: 106 Tage idle - Level 4
12809773: 4 Tage idle - Level 24
8299673: 241 Tage idle - Level 8 => LOESCHEN
13378173: 37 Tage idle - Level 4
9309073: 46 Tage idle - Level 10
12540673: 16 Tage idle - Level 8
11820073: 93 Tage idle - Level 3 => LOESCHEN
11248473: 1 Tage idle - Level 5 (KEEP_CHARACTER)
8026173: 3 Tage idle - Level 42 (KEEP_CHARACTER)
11618273: 102 Tage idle - Level 6
10239273: 2 Tage idle - Level 14
13439473: 41 Tage idle - Level 1 => LOESCHEN
12349073: 41 Tage idle - Level 1 => LOESCHEN
11339973: 0 Tage idle - Level 17
13322473: 0 Tage idle - Level 13
10796373: 188 Tage idle - Level 12
8127973: 118 Tage idle - Level 6
9192473: 14 Tage idle - Level 7
10305173: 0 Tage idle - Level 33 (KEEP_CHARACTER)
11937773: 38 Tage idle - Level 12
10522973: 191 Tage idle - Level 13
8087873: 34 Tage idle - Level 16
12521373: 47 Tage idle - Level 12
13207073: 6 Tage idle - Level 10
11026373: 11 Tage idle - Level 7
13713473: 0 Tage idle - Level 8
11613973: 43 Tage idle - Level 18
10316073: 32 Tage idle - Level 8
13353973: 42 Tage idle - Level 1 => LOESCHEN
13480173: 27 Tage idle - Level 5
8944073: 0 Tage idle - Level 20
13369873: 16 Tage idle - Level 10
10341273: 200 Tage idle - Level 13
11118473: 177 Tage idle - Level 5 => LOESCHEN
10585173: 12 Tage idle - Level 9
8089073: 156 Tage idle - Level 5 => LOESCHEN
11027673: 24 Tage idle - Level 1 (KEEP_CHARACTER)
12497873: 27 Tage idle - Level 1
9310673: 228 Tage idle - Level 8
14106173: 1 Tage idle - Level 16 (KEEP_CHARACTER)
13846673: 17 Tage idle - Level 1
13228973: 6 Tage idle - Level 1
11204973: 3 Tage idle - Level 19
8033373: 86 Tage idle - Level 9
14045573: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8990473: 59 Tage idle - Level 10
11554573: 21 Tage idle - Level 14
9468773: 111 Tage idle - Level 5 (KEEP_CHARACTER)
10671673: 64 Tage idle - Level 13
12159073: 6 Tage idle - Level 15
8261373: 23 Tage idle - Level 18
13234173: 2 Tage idle - Level 12
8160273: 1 Tage idle - Level 12 (KEEP_CHARACTER)
12559773: 66 Tage idle - Level 5
12974673: 36 Tage idle - Level 1 => LOESCHEN
12726773: 56 Tage idle - Level 1 => LOESCHEN
12771873: 12 Tage idle - Level 6
12984973: 60 Tage idle - Level 1 => LOESCHEN
12321073: 0 Tage idle - Level 11
8464873: 0 Tage idle - Level 19
13462173: 21 Tage idle - Level 2
9023273: 247 Tage idle - Level 11
13300073: 0 Tage idle - Level 13 (KEEP_CHARACTER)
9443873: 32 Tage idle - Level 1 => LOESCHEN
12757573: 27 Tage idle - Level 9
8936373: 0 Tage idle - Level 24 (KEEP_CHARACTER)
12696973: 64 Tage idle - Level 7
10591773: 88 Tage idle - Level 10
12402973: 6 Tage idle - Level 3
11768973: 32 Tage idle - Level 1 => LOESCHEN
11606873: 7 Tage idle - Level 6
13757073: 0 Tage idle - Level 8
12955373: 0 Tage idle - Level 6
8110873: 243 Tage idle - Level 9
14169073: 0 Tage idle - Level 1
9333073: 229 Tage idle - Level 8
8161573: 6 Tage idle - Level 2
10415373: 3 Tage idle - Level 9
11024573: 11 Tage idle - Level 6
8055873: 97 Tage idle - Level 14
13469073: 40 Tage idle - Level 3
14027573: 0 Tage idle - Level 7
13473773: 40 Tage idle - Level 1 => LOESCHEN
12545773: 43 Tage idle - Level 4 (KEEP_CHARACTER)
9581673: 36 Tage idle - Level 8
12064573: 36 Tage idle - Level 6
11759973: 70 Tage idle - Level 16
8947973: 85 Tage idle - Level 6
9713873: 211 Tage idle - Level 9
10552573: 50 Tage idle - Level 9
13798873: 2 Tage idle - Level 1
9521273: 106 Tage idle - Level 10
13722573: 26 Tage idle - Level 1
12885773: 0 Tage idle - Level 15
11587973: 43 Tage idle - Level 2
10497573: 5 Tage idle - Level 31
13160173: 0 Tage idle - Level 18
12804873: 64 Tage idle - Level 3
13819673: 19 Tage idle - Level 2
9182273: 1 Tage idle - Level 16
9476573: 233 Tage idle - Level 7 => LOESCHEN
13419673: 36 Tage idle - Level 1 => LOESCHEN
13343073: 16 Tage idle - Level 1 (KEEP_CHARACTER)
12911173: 65 Tage idle - Level 3
8437173: 118 Tage idle - Level 15
9162373: 12 Tage idle - Level 8
12100973: 0 Tage idle - Level 18
13789873: 16 Tage idle - Level 1
9026473: 2 Tage idle - Level 50
13343773: 6 Tage idle - Level 3
11609373: 14 Tage idle - Level 14
11138473: 24 Tage idle - Level 2
11553373: 113 Tage idle - Level 4 (KEEP_CHARACTER)
13460373: 32 Tage idle - Level 3
11644873: 123 Tage idle - Level 8
9067573: 24 Tage idle - Level 9
12172873: 20 Tage idle - Level 11
8483573: 6 Tage idle - Level 33
12016373: 1 Tage idle - Level 25
10408273: 88 Tage idle - Level 11
10995573: 31 Tage idle - Level 4
10331773: 27 Tage idle - Level 11
11139073: 6 Tage idle - Level 11
9098373: 55 Tage idle - Level 5
13410273: 0 Tage idle - Level 10
8012973: 126 Tage idle - Level 5
13887173: 4 Tage idle - Level 5
9777373: 27 Tage idle - Level 24
12959173: 6 Tage idle - Level 1
13684373: 4 Tage idle - Level 1
13066673: 2 Tage idle - Level 8
13481573: 39 Tage idle - Level 1 => LOESCHEN
10033473: 177 Tage idle - Level 13
13770173: 6 Tage idle - Level 6
12513073: 14 Tage idle - Level 9
13122273: 59 Tage idle - Level 3
13203473: 55 Tage idle - Level 1 => LOESCHEN
10008973: 5 Tage idle - Level 7
8955773: 3 Tage idle - Level 12 (KEEP_CHARACTER)
13416573: 3 Tage idle - Level 1
14106973: 0 Tage idle - Level 7
9362073: 89 Tage idle - Level 1 => LOESCHEN
13760573: 22 Tage idle - Level 1
13841773: 2 Tage idle - Level 12
11413073: 5 Tage idle - Level 19
8186573: 130 Tage idle - Level 22
9854173: 0 Tage idle - Level 16
11661673: 123 Tage idle - Level 9
13645173: 30 Tage idle - Level 2
11667273: 93 Tage idle - Level 11
14000873: 3 Tage idle - Level 1
11216573: 109 Tage idle - Level 5
8090073: 46 Tage idle - Level 8
11064473: 34 Tage idle - Level 14
9429673: 21 Tage idle - Level 8
13913973: 15 Tage idle - Level 1
11733173: 107 Tage idle - Level 8
9809773: 22 Tage idle - Level 28
8850273: 1 Tage idle - Level 24 (KEEP_CHARACTER)
9166173: 207 Tage idle - Level 6 => LOESCHEN
8987873: 1 Tage idle - Level 6
9875373: 10 Tage idle - Level 9
12023573: 35 Tage idle - Level 10
8866173: 268 Tage idle - Level 22
8253073: 309 Tage idle - Level 10 => LOESCHEN
12246973: 39 Tage idle - Level 8
11237773: 0 Tage idle - Level 12
11318973: 42 Tage idle - Level 2
13924873: 7 Tage idle - Level 1
12712873: 77 Tage idle - Level 9
13600373: 26 Tage idle - Level 5
13286973: 50 Tage idle - Level 1 => LOESCHEN
9557173: 205 Tage idle - Level 12
13464173: 41 Tage idle - Level 1 => LOESCHEN
13677273: 5 Tage idle - Level 1 (KEEP_CHARACTER)
13013473: 37 Tage idle - Level 1 => LOESCHEN
12095473: 40 Tage idle - Level 1 => LOESCHEN
9319573: 85 Tage idle - Level 2 => LOESCHEN
10441273: 85 Tage idle - Level 16
10522473: 62 Tage idle - Level 10
8077073: 74 Tage idle - Level 11
9830573: 6 Tage idle - Level 12
8999373: 153 Tage idle - Level 7
14059073: 0 Tage idle - Level 1
7949773: 0 Tage idle - Level 10
12248173: 69 Tage idle - Level 8
14069373: 0 Tage idle - Level 1
11619073: 147 Tage idle - Level 5
13804473: 21 Tage idle - Level 1
13936373: 9 Tage idle - Level 1
12232973: 86 Tage idle - Level 4
8868073: 121 Tage idle - Level 11
8169173: 193 Tage idle - Level 14
10751073: 132 Tage idle - Level 7
13789973: 0 Tage idle - Level 1
13171173: 53 Tage idle - Level 1 => LOESCHEN
8508873: 93 Tage idle - Level 9
13597373: 2 Tage idle - Level 7
13510873: 14 Tage idle - Level 1
11406673: 0 Tage idle - Level 24
9122673: 14 Tage idle - Level 4
13612573: 9 Tage idle - Level 1
12694573: 11 Tage idle - Level 3
13299073: 2 Tage idle - Level 1
8914073: 34 Tage idle - Level 10
11108373: 0 Tage idle - Level 24
10554573: 71 Tage idle - Level 15
8468773: 159 Tage idle - Level 5 => LOESCHEN
13501173: 38 Tage idle - Level 1 => LOESCHEN
13551973: 34 Tage idle - Level 1 => LOESCHEN
11822173: 41 Tage idle - Level 1 => LOESCHEN
12305073: 13 Tage idle - Level 8
13572473: 14 Tage idle - Level 1
8863773: 0 Tage idle - Level 10
13988373: 11 Tage idle - Level 1
13618873: 31 Tage idle - Level 1 => LOESCHEN
13050873: 31 Tage idle - Level 1 => LOESCHEN
10301673: 2 Tage idle - Level 6
12451973: 42 Tage idle - Level 4
13182773: 38 Tage idle - Level 9
8266573: 0 Tage idle - Level 6
11939873: 76 Tage idle - Level 4
9164373: 43 Tage idle - Level 7
11747273: 37 Tage idle - Level 1 => LOESCHEN
13451473: 30 Tage idle - Level 8
8742773: 3 Tage idle - Level 33
11270773: 11 Tage idle - Level 3
13502473: 19 Tage idle - Level 7
9321773: 80 Tage idle - Level 8
12913873: 4 Tage idle - Level 1
13898173: 7 Tage idle - Level 3
11382773: 83 Tage idle - Level 11
12853173: 0 Tage idle - Level 7
12524073: 46 Tage idle - Level 9
11849673: 35 Tage idle - Level 7 (KEEP_CHARACTER)
14061273: 0 Tage idle - Level 1
8217073: 265 Tage idle - Level 11
13553873: 1 Tage idle - Level 9
11125173: 162 Tage idle - Level 13
10814973: 10 Tage idle - Level 6
8571373: 12 Tage idle - Level 1 (KEEP_CHARACTER)
12803073: 75 Tage idle - Level 4
12894273: 0 Tage idle - Level 9
11596473: 13 Tage idle - Level 16
12772673: 21 Tage idle - Level 4
11019473: 27 Tage idle - Level 14
12033273: 107 Tage idle - Level 1 (KEEP_CHARACTER)
13670473: 28 Tage idle - Level 4
7952573: 132 Tage idle - Level 3 (KEEP_CHARACTER)
13225373: 46 Tage idle - Level 1 => LOESCHEN
9814473: 2 Tage idle - Level 6
13848773: 7 Tage idle - Level 6
10283373: 32 Tage idle - Level 13 (KEEP_CHARACTER)
11794273: 0 Tage idle - Level 15
10673773: 67 Tage idle - Level 12
10881173: 1 Tage idle - Level 9
8881173: 185 Tage idle - Level 7
8344673: 26 Tage idle - Level 9
8354973: 315 Tage idle - Level 11
13195573: 0 Tage idle - Level 18
13236273: 28 Tage idle - Level 7
8942473: 1 Tage idle - Level 8
8000273: 18 Tage idle - Level 10 (KEEP_CHARACTER)
9476073: 8 Tage idle - Level 7
13342673: 13 Tage idle - Level 2
11815773: 91 Tage idle - Level 9
10360173: 4 Tage idle - Level 7
13277373: 51 Tage idle - Level 1 => LOESCHEN
11704373: 122 Tage idle - Level 5
12977373: 50 Tage idle - Level 5
13535873: 36 Tage idle - Level 1 => LOESCHEN
12319173: 7 Tage idle - Level 12
11066473: 100 Tage idle - Level 7
13180973: 56 Tage idle - Level 1 => LOESCHEN
11400473: 1 Tage idle - Level 5
9810773: 200 Tage idle - Level 7
8685273: 0 Tage idle - Level 45
11613573: 72 Tage idle - Level 25
11122073: 0 Tage idle - Level 17
12511373: 2 Tage idle - Level 18
11912473: 1 Tage idle - Level 14
13318773: 42 Tage idle - Level 2
12147173: 92 Tage idle - Level 5
13120573: 4 Tage idle - Level 17
8665373: 4 Tage idle - Level 8
13662773: 26 Tage idle - Level 1
7944873: 317 Tage idle - Level 19
10011873: 1 Tage idle - Level 7
14019373: 6 Tage idle - Level 4
8062573: 20 Tage idle - Level 5
13921173: 1 Tage idle - Level 1
8351173: 5 Tage idle - Level 5
13926873: 9 Tage idle - Level 5
9203973: 60 Tage idle - Level 6
13490773: 34 Tage idle - Level 3
13734273: 1 Tage idle - Level 8
13658773: 2 Tage idle - Level 7
13947373: 11 Tage idle - Level 3
11224473: 2 Tage idle - Level 23
10215273: 196 Tage idle - Level 13
11801773: 1 Tage idle - Level 5
8463173: 145 Tage idle - Level 14
10762073: 24 Tage idle - Level 6
8757473: 7 Tage idle - Level 3 (KEEP_CHARACTER)
9852473: 21 Tage idle - Level 5
8063173: 12 Tage idle - Level 14
13304073: 0 Tage idle - Level 12
8195073: 146 Tage idle - Level 8
9746773: 12 Tage idle - Level 20
9214873: 7 Tage idle - Level 7
