Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Sun Jan  1 00:13:00 2006
11253282: 26 Tage idle - Level 8
12014582: 29 Tage idle - Level 1
11050482: 90 Tage idle - Level 4
12146482: 1 Tage idle - Level 5
10948682: 5 Tage idle - Level 9
8816782: 93 Tage idle - Level 16
12480182: 0 Tage idle - Level 1
11552182: 0 Tage idle - Level 13
10011082: 25 Tage idle - Level 3
12242582: 1 Tage idle - Level 2
12404982: 8 Tage idle - Level 1
11780182: 47 Tage idle - Level 1 => LOESCHEN
9856782: 78 Tage idle - Level 5
9157882: 4 Tage idle - Level 11
11086982: 51 Tage idle - Level 9
8031682: 71 Tage idle - Level 4
9796082: 118 Tage idle - Level 8
11507782: 24 Tage idle - Level 9
11431182: 20 Tage idle - Level 1
9684782: 104 Tage idle - Level 7
9102082: 45 Tage idle - Level 1 => LOESCHEN
11031182: 28 Tage idle - Level 1 (KEEP_CHARACTER)
9543182: 14 Tage idle - Level 1
12111982: 9 Tage idle - Level 2
11720482: 40 Tage idle - Level 1 => LOESCHEN
8954582: 51 Tage idle - Level 6
12572982: 0 Tage idle - Level 1
9350682: 163 Tage idle - Level 5 => LOESCHEN
12183182: 8 Tage idle - Level 1
12390682: 2 Tage idle - Level 3 (KEEP_CHARACTER)
12067182: 0 Tage idle - Level 12
12492382: 3 Tage idle - Level 1
12325682: 1 Tage idle - Level 11
11402282: 0 Tage idle - Level 19
9523982: 5 Tage idle - Level 3
11083182: 1 Tage idle - Level 8
12189482: 20 Tage idle - Level 1
9873582: 81 Tage idle - Level 1 (KEEP_CHARACTER)
12482782: 4 Tage idle - Level 1
10515382: 2 Tage idle - Level 4
8555882: 107 Tage idle - Level 16
11372482: 74 Tage idle - Level 2 => LOESCHEN
12098682: 26 Tage idle - Level 2
11094082: 8 Tage idle - Level 10
12270282: 3 Tage idle - Level 7
12306382: 9 Tage idle - Level 1
10950882: 0 Tage idle - Level 15 (KEEP_CHARACTER)
9008582: 129 Tage idle - Level 12
8535982: 170 Tage idle - Level 10
8257582: 52 Tage idle - Level 15
9271382: 95 Tage idle - Level 5
7992382: 1 Tage idle - Level 1
9722382: 0 Tage idle - Level 23
8556482: 146 Tage idle - Level 15
11738282: 48 Tage idle - Level 1 => LOESCHEN
12012782: 0 Tage idle - Level 5
11003582: 15 Tage idle - Level 1
8034882: 140 Tage idle - Level 7
11626982: 51 Tage idle - Level 5
10906382: 42 Tage idle - Level 7
12307682: 0 Tage idle - Level 3
11009882: 55 Tage idle - Level 1 => LOESCHEN
10582282: 118 Tage idle - Level 6
10709882: 48 Tage idle - Level 1 => LOESCHEN
10917282: 1 Tage idle - Level 11
12322582: 13 Tage idle - Level 1
12576082: 0 Tage idle - Level 1
12049882: 0 Tage idle - Level 1
8972682: 193 Tage idle - Level 9
12464782: 5 Tage idle - Level 1
11293182: 1 Tage idle - Level 1
10405982: 3 Tage idle - Level 1
8365182: 2 Tage idle - Level 1
10091482: 113 Tage idle - Level 5
11724282: 44 Tage idle - Level 1 => LOESCHEN
12404382: 2 Tage idle - Level 8
9724282: 12 Tage idle - Level 18
10800982: 1 Tage idle - Level 12
12298382: 0 Tage idle - Level 10
10198882: 22 Tage idle - Level 1
12465382: 5 Tage idle - Level 1
7944182: 22 Tage idle - Level 14
11851182: 9 Tage idle - Level 12
11649382: 17 Tage idle - Level 1
9897282: 141 Tage idle - Level 5
11790582: 13 Tage idle - Level 1
11213582: 11 Tage idle - Level 8
8118582: 41 Tage idle - Level 16
9877382: 16 Tage idle - Level 1
9436982: 25 Tage idle - Level 11
8057982: 70 Tage idle - Level 18
12005682: 24 Tage idle - Level 8
8245482: 113 Tage idle - Level 13
10701082: 101 Tage idle - Level 8
12239282: 18 Tage idle - Level 1
9285482: 1 Tage idle - Level 12
8524482: 9 Tage idle - Level 1
12142882: 5 Tage idle - Level 1
11422282: 8 Tage idle - Level 1 (KEEP_CHARACTER)
12229682: 3 Tage idle - Level 1
10707382: 0 Tage idle - Level 27 (KEEP_CHARACTER)
11802382: 24 Tage idle - Level 1
8676982: 43 Tage idle - Level 4
10226182: 3 Tage idle - Level 16
12467982: 5 Tage idle - Level 1
12062282: 13 Tage idle - Level 1
10165582: 4 Tage idle - Level 8
8084382: 12 Tage idle - Level 6
10210982: 6 Tage idle - Level 1
9924682: 42 Tage idle - Level 7 (KEEP_CHARACTER)
11788482: 3 Tage idle - Level 9
10160582: 59 Tage idle - Level 8
9995982: 8 Tage idle - Level 1
8287882: 2 Tage idle - Level 16 (KEEP_CHARACTER)
8662282: 0 Tage idle - Level 15
11809282: 40 Tage idle - Level 1 => LOESCHEN
11155482: 3 Tage idle - Level 9 (KEEP_CHARACTER)
9849782: 25 Tage idle - Level 2
8140682: 9 Tage idle - Level 9
8475382: 12 Tage idle - Level 3
11494882: 7 Tage idle - Level 1
12008182: 0 Tage idle - Level 19
10779982: 27 Tage idle - Level 1
11338382: 4 Tage idle - Level 10
10455482: 23 Tage idle - Level 1
11885182: 40 Tage idle - Level 1 => LOESCHEN
12524882: 0 Tage idle - Level 6
9763582: 145 Tage idle - Level 6
8678882: 132 Tage idle - Level 8
8511082: 207 Tage idle - Level 6 => LOESCHEN
9981282: 133 Tage idle - Level 22
11176682: 7 Tage idle - Level 4
8490982: 49 Tage idle - Level 18
11014582: 24 Tage idle - Level 1
11353982: 41 Tage idle - Level 5
10917382: 0 Tage idle - Level 7
11602082: 54 Tage idle - Level 1 => LOESCHEN
12125482: 0 Tage idle - Level 15
8557882: 0 Tage idle - Level 14
8147582: 4 Tage idle - Level 1
12009482: 22 Tage idle - Level 2
10532282: 114 Tage idle - Level 9
8400382: 104 Tage idle - Level 11
7943682: 0 Tage idle - Level 110 (KEEP_CHARACTER)
10016282: 0 Tage idle - Level 11
8755682: 0 Tage idle - Level 36
12095682: 21 Tage idle - Level 1
9319782: 13 Tage idle - Level 6
11460982: 28 Tage idle - Level 1
12475782: 1 Tage idle - Level 1
12110882: 26 Tage idle - Level 1
8664882: 42 Tage idle - Level 21
12531382: 0 Tage idle - Level 9
11243882: 37 Tage idle - Level 7
8766582: 100 Tage idle - Level 6
9942782: 0 Tage idle - Level 44 (KEEP_CHARACTER)
10695682: 104 Tage idle - Level 6
8563782: 1 Tage idle - Level 15
10123282: 82 Tage idle - Level 9
8371182: 7 Tage idle - Level 4
12283882: 11 Tage idle - Level 6
11199082: 27 Tage idle - Level 5
9199082: 44 Tage idle - Level 18
8078582: 12 Tage idle - Level 8
12020682: 31 Tage idle - Level 1 => LOESCHEN
7975782: 41 Tage idle - Level 9 (KEEP_CHARACTER)
11011482: 0 Tage idle - Level 5
9346182: 119 Tage idle - Level 7
8792382: 77 Tage idle - Level 4
8625682: 0 Tage idle - Level 33
12117782: 23 Tage idle - Level 4
9067882: 169 Tage idle - Level 1 => LOESCHEN
7950182: 5 Tage idle - Level 101
12375982: 3 Tage idle - Level 6 (KEEP_CHARACTER)
11078082: 12 Tage idle - Level 1
9442282: 39 Tage idle - Level 11
8479182: 10 Tage idle - Level 10
9047982: 9 Tage idle - Level 8
11974882: 33 Tage idle - Level 1 => LOESCHEN
9438282: 4 Tage idle - Level 12 (KEEP_CHARACTER)
8018882: 256 Tage idle - Level 8 => LOESCHEN
8479882: 74 Tage idle - Level 8
9863482: 1 Tage idle - Level 18
10986182: 3 Tage idle - Level 16
10368482: 36 Tage idle - Level 3
11954982: 23 Tage idle - Level 5
11544682: 27 Tage idle - Level 8
12103082: 25 Tage idle - Level 1
12275482: 5 Tage idle - Level 5
8383382: 180 Tage idle - Level 7
8013882: 4 Tage idle - Level 8
12331082: 1 Tage idle - Level 15
11656682: 55 Tage idle - Level 1 => LOESCHEN
11864082: 34 Tage idle - Level 8
10617282: 43 Tage idle - Level 17
11910082: 34 Tage idle - Level 1 => LOESCHEN
9708282: 1 Tage idle - Level 15
11353382: 4 Tage idle - Level 9 (KEEP_CHARACTER)
8967582: 27 Tage idle - Level 10
10856182: 31 Tage idle - Level 1 => LOESCHEN
11662582: 26 Tage idle - Level 5
11749382: 49 Tage idle - Level 2
8202682: 97 Tage idle - Level 4
8415782: 42 Tage idle - Level 11
11106082: 89 Tage idle - Level 2 => LOESCHEN
10714682: 58 Tage idle - Level 1 => LOESCHEN
8030682: 231 Tage idle - Level 14
11096182: 38 Tage idle - Level 1 => LOESCHEN
11131282: 1 Tage idle - Level 8
12227282: 0 Tage idle - Level 19
11709582: 51 Tage idle - Level 1 => LOESCHEN
11962082: 0 Tage idle - Level 22
10046582: 113 Tage idle - Level 11
12520582: 0 Tage idle - Level 1
10629482: 109 Tage idle - Level 3 => LOESCHEN
8051182: 54 Tage idle - Level 5
7994482: 8 Tage idle - Level 25 (KEEP_CHARACTER)
12379782: 9 Tage idle - Level 1 (KEEP_CHARACTER)
11202882: 27 Tage idle - Level 2
10244382: 105 Tage idle - Level 4
10827282: 99 Tage idle - Level 7
11679782: 11 Tage idle - Level 13 (KEEP_CHARACTER)
10179082: 0 Tage idle - Level 22
11107382: 48 Tage idle - Level 1 => LOESCHEN
11375882: 73 Tage idle - Level 2 => LOESCHEN
11871982: 9 Tage idle - Level 7
10447882: 89 Tage idle - Level 7
9619382: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8492982: 3 Tage idle - Level 22
10883283: 65 Tage idle - Level 4
8838183: 187 Tage idle - Level 8
9518283: 155 Tage idle - Level 8
11695283: 0 Tage idle - Level 1
11776483: 16 Tage idle - Level 8
11949083: 9 Tage idle - Level 7
9614383: 106 Tage idle - Level 14
12016083: 3 Tage idle - Level 9
9047383: 36 Tage idle - Level 2
10660583: 4 Tage idle - Level 4
11675383: 9 Tage idle - Level 1
12107583: 16 Tage idle - Level 5
11888483: 16 Tage idle - Level 4
10099183: 98 Tage idle - Level 7
8387883: 232 Tage idle - Level 8
10311583: 58 Tage idle - Level 1 => LOESCHEN
8813283: 174 Tage idle - Level 20
12437283: 1 Tage idle - Level 1
10216083: 4 Tage idle - Level 1
12447583: 0 Tage idle - Level 1
12452183: 6 Tage idle - Level 1
11286283: 42 Tage idle - Level 1 => LOESCHEN
12340883: 0 Tage idle - Level 1
11124183: 13 Tage idle - Level 6
11792683: 46 Tage idle - Level 1 => LOESCHEN
11873883: 34 Tage idle - Level 8
10616783: 18 Tage idle - Level 20
10621383: 14 Tage idle - Level 11
10419583: 13 Tage idle - Level 4
10915683: 99 Tage idle - Level 4
11069183: 11 Tage idle - Level 8
9514583: 26 Tage idle - Level 5
11859583: 37 Tage idle - Level 9
8156083: 12 Tage idle - Level 9
11748183: 47 Tage idle - Level 1 => LOESCHEN
8034483: 9 Tage idle - Level 36
9793283: 159 Tage idle - Level 6
11429383: 7 Tage idle - Level 1
11515183: 42 Tage idle - Level 12
8176683: 89 Tage idle - Level 2 (KEEP_CHARACTER)
8753983: 182 Tage idle - Level 13
11692183: 39 Tage idle - Level 1 => LOESCHEN
12043183: 30 Tage idle - Level 1 => LOESCHEN
10480183: 60 Tage idle - Level 1 => LOESCHEN
12093983: 4 Tage idle - Level 1
12053483: 5 Tage idle - Level 4
9373383: 4 Tage idle - Level 7
11910183: 2 Tage idle - Level 3
10612383: 0 Tage idle - Level 10
12114783: 2 Tage idle - Level 1
8465983: 50 Tage idle - Level 10
9399583: 41 Tage idle - Level 10
11733583: 40 Tage idle - Level 1 => LOESCHEN
9601683: 141 Tage idle - Level 18
11784283: 41 Tage idle - Level 1 (KEEP_CHARACTER)
9120483: 166 Tage idle - Level 8
11678583: 35 Tage idle - Level 1 => LOESCHEN
8096783: 16 Tage idle - Level 10
12247283: 13 Tage idle - Level 8
12333083: 13 Tage idle - Level 1
8922183: 38 Tage idle - Level 1 => LOESCHEN
9110883: 21 Tage idle - Level 6
11323983: 0 Tage idle - Level 34 (KEEP_CHARACTER)
9526783: 2 Tage idle - Level 15 (KEEP_CHARACTER)
11177483: 14 Tage idle - Level 23
12227383: 9 Tage idle - Level 1
10000583: 14 Tage idle - Level 7
11562183: 18 Tage idle - Level 3
10274683: 12 Tage idle - Level 12
9238783: 17 Tage idle - Level 8
11947983: 0 Tage idle - Level 13
9324583: 7 Tage idle - Level 26
9040583: 20 Tage idle - Level 6 (KEEP_CHARACTER)
10244483: 0 Tage idle - Level 21
11912083: 2 Tage idle - Level 18 (KEEP_CHARACTER)
11056483: 63 Tage idle - Level 4
10750883: 29 Tage idle - Level 11
12319483: 9 Tage idle - Level 1
12035483: 9 Tage idle - Level 7 (KEEP_CHARACTER)
8761083: 134 Tage idle - Level 9
9694783: 0 Tage idle - Level 9
8275283: 6 Tage idle - Level 9
8199783: 192 Tage idle - Level 9
12141883: 3 Tage idle - Level 4
11006383: 88 Tage idle - Level 4
12511683: 0 Tage idle - Level 8
8574183: 2 Tage idle - Level 7
8163983: 18 Tage idle - Level 3
9705283: 167 Tage idle - Level 9
8330983: 61 Tage idle - Level 19
11431583: 5 Tage idle - Level 1
7985583: 11 Tage idle - Level 15
10052583: 20 Tage idle - Level 13
8873083: 0 Tage idle - Level 21
8832683: 0 Tage idle - Level 20 (KEEP_CHARACTER)
11579383: 59 Tage idle - Level 1 => LOESCHEN
12548083: 1 Tage idle - Level 1
8519483: 235 Tage idle - Level 9
12304883: 0 Tage idle - Level 1
9538983: 51 Tage idle - Level 4
8574883: 5 Tage idle - Level 23 (KEEP_CHARACTER)
9305983: 80 Tage idle - Level 13
11771583: 48 Tage idle - Level 1 => LOESCHEN
11852783: 27 Tage idle - Level 4
11108783: 0 Tage idle - Level 1
11280083: 35 Tage idle - Level 2
8352083: 41 Tage idle - Level 25
11300983: 54 Tage idle - Level 1 => LOESCHEN
11635683: 48 Tage idle - Level 7
8671583: 115 Tage idle - Level 9
9124283: 44 Tage idle - Level 7
11418583: 2 Tage idle - Level 3
10864783: 1 Tage idle - Level 13
9129983: 199 Tage idle - Level 8
11392783: 58 Tage idle - Level 1 => LOESCHEN
11398383: 19 Tage idle - Level 1
12113583: 2 Tage idle - Level 1
12539783: 0 Tage idle - Level 1
12509583: 0 Tage idle - Level 6
9823883: 112 Tage idle - Level 9
8652283: 114 Tage idle - Level 8
11216383: 3 Tage idle - Level 2
8997283: 39 Tage idle - Level 23
12079083: 3 Tage idle - Level 1
7947683: 15 Tage idle - Level 37
12408483: 1 Tage idle - Level 10
9976283: 12 Tage idle - Level 14 (KEEP_CHARACTER)
7952283: 4 Tage idle - Level 17
9160383: 201 Tage idle - Level 6 => LOESCHEN
12215983: 13 Tage idle - Level 1
8202183: 114 Tage idle - Level 8
11920583: 37 Tage idle - Level 1 => LOESCHEN
10218083: 2 Tage idle - Level 22
12575883: 0 Tage idle - Level 1
9434783: 63 Tage idle - Level 19
12049583: 23 Tage idle - Level 1
12135383: 1 Tage idle - Level 10
9369483: 132 Tage idle - Level 10
8106783: 20 Tage idle - Level 7
12393583: 5 Tage idle - Level 2
9298583: 143 Tage idle - Level 12
12292483: 11 Tage idle - Level 4 (KEEP_CHARACTER)
12328583: 3 Tage idle - Level 9
8263883: 253 Tage idle - Level 8 => LOESCHEN
12125783: 25 Tage idle - Level 1
11334283: 0 Tage idle - Level 8
9455983: 61 Tage idle - Level 5
10041083: 106 Tage idle - Level 14
10122283: 111 Tage idle - Level 7
11628583: 52 Tage idle - Level 1 => LOESCHEN
8087183: 11 Tage idle - Level 13
11192483: 31 Tage idle - Level 4
10918283: 15 Tage idle - Level 8
10188983: 135 Tage idle - Level 11
9157683: 77 Tage idle - Level 3
11040683: 85 Tage idle - Level 8
11623583: 3 Tage idle - Level 8 (KEEP_CHARACTER)
8938883: 31 Tage idle - Level 43 (KEEP_CHARACTER)
8492483: 115 Tage idle - Level 6
9593083: 0 Tage idle - Level 15
11922483: 24 Tage idle - Level 3
10705883: 0 Tage idle - Level 14
8128583: 196 Tage idle - Level 9
11867483: 1 Tage idle - Level 1
12137283: 23 Tage idle - Level 1
12344783: 3 Tage idle - Level 6
10944083: 4 Tage idle - Level 27
8366883: 4 Tage idle - Level 17
12147583: 0 Tage idle - Level 4 (KEEP_CHARACTER)
11629883: 15 Tage idle - Level 1
8371483: 0 Tage idle - Level 42
11760783: 39 Tage idle - Level 4
8832783: 37 Tage idle - Level 6 (KEEP_CHARACTER)
11933383: 33 Tage idle - Level 1 => LOESCHEN
7995983: 14 Tage idle - Level 13 (KEEP_CHARACTER)
8721383: 83 Tage idle - Level 6
9041983: 69 Tage idle - Level 10
11549283: 1 Tage idle - Level 10
11427683: 4 Tage idle - Level 2
11553983: 0 Tage idle - Level 1
8124183: 13 Tage idle - Level 11 (KEEP_CHARACTER)
12244283: 0 Tage idle - Level 1
9513483: 9 Tage idle - Level 19
8935083: 80 Tage idle - Level 3
8651083: 109 Tage idle - Level 9
11260283: 74 Tage idle - Level 2 => LOESCHEN
11721583: 41 Tage idle - Level 1 => LOESCHEN
10388683: 74 Tage idle - Level 3 (KEEP_CHARACTER)
8180183: 1 Tage idle - Level 31
7956783: 160 Tage idle - Level 11
8398983: 210 Tage idle - Level 6 => LOESCHEN
9266583: 19 Tage idle - Level 7
11980383: 4 Tage idle - Level 8
12042783: 28 Tage idle - Level 6
9311983: 76 Tage idle - Level 14
12129583: 0 Tage idle - Level 8
10277983: 2 Tage idle - Level 7
11084283: 26 Tage idle - Level 1
9819283: 164 Tage idle - Level 6
11707983: 6 Tage idle - Level 1
9884983: 20 Tage idle - Level 9
9682083: 47 Tage idle - Level 1 => LOESCHEN
12246183: 17 Tage idle - Level 1
10723983: 32 Tage idle - Level 1 => LOESCHEN
10319283: 45 Tage idle - Level 5
8496283: 6 Tage idle - Level 18
10339883: 24 Tage idle - Level 10
9313183: 5 Tage idle - Level 17 (KEEP_CHARACTER)
12175983: 0 Tage idle - Level 8
10030283: 0 Tage idle - Level 16
10400083: 14 Tage idle - Level 5
9784483: 154 Tage idle - Level 5 => LOESCHEN
11298683: 78 Tage idle - Level 3
8982783: 6 Tage idle - Level 4 (KEEP_CHARACTER)
8117083: 133 Tage idle - Level 8
9212083: 19 Tage idle - Level 23
11638283: 50 Tage idle - Level 5
9506383: 4 Tage idle - Level 10
10836583: 0 Tage idle - Level 14
8233783: 20 Tage idle - Level 11
11714483: 37 Tage idle - Level 2
11395383: 11 Tage idle - Level 1
7949683: 6 Tage idle - Level 9
8112783: 1 Tage idle - Level 18
9416183: 85 Tage idle - Level 4
8452083: 144 Tage idle - Level 10
10908783: 5 Tage idle - Level 5 (KEEP_CHARACTER)
8903083: 16 Tage idle - Level 6
10336083: 107 Tage idle - Level 8
9887483: 34 Tage idle - Level 7
12289183: 3 Tage idle - Level 7
8923683: 7 Tage idle - Level 33
10645283: 111 Tage idle - Level 4
8194283: 236 Tage idle - Level 14
8645283: 111 Tage idle - Level 7
8726483: 22 Tage idle - Level 6
12066483: 12 Tage idle - Level 4
11183583: 55 Tage idle - Level 1 => LOESCHEN
8417983: 173 Tage idle - Level 6
9143083: 1 Tage idle - Level 7
11407183: 35 Tage idle - Level 6
10772183: 0 Tage idle - Level 8
11204383: 23 Tage idle - Level 20
7970483: 166 Tage idle - Level 10 (KEEP_CHARACTER)
8078983: 234 Tage idle - Level 16
12071783: 28 Tage idle - Level 1
11842683: 29 Tage idle - Level 3
9969983: 93 Tage idle - Level 5
7950583: 12 Tage idle - Level 13
8144883: 100 Tage idle - Level 11
11818083: 0 Tage idle - Level 9 (KEEP_CHARACTER)
9159683: 155 Tage idle - Level 11
10155083: 12 Tage idle - Level 9
8023183: 3 Tage idle - Level 13
12011383: 0 Tage idle - Level 5
12346083: 1 Tage idle - Level 1
9255783: 2 Tage idle - Level 1
11468883: 7 Tage idle - Level 1
12031983: 10 Tage idle - Level 7
12204583: 17 Tage idle - Level 1
11696883: 51 Tage idle - Level 1 => LOESCHEN
8884883: 16 Tage idle - Level 7 (KEEP_CHARACTER)
11859183: 4 Tage idle - Level 3
8515283: 175 Tage idle - Level 6
11904583: 39 Tage idle - Level 1 => LOESCHEN
10991183: 0 Tage idle - Level 26
8495083: 0 Tage idle - Level 28 (KEEP_CHARACTER)
8454683: 8 Tage idle - Level 10
10130183: 136 Tage idle - Level 4 => LOESCHEN
12032583: 10 Tage idle - Level 6
12113783: 22 Tage idle - Level 1
11803483: 40 Tage idle - Level 1 => LOESCHEN
12326883: 0 Tage idle - Level 2
9165583: 93 Tage idle - Level 11
9616583: 7 Tage idle - Level 1
10404583: 10 Tage idle - Level 13
9206283: 11 Tage idle - Level 4
12306983: 12 Tage idle - Level 4
11009083: 52 Tage idle - Level 1 (KEEP_CHARACTER)
9474783: 170 Tage idle - Level 10
9976483: 35 Tage idle - Level 11
9439983: 105 Tage idle - Level 9
10521183: 4 Tage idle - Level 1 (KEEP_CHARACTER)
11743483: 47 Tage idle - Level 1 => LOESCHEN
12464683: 5 Tage idle - Level 1
11865783: 2 Tage idle - Level 9
12216783: 4 Tage idle - Level 4
11825283: 1 Tage idle - Level 13
12434483: 2 Tage idle - Level 1
12560783: 0 Tage idle - Level 1 (KEEP_CHARACTER)
12358983: 0 Tage idle - Level 1
10010483: 61 Tage idle - Level 5
11278883: 43 Tage idle - Level 7
11602583: 24 Tage idle - Level 7
11111083: 51 Tage idle - Level 1 => LOESCHEN
10101983: 64 Tage idle - Level 4
8841283: 148 Tage idle - Level 8
10026383: 98 Tage idle - Level 2 => LOESCHEN
11096583: 5 Tage idle - Level 2
11962483: 35 Tage idle - Level 1 => LOESCHEN
10254383: 29 Tage idle - Level 1
9684083: 12 Tage idle - Level 1
11694383: 0 Tage idle - Level 11
11365283: 0 Tage idle - Level 1
9157883: 186 Tage idle - Level 7
10569183: 109 Tage idle - Level 4
11046483: 50 Tage idle - Level 10
11871683: 41 Tage idle - Level 1 => LOESCHEN
9102083: 106 Tage idle - Level 6
11036883: 76 Tage idle - Level 2 => LOESCHEN
8478383: 2 Tage idle - Level 5
11993983: 0 Tage idle - Level 11
10696083: 14 Tage idle - Level 2
8645383: 78 Tage idle - Level 15
10159583: 42 Tage idle - Level 4
12142083: 11 Tage idle - Level 1
8781983: 144 Tage idle - Level 4 (KEEP_CHARACTER)
8822683: 4 Tage idle - Level 18
8123783: 5 Tage idle - Level 8
9593983: 176 Tage idle - Level 5 => LOESCHEN
11224383: 21 Tage idle - Level 7
8584783: 139 Tage idle - Level 4 => LOESCHEN
11720483: 27 Tage idle - Level 1
9923283: 6 Tage idle - Level 17
12538083: 1 Tage idle - Level 1
9939183: 11 Tage idle - Level 6
10402783: 8 Tage idle - Level 2
11255183: 4 Tage idle - Level 19
10534683: 1 Tage idle - Level 25
10331883: 0 Tage idle - Level 31
10798483: 50 Tage idle - Level 11
8828983: 172 Tage idle - Level 19
12401183: 5 Tage idle - Level 4
11690683: 1 Tage idle - Level 14
10854083: 14 Tage idle - Level 7
9448383: 14 Tage idle - Level 1
8104483: 55 Tage idle - Level 1 => LOESCHEN
10368283: 30 Tage idle - Level 3
12143383: 1 Tage idle - Level 10
8114783: 15 Tage idle - Level 1
10742783: 64 Tage idle - Level 7
12153683: 13 Tage idle - Level 5
10829583: 107 Tage idle - Level 3 => LOESCHEN
10955883: 42 Tage idle - Level 7
8089983: 45 Tage idle - Level 12
11802983: 30 Tage idle - Level 1 => LOESCHEN
11894083: 40 Tage idle - Level 1 => LOESCHEN
12498683: 3 Tage idle - Level 1
9600083: 1 Tage idle - Level 2
8474683: 148 Tage idle - Level 8
11367883: 69 Tage idle - Level 8
11089483: 85 Tage idle - Level 2 => LOESCHEN
12184483: 0 Tage idle - Level 1
11210383: 0 Tage idle - Level 13 (KEEP_CHARACTER)
11752583: 49 Tage idle - Level 1 => LOESCHEN
12154283: 0 Tage idle - Level 5
10394083: 39 Tage idle - Level 1 => LOESCHEN
10637683: 5 Tage idle - Level 12
12063483: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8779883: 106 Tage idle - Level 9
11915583: 38 Tage idle - Level 1 => LOESCHEN
10662883: 30 Tage idle - Level 2
9545783: 0 Tage idle - Level 72 (KEEP_CHARACTER)
12286883: 8 Tage idle - Level 1
8095883: 1 Tage idle - Level 9
8187283: 81 Tage idle - Level 4
11779383: 0 Tage idle - Level 1 (KEEP_CHARACTER)
10561783: 21 Tage idle - Level 8
12094283: 24 Tage idle - Level 3
12545283: 0 Tage idle - Level 9
12013383: 13 Tage idle - Level 1
11303083: 16 Tage idle - Level 8
10050383: 0 Tage idle - Level 18
11764083: 1 Tage idle - Level 2
11971583: 34 Tage idle - Level 1 => LOESCHEN
7942983: 42 Tage idle - Level 31
9156683: 16 Tage idle - Level 21
8511683: 20 Tage idle - Level 3
12338483: 0 Tage idle - Level 10
10861283: 24 Tage idle - Level 1
11911183: 30 Tage idle - Level 8
11628183: 0 Tage idle - Level 1
10046383: 3 Tage idle - Level 18
12312983: 12 Tage idle - Level 4
10598883: 52 Tage idle - Level 4
11602683: 3 Tage idle - Level 10
10770483: 44 Tage idle - Level 8
11612983: 4 Tage idle - Level 9
10694983: 12 Tage idle - Level 28
9253383: 39 Tage idle - Level 6
8117983: 1 Tage idle - Level 5
10583583: 6 Tage idle - Level 6
10796683: 78 Tage idle - Level 1 (KEEP_CHARACTER)
10051683: 4 Tage idle - Level 10
7949883: 26 Tage idle - Level 1 (KEEP_CHARACTER)
9355083: 0 Tage idle - Level 8
7954483: 107 Tage idle - Level 7
8715783: 34 Tage idle - Level 10
11081383: 23 Tage idle - Level 1
9259683: 38 Tage idle - Level 12
10255083: 94 Tage idle - Level 3 => LOESCHEN
11077383: 7 Tage idle - Level 6
11780983: 5 Tage idle - Level 2
11497983: 35 Tage idle - Level 1 => LOESCHEN
12426183: 2 Tage idle - Level 1
11796883: 34 Tage idle - Level 1 => LOESCHEN
10822783: 14 Tage idle - Level 1
10868883: 95 Tage idle - Level 5
11548983: 59 Tage idle - Level 4
12355283: 8 Tage idle - Level 1
12233683: 1 Tage idle - Level 2
12314883: 1 Tage idle - Level 9
9801783: 7 Tage idle - Level 1
10859183: 59 Tage idle - Level 1 => LOESCHEN
8772383: 12 Tage idle - Level 17
8899683: 18 Tage idle - Level 9
11954183: 14 Tage idle - Level 1
11761683: 48 Tage idle - Level 1 => LOESCHEN
11686083: 27 Tage idle - Level 1
11848483: 42 Tage idle - Level 1 => LOESCHEN
8382683: 5 Tage idle - Level 11
7946083: 157 Tage idle - Level 7
9068383: 190 Tage idle - Level 11
12098083: 5 Tage idle - Level 6
12340683: 1 Tage idle - Level 1
11792483: 17 Tage idle - Level 1
8732583: 1 Tage idle - Level 13
11757683: 31 Tage idle - Level 6
10413783: 24 Tage idle - Level 1
8580483: 202 Tage idle - Level 8
10793583: 30 Tage idle - Level 4
10464483: 101 Tage idle - Level 3 => LOESCHEN
8464483: 20 Tage idle - Level 13
12326383: 10 Tage idle - Level 1
11727483: 50 Tage idle - Level 1 => LOESCHEN
11489583: 3 Tage idle - Level 7
12295983: 3 Tage idle - Level 1
11327483: 74 Tage idle - Level 2 => LOESCHEN
11089583: 42 Tage idle - Level 1 => LOESCHEN
11590283: 59 Tage idle - Level 1 => LOESCHEN
8414383: 2 Tage idle - Level 34 (KEEP_CHARACTER)
8257683: 193 Tage idle - Level 11
11646983: 32 Tage idle - Level 3
8343483: 3 Tage idle - Level 1
12093783: 9 Tage idle - Level 1
8804783: 4 Tage idle - Level 16
10161183: 136 Tage idle - Level 9
12352183: 2 Tage idle - Level 1
8085683: 3 Tage idle - Level 6
8090283: 0 Tage idle - Level 17
11925983: 35 Tage idle - Level 1 => LOESCHEN
12114583: 24 Tage idle - Level 1
9145883: 187 Tage idle - Level 6 => LOESCHEN
11601483: 1 Tage idle - Level 1
9282383: 7 Tage idle - Level 33 (KEEP_CHARACTER)
7958283: 20 Tage idle - Level 16
11597183: 4 Tage idle - Level 1
12281983: 9 Tage idle - Level 2
