Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Thu Sep  1 00:13:00 2005
10436879: 0 Tage idle - Level 12 (KEEP_CHARACTER)
9491079: 47 Tage idle - Level 4
9035779: 25 Tage idle - Level 6
8436879: 9 Tage idle - Level 1
9375079: 54 Tage idle - Level 1 => LOESCHEN
9537479: 11 Tage idle - Level 1
10325479: 6 Tage idle - Level 1
8163079: 38 Tage idle - Level 1 => LOESCHEN
10335779: 0 Tage idle - Level 8
10380879: 10 Tage idle - Level 1
9426079: 1 Tage idle - Level 3
8209479: 94 Tage idle - Level 1 (KEEP_CHARACTER)
10138579: 12 Tage idle - Level 4
10477979: 5 Tage idle - Level 1
7954579: 0 Tage idle - Level 19
8528979: 6 Tage idle - Level 1
8037479: 0 Tage idle - Level 10
8118679: 139 Tage idle - Level 8
8878579: 31 Tage idle - Level 8
9026779: 11 Tage idle - Level 10
9983879: 33 Tage idle - Level 1 => LOESCHEN
8777479: 81 Tage idle - Level 3
10290679: 10 Tage idle - Level 6
8083179: 38 Tage idle - Level 4
9923479: 15 Tage idle - Level 1
8422879: 110 Tage idle - Level 4
10068979: 27 Tage idle - Level 1
8889479: 93 Tage idle - Level 9 (KEEP_CHARACTER)
8195179: 22 Tage idle - Level 3
8772479: 37 Tage idle - Level 15
8696979: 5 Tage idle - Level 13
10408579: 1 Tage idle - Level 1
10053679: 3 Tage idle - Level 8 (KEEP_CHARACTER)
9524079: 52 Tage idle - Level 3
8646879: 5 Tage idle - Level 1
8236579: 101 Tage idle - Level 7
8570279: 14 Tage idle - Level 5
8986179: 86 Tage idle - Level 4
8783379: 0 Tage idle - Level 11 (KEEP_CHARACTER)
9438979: 61 Tage idle - Level 5
10150379: 20 Tage idle - Level 3
8358879: 27 Tage idle - Level 10 (KEEP_CHARACTER)
10120179: 20 Tage idle - Level 3
8940779: 1 Tage idle - Level 14
10170979: 21 Tage idle - Level 1
8009879: 0 Tage idle - Level 35 (KEEP_CHARACTER)
9768679: 9 Tage idle - Level 14
7952079: 85 Tage idle - Level 11 (KEEP_CHARACTER)
9358379: 42 Tage idle - Level 1 => LOESCHEN
10399979: 9 Tage idle - Level 1
10323679: 1 Tage idle - Level 1 (KEEP_CHARACTER)
9885279: 2 Tage idle - Level 8
8187479: 5 Tage idle - Level 11
8557279: 4 Tage idle - Level 2
9940979: 35 Tage idle - Level 1 => LOESCHEN
8602679: 53 Tage idle - Level 1 => LOESCHEN
9292779: 14 Tage idle - Level 5
8364779: 11 Tage idle - Level 1
10344879: 1 Tage idle - Level 1
8212979: 0 Tage idle - Level 51 (KEEP_CHARACTER)
7948779: 11 Tage idle - Level 26 (KEEP_CHARACTER)
8679579: 18 Tage idle - Level 11
9784879: 36 Tage idle - Level 1 => LOESCHEN
8568179: 8 Tage idle - Level 18
9455779: 3 Tage idle - Level 6
9045479: 13 Tage idle - Level 1
10416379: 3 Tage idle - Level 1
8790579: 3 Tage idle - Level 5
10502179: 1 Tage idle - Level 2
9967779: 0 Tage idle - Level 5
7989879: 55 Tage idle - Level 1 => LOESCHEN
8963179: 1 Tage idle - Level 8
10071779: 27 Tage idle - Level 1
9080979: 50 Tage idle - Level 11
10406779: 5 Tage idle - Level 5
9005679: 30 Tage idle - Level 6
10001079: 2 Tage idle - Level 5
10128379: 17 Tage idle - Level 1
10138679: 10 Tage idle - Level 1
8492979: 0 Tage idle - Level 9
7975179: 2 Tage idle - Level 3
8082679: 20 Tage idle - Level 7
8290079: 104 Tage idle - Level 6
8741079: 23 Tage idle - Level 6
8042179: 0 Tage idle - Level 11 (KEEP_CHARACTER)
9390779: 20 Tage idle - Level 1
8954179: 0 Tage idle - Level 23
8706280: 0 Tage idle - Level 9
10139280: 6 Tage idle - Level 8
10022280: 30 Tage idle - Level 4
8225080: 38 Tage idle - Level 10
9811580: 0 Tage idle - Level 20
9325780: 57 Tage idle - Level 1 => LOESCHEN
8448480: 17 Tage idle - Level 6
8792480: 1 Tage idle - Level 19 (KEEP_CHARACTER)
10317180: 14 Tage idle - Level 1
8899880: 90 Tage idle - Level 3 => LOESCHEN
8524680: 36 Tage idle - Level 8
9700880: 48 Tage idle - Level 1 => LOESCHEN
10250980: 17 Tage idle - Level 1
10210480: 19 Tage idle - Level 1
9680680: 15 Tage idle - Level 1
7991380: 68 Tage idle - Level 4
8059380: 0 Tage idle - Level 23
9696580: 44 Tage idle - Level 1 => LOESCHEN
10368580: 10 Tage idle - Level 1
10084580: 4 Tage idle - Level 3
10338380: 12 Tage idle - Level 1
8135580: 38 Tage idle - Level 1 => LOESCHEN
10034480: 1 Tage idle - Level 9
9545380: 30 Tage idle - Level 14
8044780: 119 Tage idle - Level 9
9884780: 21 Tage idle - Level 2
8540880: 2 Tage idle - Level 13
8217380: 12 Tage idle - Level 1
9484780: 13 Tage idle - Level 7
10359580: 11 Tage idle - Level 1
8272780: 2 Tage idle - Level 8
8607780: 0 Tage idle - Level 15
7942580: 0 Tage idle - Level 10 (KEEP_CHARACTER)
9475080: 31 Tage idle - Level 17
9895680: 1 Tage idle - Level 11 (KEEP_CHARACTER)
9277980: 2 Tage idle - Level 20
8921580: 3 Tage idle - Level 9
8228280: 18 Tage idle - Level 1
8309480: 0 Tage idle - Level 1
8699580: 107 Tage idle - Level 5
8860980: 30 Tage idle - Level 7
9587080: 55 Tage idle - Level 1 => LOESCHEN
9794580: 26 Tage idle - Level 1
8901680: 7 Tage idle - Level 8
8755180: 94 Tage idle - Level 8
10142080: 0 Tage idle - Level 1
10269380: 16 Tage idle - Level 1
10522180: 1 Tage idle - Level 4
10168280: 1 Tage idle - Level 11
8243880: 43 Tage idle - Level 2
9258680: 45 Tage idle - Level 1 => LOESCHEN
8619280: 23 Tage idle - Level 10
8091780: 0 Tage idle - Level 12 (KEEP_CHARACTER)
10507980: 0 Tage idle - Level 9
9810380: 9 Tage idle - Level 2
8148380: 19 Tage idle - Level 7
8274680: 2 Tage idle - Level 15
9405780: 41 Tage idle - Level 1 => LOESCHEN
10370780: 10 Tage idle - Level 1
9096980: 0 Tage idle - Level 27 (KEEP_CHARACTER)
8092380: 40 Tage idle - Level 5
7944480: 57 Tage idle - Level 2
8006880: 15 Tage idle - Level 1
8675280: 60 Tage idle - Level 5
8882780: 2 Tage idle - Level 18
9770280: 1 Tage idle - Level 29 (KEEP_CHARACTER)
8391280: 27 Tage idle - Level 11
8350880: 14 Tage idle - Level 8
10442280: 1 Tage idle - Level 1
8726280: 103 Tage idle - Level 8
10159280: 0 Tage idle - Level 6
8695880: 106 Tage idle - Level 4
10452580: 6 Tage idle - Level 1
10462880: 5 Tage idle - Level 1
10012080: 15 Tage idle - Level 1
8012080: 41 Tage idle - Level 2
8073080: 35 Tage idle - Level 4
8159980: 15 Tage idle - Level 7
8377680: 52 Tage idle - Level 7
8554980: 6 Tage idle - Level 2
10357780: 11 Tage idle - Level 1
9042480: 11 Tage idle - Level 5
9215080: 1 Tage idle - Level 3 (KEEP_CHARACTER)
9260180: 3 Tage idle - Level 1
7981180: 73 Tage idle - Level 5
8297080: 60 Tage idle - Level 1 => LOESCHEN
8013380: 38 Tage idle - Level 1 (KEEP_CHARACTER)
8220880: 23 Tage idle - Level 1
8474380: 118 Tage idle - Level 6
9636280: 27 Tage idle - Level 8
10550580: 0 Tage idle - Level 4
8799480: 89 Tage idle - Level 5
10429980: 7 Tage idle - Level 1
8348780: 109 Tage idle - Level 7
8637380: 66 Tage idle - Level 6
10196680: 0 Tage idle - Level 18
9084180: 0 Tage idle - Level 20 (KEEP_CHARACTER)
8369280: 2 Tage idle - Level 2
8085280: 85 Tage idle - Level 3
8120380: 42 Tage idle - Level 1 (KEEP_CHARACTER)
9752980: 35 Tage idle - Level 5
10546580: 0 Tage idle - Level 1
9884880: 39 Tage idle - Level 1 => LOESCHEN
9095080: 15 Tage idle - Level 2
9510280: 59 Tage idle - Level 1 => LOESCHEN
9272380: 23 Tage idle - Level 1
8015280: 4 Tage idle - Level 22
9288280: 25 Tage idle - Level 1
9369480: 1 Tage idle - Level 6
10283780: 15 Tage idle - Level 1
9784380: 44 Tage idle - Level 1 => LOESCHEN
9536480: 15 Tage idle - Level 2
8491180: 120 Tage idle - Level 4 => LOESCHEN
9004580: 25 Tage idle - Level 15
8659180: 55 Tage idle - Level 12
8795780: 89 Tage idle - Level 9
10304580: 6 Tage idle - Level 8
9693580: 40 Tage idle - Level 1 => LOESCHEN
9982180: 0 Tage idle - Level 18
9917180: 4 Tage idle - Level 1
10006280: 30 Tage idle - Level 1 => LOESCHEN
8745680: 33 Tage idle - Level 14
8790780: 4 Tage idle - Level 1
8380480: 29 Tage idle - Level 1
9557680: 19 Tage idle - Level 2
8213780: 133 Tage idle - Level 4 => LOESCHEN
9309780: 21 Tage idle - Level 11 (KEEP_CHARACTER)
9861180: 15 Tage idle - Level 1
9324680: 6 Tage idle - Level 8 (KEEP_CHARACTER)
8573680: 17 Tage idle - Level 1 (KEEP_CHARACTER)
8862280: 32 Tage idle - Level 8
8041780: 67 Tage idle - Level 2 (KEEP_CHARACTER)
8821880: 0 Tage idle - Level 18
8538880: 56 Tage idle - Level 10
9552680: 55 Tage idle - Level 1 => LOESCHEN
10021880: 4 Tage idle - Level 8
8153780: 0 Tage idle - Level 9
10366880: 10 Tage idle - Level 1
10529180: 0 Tage idle - Level 8
9583480: 40 Tage idle - Level 14
8159380: 0 Tage idle - Level 8 (KEEP_CHARACTER)
7975380: 106 Tage idle - Level 10
8245180: 106 Tage idle - Level 3 => LOESCHEN
9796580: 25 Tage idle - Level 2
8949780: 22 Tage idle - Level 1 (KEEP_CHARACTER)
10139480: 10 Tage idle - Level 4
8883480: 45 Tage idle - Level 5
8428080: 75 Tage idle - Level 12
10032780: 2 Tage idle - Level 1
9751080: 0 Tage idle - Level 20 (KEEP_CHARACTER)
10185180: 13 Tage idle - Level 1
8058980: 4 Tage idle - Level 19
10236180: 11 Tage idle - Level 1
9245380: 0 Tage idle - Level 6
10535080: 0 Tage idle - Level 1
9883680: 4 Tage idle - Level 7
9392180: 43 Tage idle - Level 1 => LOESCHEN
10185880: 20 Tage idle - Level 1
8423780: 5 Tage idle - Level 13
9519780: 1 Tage idle - Level 23
9995680: 0 Tage idle - Level 11
8241480: 11 Tage idle - Level 8 (KEEP_CHARACTER)
10454580: 5 Tage idle - Level 1
8702780: 101 Tage idle - Level 6
8475080: 19 Tage idle - Level 28
9697380: 7 Tage idle - Level 5
10237480: 4 Tage idle - Level 2
8075080: 145 Tage idle - Level 4 => LOESCHEN
8814780: 57 Tage idle - Level 2
9682080: 42 Tage idle - Level 1 => LOESCHEN
9925680: 11 Tage idle - Level 4
10227880: 8 Tage idle - Level 8
8070080: 17 Tage idle - Level 15 (KEEP_CHARACTER)
8648380: 8 Tage idle - Level 15
10161580: 5 Tage idle - Level 2
8156980: 2 Tage idle - Level 25
8734180: 61 Tage idle - Level 7
9961080: 19 Tage idle - Level 20
7948380: 109 Tage idle - Level 20
8962180: 34 Tage idle - Level 2
9779880: 41 Tage idle - Level 1 => LOESCHEN
8562180: 1 Tage idle - Level 11
8157580: 13 Tage idle - Level 1
9749680: 4 Tage idle - Level 4
9794780: 30 Tage idle - Level 3
10127380: 10 Tage idle - Level 8 (KEEP_CHARACTER)
10208580: 4 Tage idle - Level 2
9896480: 18 Tage idle - Level 1
9151480: 6 Tage idle - Level 7
10066780: 4 Tage idle - Level 3
8112080: 93 Tage idle - Level 6
8284480: 12 Tage idle - Level 10
8613880: 111 Tage idle - Level 4
9501380: 8 Tage idle - Level 1
10345780: 11 Tage idle - Level 1
7949680: 0 Tage idle - Level 25
9486880: 59 Tage idle - Level 1 => LOESCHEN
10360680: 1 Tage idle - Level 9 (KEEP_CHARACTER)
9532180: 58 Tage idle - Level 1 => LOESCHEN
8776580: 85 Tage idle - Level 1 (KEEP_CHARACTER)
10204180: 2 Tage idle - Level 8
7944680: 65 Tage idle - Level 4
8797080: 24 Tage idle - Level 9
9892080: 38 Tage idle - Level 2
10432180: 6 Tage idle - Level 1
7954980: 12 Tage idle - Level 29 (KEEP_CHARACTER)
8361280: 31 Tage idle - Level 1 => LOESCHEN
8113380: 94 Tage idle - Level 1 (KEEP_CHARACTER)
8781880: 42 Tage idle - Level 2
8326480: 21 Tage idle - Level 6
9599480: 2 Tage idle - Level 10
8448780: 0 Tage idle - Level 44 (KEEP_CHARACTER)
8493880: 6 Tage idle - Level 10
8660880: 65 Tage idle - Level 1 => LOESCHEN
8093880: 97 Tage idle - Level 11
9767080: 21 Tage idle - Level 1
9736980: 47 Tage idle - Level 1 => LOESCHEN
8443780: 21 Tage idle - Level 1
8240980: 15 Tage idle - Level 16
9625580: 38 Tage idle - Level 1 => LOESCHEN
10378480: 0 Tage idle - Level 2
8661480: 8 Tage idle - Level 17
8920580: 88 Tage idle - Level 2 => LOESCHEN
9443980: 0 Tage idle - Level 39 (KEEP_CHARACTER)
10520580: 0 Tage idle - Level 1
9241080: 3 Tage idle - Level 9
8723380: 8 Tage idle - Level 2
9494680: 2 Tage idle - Level 9
9742880: 19 Tage idle - Level 7
10536480: 0 Tage idle - Level 9 (KEEP_CHARACTER)
10207380: 9 Tage idle - Level 4
10258080: 13 Tage idle - Level 7
9267280: 0 Tage idle - Level 13
8886080: 81 Tage idle - Level 3
8571980: 57 Tage idle - Level 1 => LOESCHEN
10167280: 21 Tage idle - Level 1
8537080: 83 Tage idle - Level 5
9267980: 39 Tage idle - Level 1 => LOESCHEN
7942880: 17 Tage idle - Level 8 (KEEP_CHARACTER)
9971480: 5 Tage idle - Level 9
7953080: 0 Tage idle - Level 44 (KEEP_CHARACTER)
9313280: 0 Tage idle - Level 23
9490280: 39 Tage idle - Level 1 => LOESCHEN
7963380: 2 Tage idle - Level 8 (KEEP_CHARACTER)
9126380: 20 Tage idle - Level 3
9262980: 55 Tage idle - Level 1 => LOESCHEN
9845880: 41 Tage idle - Level 1 => LOESCHEN
9689080: 0 Tage idle - Level 16
8061180: 1 Tage idle - Level 13
10274280: 1 Tage idle - Level 9
10071480: 1 Tage idle - Level 8 (KEEP_CHARACTER)
9699380: 16 Tage idle - Level 1 (KEEP_CHARACTER)
9035580: 45 Tage idle - Level 9
8071480: 10 Tage idle - Level 11 (KEEP_CHARACTER)
9785180: 44 Tage idle - Level 1 => LOESCHEN
9907080: 37 Tage idle - Level 1 => LOESCHEN
9957880: 1 Tage idle - Level 8
9117380: 76 Tage idle - Level 7
8199380: 5 Tage idle - Level 1
8158980: 14 Tage idle - Level 2
8401480: 1 Tage idle - Level 1 (KEEP_CHARACTER)
9623780: 50 Tage idle - Level 1 => LOESCHEN
8878380: 20 Tage idle - Level 6
9198980: 7 Tage idle - Level 8
10113480: 12 Tage idle - Level 1
9993980: 31 Tage idle - Level 1 => LOESCHEN
10119080: 4 Tage idle - Level 8
10002080: 24 Tage idle - Level 1
10503880: 3 Tage idle - Level 1
9442080: 21 Tage idle - Level 10
10286480: 11 Tage idle - Level 2
9680380: 14 Tage idle - Level 6
8382580: 24 Tage idle - Level 4
8099580: 58 Tage idle - Level 5
9559780: 0 Tage idle - Level 12
9848380: 4 Tage idle - Level 7
10398480: 0 Tage idle - Level 13
9812580: 5 Tage idle - Level 3
8439180: 23 Tage idle - Level 2
10114780: 20 Tage idle - Level 1
10165480: 20 Tage idle - Level 1
8945580: 2 Tage idle - Level 15
8793480: 5 Tage idle - Level 2
9018180: 31 Tage idle - Level 1 => LOESCHEN
8545580: 0 Tage idle - Level 18
10059780: 2 Tage idle - Level 1
8059780: 41 Tage idle - Level 14
7956980: 86 Tage idle - Level 10 (KEEP_CHARACTER)
9782780: 2 Tage idle - Level 11
9499780: 60 Tage idle - Level 1 => LOESCHEN
8054780: 9 Tage idle - Level 1
8272480: 110 Tage idle - Level 5
7967880: 127 Tage idle - Level 1 (KEEP_CHARACTER)
8541180: 72 Tage idle - Level 4
9769080: 22 Tage idle - Level 11
9024080: 31 Tage idle - Level 8
8699280: 0 Tage idle - Level 29
8080580: 85 Tage idle - Level 6
9009880: 33 Tage idle - Level 1 => LOESCHEN
9845280: 0 Tage idle - Level 8
9227580: 7 Tage idle - Level 1
8470980: 4 Tage idle - Level 11
8273780: 83 Tage idle - Level 4
8517280: 0 Tage idle - Level 14
8643580: 1 Tage idle - Level 11
9374380: 62 Tage idle - Level 4
10497080: 0 Tage idle - Level 3
9906580: 4 Tage idle - Level 11
8790380: 86 Tage idle - Level 1 => LOESCHEN
9551680: 57 Tage idle - Level 1 => LOESCHEN
9977880: 3 Tage idle - Level 9
8922580: 69 Tage idle - Level 10
9937380: 34 Tage idle - Level 2
10441380: 2 Tage idle - Level 8
9198380: 76 Tage idle - Level 3
10360880: 1 Tage idle - Level 8
8644880: 88 Tage idle - Level 1 (KEEP_CHARACTER)
8027080: 67 Tage idle - Level 8 (KEEP_CHARACTER)
9867080: 3 Tage idle - Level 8
8939080: 5 Tage idle - Level 11
10371080: 0 Tage idle - Level 1
9152980: 0 Tage idle - Level 14
8062580: 21 Tage idle - Level 12
10316380: 5 Tage idle - Level 1
8119180: 19 Tage idle - Level 1
8245480: 81 Tage idle - Level 2 => LOESCHEN
10129480: 15 Tage idle - Level 4
9842180: 12 Tage idle - Level 9
8883780: 18 Tage idle - Level 8
10443280: 5 Tage idle - Level 1
10534780: 1 Tage idle - Level 1
8083780: 71 Tage idle - Level 3
9710980: 48 Tage idle - Level 1 => LOESCHEN
8701780: 83 Tage idle - Level 8
9974780: 19 Tage idle - Level 7
9154180: 1 Tage idle - Level 8 (KEEP_CHARACTER)
8575880: 94 Tage idle - Level 11
9255980: 17 Tage idle - Level 1 (KEEP_CHARACTER)
9463380: 31 Tage idle - Level 10
10464480: 0 Tage idle - Level 10
8210980: 57 Tage idle - Level 13 (KEEP_CHARACTER)
10186080: 12 Tage idle - Level 1
9499880: 49 Tage idle - Level 8
8074780: 53 Tage idle - Level 1 => LOESCHEN
9768580: 8 Tage idle - Level 8
10353780: 12 Tage idle - Level 1
7962280: 57 Tage idle - Level 1 => LOESCHEN
10156580: 3 Tage idle - Level 1
10034980: 0 Tage idle - Level 8
9905380: 21 Tage idle - Level 1 (KEEP_CHARACTER)
8495980: 0 Tage idle - Level 43
8293080: 16 Tage idle - Level 2
8126380: 1 Tage idle - Level 18 (KEEP_CHARACTER)
10217880: 9 Tage idle - Level 5
10141280: 0 Tage idle - Level 11
9769180: 0 Tage idle - Level 9
8764680: 73 Tage idle - Level 10
9875580: 38 Tage idle - Level 5
9130580: 81 Tage idle - Level 2 => LOESCHEN
9961380: 30 Tage idle - Level 1 => LOESCHEN
9217380: 19 Tage idle - Level 5
8233380: 83 Tage idle - Level 12 (KEEP_CHARACTER)
8603180: 2 Tage idle - Level 1
9374480: 0 Tage idle - Level 11
8861380: 13 Tage idle - Level 8
8380180: 38 Tage idle - Level 9
9643180: 17 Tage idle - Level 1
9076180: 3 Tage idle - Level 11
9238580: 3 Tage idle - Level 8 (KEEP_CHARACTER)
10036880: 0 Tage idle - Level 8
9071180: 1 Tage idle - Level 11
10102780: 25 Tage idle - Level 1
8477980: 0 Tage idle - Level 6
8801680: 23 Tage idle - Level 8
9572980: 5 Tage idle - Level 6
9816480: 37 Tage idle - Level 2
10123280: 11 Tage idle - Level 1
8589980: 26 Tage idle - Level 4
9558680: 16 Tage idle - Level 2
8387080: 0 Tage idle - Level 7
8883180: 24 Tage idle - Level 2
10483180: 3 Tage idle - Level 3
8519280: 44 Tage idle - Level 11
8280380: 114 Tage idle - Level 4
9122880: 21 Tage idle - Level 4
8099080: 0 Tage idle - Level 20
10225680: 2 Tage idle - Level 8
9574180: 13 Tage idle - Level 8
8899780: 18 Tage idle - Level 15
9412080: 0 Tage idle - Level 4
8079180: 42 Tage idle - Level 4
8321780: 49 Tage idle - Level 12
8352580: 78 Tage idle - Level 5
10039380: 1 Tage idle - Level 2 (KEEP_CHARACTER)
8494780: 0 Tage idle - Level 15
10332680: 12 Tage idle - Level 1
8545780: 8 Tage idle - Level 10
10019480: 4 Tage idle - Level 9
8013880: 2 Tage idle - Level 10
10226980: 18 Tage idle - Level 1
9600280: 55 Tage idle - Level 1 (KEEP_CHARACTER)
9109880: 14 Tage idle - Level 21
8019480: 69 Tage idle - Level 1 (KEEP_CHARACTER)
10196480: 15 Tage idle - Level 4
10338980: 0 Tage idle - Level 7 (KEEP_CHARACTER)
9474380: 6 Tage idle - Level 8 (KEEP_CHARACTER)
8510580: 0 Tage idle - Level 37 (KEEP_CHARACTER)
9783580: 1 Tage idle - Level 11
10085780: 0 Tage idle - Level 26 (KEEP_CHARACTER)
8870480: 0 Tage idle - Level 26
8207680: 1 Tage idle - Level 7
9677880: 33 Tage idle - Level 1 => LOESCHEN
7942480: 0 Tage idle - Level 8 (KEEP_CHARACTER)
9150580: 16 Tage idle - Level 1
8141380: 5 Tage idle - Level 2
10354480: 3 Tage idle - Level 1
9814680: 0 Tage idle - Level 8
10283580: 0 Tage idle - Level 9
9298380: 55 Tage idle - Level 1 => LOESCHEN
10172180: 4 Tage idle - Level 8
9506080: 4 Tage idle - Level 4
10547680: 0 Tage idle - Level 2
8466480: 4 Tage idle - Level 4
9516380: 10 Tage idle - Level 1 (KEEP_CHARACTER)
8076780: 1 Tage idle - Level 3 (KEEP_CHARACTER)
8988780: 83 Tage idle - Level 5 (KEEP_CHARACTER)
10259680: 17 Tage idle - Level 1
8264280: 25 Tage idle - Level 6
8142680: 2 Tage idle - Level 8 (KEEP_CHARACTER)
9937580: 0 Tage idle - Level 12
9080980: 44 Tage idle - Level 6
10031280: 30 Tage idle - Level 2
10492280: 1 Tage idle - Level 2
9992980: 27 Tage idle - Level 4
8989380: 20 Tage idle - Level 11
8619880: 0 Tage idle - Level 5
9451380: 0 Tage idle - Level 1
9867280: 16 Tage idle - Level 1
8569480: 15 Tage idle - Level 1
8401780: 44 Tage idle - Level 1 => LOESCHEN
8574080: 36 Tage idle - Level 19
8954180: 87 Tage idle - Level 6
10214881: 18 Tage idle - Level 1
9634281: 39 Tage idle - Level 1 => LOESCHEN
10503481: 3 Tage idle - Level 1
8549581: 85 Tage idle - Level 8
9518281: 59 Tage idle - Level 1 => LOESCHEN
9026881: 20 Tage idle - Level 1
10129681: 23 Tage idle - Level 1
10509781: 0 Tage idle - Level 3
7950281: 3 Tage idle - Level 15 (KEEP_CHARACTER)
10018281: 0 Tage idle - Level 7
8554881: 3 Tage idle - Level 13
8681081: 17 Tage idle - Level 2
10104081: 0 Tage idle - Level 11
9574281: 54 Tage idle - Level 2
8818981: 40 Tage idle - Level 3
8200181: 3 Tage idle - Level 6
8043481: 28 Tage idle - Level 18
8250981: 3 Tage idle - Level 45
9964681: 29 Tage idle - Level 1
7940681: 19 Tage idle - Level 24
10388481: 3 Tage idle - Level 7
7950981: 2 Tage idle - Level 11 (KEEP_CHARACTER)
10018981: 8 Tage idle - Level 1
10479981: 4 Tage idle - Level 1
7956581: 64 Tage idle - Level 2 => LOESCHEN
9489081: 34 Tage idle - Level 4
9812881: 41 Tage idle - Level 1 => LOESCHEN
8439481: 17 Tage idle - Level 5
8033881: 116 Tage idle - Level 11
8661881: 2 Tage idle - Level 5
8332781: 114 Tage idle - Level 7
8540181: 74 Tage idle - Level 8
9372781: 0 Tage idle - Level 17
8136181: 31 Tage idle - Level 1 => LOESCHEN
9728281: 8 Tage idle - Level 1
8890481: 37 Tage idle - Level 1 => LOESCHEN
10278381: 0 Tage idle - Level 8
9697881: 21 Tage idle - Level 1
8896081: 3 Tage idle - Level 13
8936881: 0 Tage idle - Level 42 (KEEP_CHARACTER)
9702781: 48 Tage idle - Level 1 => LOESCHEN
9424381: 63 Tage idle - Level 3
8465981: 3 Tage idle - Level 5
8632981: 8 Tage idle - Level 9 (KEEP_CHARACTER)
9359081: 32 Tage idle - Level 1 => LOESCHEN
10065981: 28 Tage idle - Level 1
8141481: 5 Tage idle - Level 12
8430081: 0 Tage idle - Level 18
8683681: 18 Tage idle - Level 1
10070581: 27 Tage idle - Level 1
10491081: 0 Tage idle - Level 8
10456281: 0 Tage idle - Level 1
8086481: 49 Tage idle - Level 4
8866581: 0 Tage idle - Level 12
10056281: 28 Tage idle - Level 1
8714781: 3 Tage idle - Level 8
10192881: 13 Tage idle - Level 1
9339881: 52 Tage idle - Level 1 => LOESCHEN
8902281: 83 Tage idle - Level 5
8127881: 56 Tage idle - Level 11
8172981: 0 Tage idle - Level 25 (KEEP_CHARACTER)
9192381: 0 Tage idle - Level 12
9689481: 43 Tage idle - Level 1 => LOESCHEN
10067181: 1 Tage idle - Level 9 (KEEP_CHARACTER)
8760481: 74 Tage idle - Level 3
10274681: 12 Tage idle - Level 4
9988381: 6 Tage idle - Level 10
10163281: 0 Tage idle - Level 6
8401181: 8 Tage idle - Level 11
9714981: 0 Tage idle - Level 22
8006881: 39 Tage idle - Level 1 => LOESCHEN
9517781: 17 Tage idle - Level 8
8346181: 77 Tage idle - Level 8
9279881: 4 Tage idle - Level 6
8072481: 1 Tage idle - Level 13
10401881: 1 Tage idle - Level 7
8169581: 85 Tage idle - Level 16
10381681: 10 Tage idle - Level 1
9142981: 8 Tage idle - Level 5
8554281: 43 Tage idle - Level 10
8974881: 86 Tage idle - Level 5 (KEEP_CHARACTER)
9118381: 2 Tage idle - Level 6
8073081: 80 Tage idle - Level 8
9173781: 3 Tage idle - Level 1
8499281: 92 Tage idle - Level 4
8042981: 53 Tage idle - Level 1 => LOESCHEN
8048581: 3 Tage idle - Level 1
8266281: 126 Tage idle - Level 4 => LOESCHEN
9285781: 21 Tage idle - Level 3
10489681: 1 Tage idle - Level 3
9498881: 1 Tage idle - Level 13 (KEEP_CHARACTER)
9883581: 6 Tage idle - Level 3
8712281: 3 Tage idle - Level 1
9731781: 5 Tage idle - Level 13
8398881: 115 Tage idle - Level 12
8281881: 7 Tage idle - Level 11
9331781: 6 Tage idle - Level 1
10039581: 6 Tage idle - Level 1 (KEEP_CHARACTER)
9104381: 0 Tage idle - Level 8
7951681: 21 Tage idle - Level 39
10515781: 0 Tage idle - Level 4
8145981: 70 Tage idle - Level 4 (KEEP_CHARACTER)
9702181: 39 Tage idle - Level 7
9383081: 1 Tage idle - Level 20 (KEEP_CHARACTER)
8171081: 134 Tage idle - Level 7
8333481: 34 Tage idle - Level 1 => LOESCHEN
8414681: 11 Tage idle - Level 5
7992781: 12 Tage idle - Level 1 (KEEP_CHARACTER)
9434081: 60 Tage idle - Level 1 => LOESCHEN
10248281: 16 Tage idle - Level 1
9095081: 5 Tage idle - Level 11
9302881: 21 Tage idle - Level 1
9146081: 3 Tage idle - Level 10
10303981: 0 Tage idle - Level 9
9804581: 37 Tage idle - Level 3
7952981: 41 Tage idle - Level 1 => LOESCHEN
8927281: 0 Tage idle - Level 22 (KEEP_CHARACTER)
9658081: 0 Tage idle - Level 7
8602881: 1 Tage idle - Level 41 (KEEP_CHARACTER)
8162081: 1 Tage idle - Level 21
9343981: 3 Tage idle - Level 1
8091181: 60 Tage idle - Level 1 => LOESCHEN
9359881: 57 Tage idle - Level 1 => LOESCHEN
9602381: 55 Tage idle - Level 1 => LOESCHEN
10026181: 3 Tage idle - Level 2
9987881: 33 Tage idle - Level 1 => LOESCHEN
10400681: 4 Tage idle - Level 1
10117681: 23 Tage idle - Level 1
8745681: 19 Tage idle - Level 1
9921881: 31 Tage idle - Level 1 => LOESCHEN
9222981: 0 Tage idle - Level 12
7949581: 0 Tage idle - Level 10
10355981: 11 Tage idle - Level 1
10482181: 1 Tage idle - Level 6
8071981: 2 Tage idle - Level 29 (KEEP_CHARACTER)
10295281: 2 Tage idle - Level 1
10330381: 0 Tage idle - Level 5
9841281: 10 Tage idle - Level 10
8882881: 94 Tage idle - Level 3 => LOESCHEN
