Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Mon Aug  1 00:13:00 2005
8006880: 5 Tage idle - Level 1
8675280: 29 Tage idle - Level 5
8882780: 1 Tage idle - Level 18
9770280: 0 Tage idle - Level 20
8391280: 1 Tage idle - Level 11
8350880: 23 Tage idle - Level 8
8726280: 72 Tage idle - Level 8
8695880: 75 Tage idle - Level 4
8012080: 10 Tage idle - Level 2
8073080: 4 Tage idle - Level 4
8159980: 4 Tage idle - Level 7
8245780: 31 Tage idle - Level 1 => LOESCHEN
8377680: 21 Tage idle - Level 7
8554980: 43 Tage idle - Level 2
9042480: 32 Tage idle - Level 5
9215080: 5 Tage idle - Level 3 (KEEP_CHARACTER)
9260180: 0 Tage idle - Level 7
7981180: 42 Tage idle - Level 5
8297080: 29 Tage idle - Level 1
8013380: 7 Tage idle - Level 1 (KEEP_CHARACTER)
8220880: 3 Tage idle - Level 1
8429280: 66 Tage idle - Level 1 => LOESCHEN
8474380: 87 Tage idle - Level 6
9636280: 0 Tage idle - Level 9
8799480: 58 Tage idle - Level 5
8348780: 78 Tage idle - Level 7
8637380: 35 Tage idle - Level 6
9084180: 1 Tage idle - Level 19 (KEEP_CHARACTER)
8369280: 1 Tage idle - Level 2
8085280: 54 Tage idle - Level 3
8120380: 11 Tage idle - Level 1 (KEEP_CHARACTER)
9752980: 4 Tage idle - Level 5
9884880: 8 Tage idle - Level 1
8668180: 78 Tage idle - Level 2 => LOESCHEN
9236980: 40 Tage idle - Level 1 => LOESCHEN
9095080: 8 Tage idle - Level 2
9510280: 28 Tage idle - Level 1
9272380: 11 Tage idle - Level 1
8015280: 4 Tage idle - Level 23
9288280: 8 Tage idle - Level 1
9369480: 13 Tage idle - Level 6
9784380: 13 Tage idle - Level 1
9536480: 2 Tage idle - Level 2
8491180: 89 Tage idle - Level 4
9004580: 30 Tage idle - Level 15
8659180: 24 Tage idle - Level 12
8795780: 58 Tage idle - Level 9
9693580: 9 Tage idle - Level 1
9982180: 0 Tage idle - Level 11
9171980: 32 Tage idle - Level 1 => LOESCHEN
8036480: 59 Tage idle - Level 1 => LOESCHEN
9917180: 3 Tage idle - Level 1
10006280: 0 Tage idle - Level 1
8745680: 2 Tage idle - Level 14
8790780: 1 Tage idle - Level 1
8380480: 2 Tage idle - Level 1
9557680: 3 Tage idle - Level 2
8213780: 102 Tage idle - Level 4
9309780: 10 Tage idle - Level 11 (KEEP_CHARACTER)
9861180: 1 Tage idle - Level 1
9324680: 7 Tage idle - Level 8 (KEEP_CHARACTER)
8573680: 6 Tage idle - Level 1 (KEEP_CHARACTER)
8862280: 1 Tage idle - Level 8
8041780: 36 Tage idle - Level 2 (KEEP_CHARACTER)
8821880: 1 Tage idle - Level 15
8538880: 25 Tage idle - Level 10
7939980: 39 Tage idle - Level 1 => LOESCHEN
9552680: 24 Tage idle - Level 1
8138880: 71 Tage idle - Level 8 (KEEP_CHARACTER)
8508680: 54 Tage idle - Level 1 => LOESCHEN
8153780: 57 Tage idle - Level 9
9583480: 9 Tage idle - Level 14
8159380: 19 Tage idle - Level 8
7975380: 75 Tage idle - Level 10
8245180: 75 Tage idle - Level 3
9796580: 6 Tage idle - Level 2
8949780: 3 Tage idle - Level 1
8883480: 14 Tage idle - Level 5
8428080: 44 Tage idle - Level 12
8889080: 65 Tage idle - Level 2 => LOESCHEN
9751080: 0 Tage idle - Level 13
8676680: 37 Tage idle - Level 1 => LOESCHEN
8058980: 1 Tage idle - Level 17
9245380: 14 Tage idle - Level 6
9169880: 49 Tage idle - Level 1 => LOESCHEN
9883680: 1 Tage idle - Level 7
9392180: 12 Tage idle - Level 1
8423780: 4 Tage idle - Level 13
9519780: 0 Tage idle - Level 21
9995680: 0 Tage idle - Level 5
8115180: 58 Tage idle - Level 1 => LOESCHEN
8241480: 5 Tage idle - Level 8 (KEEP_CHARACTER)
8702780: 70 Tage idle - Level 6
7951780: 46 Tage idle - Level 1 => LOESCHEN
8475080: 26 Tage idle - Level 28
9697380: 10 Tage idle - Level 5
8075080: 114 Tage idle - Level 4
8814780: 26 Tage idle - Level 2
8292880: 43 Tage idle - Level 1 => LOESCHEN
9682080: 11 Tage idle - Level 1
9925680: 0 Tage idle - Level 4
9271880: 43 Tage idle - Level 1 => LOESCHEN
8070080: 31 Tage idle - Level 15 (KEEP_CHARACTER)
8648380: 0 Tage idle - Level 15
8156980: 13 Tage idle - Level 29
8734180: 30 Tage idle - Level 7
8739880: 49 Tage idle - Level 1 => LOESCHEN
9961080: 0 Tage idle - Level 9 (KEEP_CHARACTER)
8299080: 98 Tage idle - Level 3 => LOESCHEN
7948380: 78 Tage idle - Level 20
8962180: 3 Tage idle - Level 2
9779880: 10 Tage idle - Level 1
8562180: 1 Tage idle - Level 11
8157580: 10 Tage idle - Level 1
8400080: 46 Tage idle - Level 1 => LOESCHEN
9749680: 13 Tage idle - Level 1
9794780: 0 Tage idle - Level 3
9181680: 48 Tage idle - Level 1 => LOESCHEN
9896480: 7 Tage idle - Level 1
9151480: 1 Tage idle - Level 6
8112080: 62 Tage idle - Level 6
8284480: 3 Tage idle - Level 10
8613880: 80 Tage idle - Level 4
9501380: 10 Tage idle - Level 1
7949680: 0 Tage idle - Level 27
8760680: 34 Tage idle - Level 1 => LOESCHEN
9486880: 28 Tage idle - Level 1
9532180: 27 Tage idle - Level 1
8776580: 54 Tage idle - Level 1 (KEEP_CHARACTER)
9091480: 50 Tage idle - Level 1 => LOESCHEN
9345280: 38 Tage idle - Level 1 => LOESCHEN
7944680: 34 Tage idle - Level 4
8797080: 0 Tage idle - Level 9
9892080: 7 Tage idle - Level 2
9198880: 47 Tage idle - Level 1 => LOESCHEN
7954980: 26 Tage idle - Level 29 (KEEP_CHARACTER)
8361280: 0 Tage idle - Level 1
8113380: 63 Tage idle - Level 1 (KEEP_CHARACTER)
8781880: 11 Tage idle - Level 2
8326480: 3 Tage idle - Level 6
9599480: 0 Tage idle - Level 11
8336780: 88 Tage idle - Level 1 (KEEP_CHARACTER)
9199480: 47 Tage idle - Level 1 => LOESCHEN
8645980: 80 Tage idle - Level 1 (KEEP_CHARACTER)
8448780: 0 Tage idle - Level 40 (KEEP_CHARACTER)
8493880: 2 Tage idle - Level 8
8660880: 34 Tage idle - Level 1 (KEEP_CHARACTER)
8823180: 60 Tage idle - Level 1 => LOESCHEN
8093880: 66 Tage idle - Level 11
8099480: 50 Tage idle - Level 1 => LOESCHEN
9767080: 14 Tage idle - Level 1
9736980: 16 Tage idle - Level 1
8443780: 3 Tage idle - Level 1
8240980: 8 Tage idle - Level 16 (KEEP_CHARACTER)
9625580: 7 Tage idle - Level 1
8661480: 28 Tage idle - Level 17
8920580: 57 Tage idle - Level 2
9443980: 0 Tage idle - Level 31 (KEEP_CHARACTER)
9241080: 0 Tage idle - Level 9
8723380: 52 Tage idle - Level 2
9494680: 7 Tage idle - Level 9
9742880: 6 Tage idle - Level 6
9267280: 1 Tage idle - Level 12
8886080: 50 Tage idle - Level 3
8319380: 72 Tage idle - Level 6
8571980: 26 Tage idle - Level 1
8537080: 52 Tage idle - Level 5 (KEEP_CHARACTER)
8870880: 40 Tage idle - Level 1 => LOESCHEN
9267980: 8 Tage idle - Level 1
7942880: 8 Tage idle - Level 8 (KEEP_CHARACTER)
9971480: 0 Tage idle - Level 7
7953080: 0 Tage idle - Level 41 (KEEP_CHARACTER)
9313280: 0 Tage idle - Level 14
9490280: 8 Tage idle - Level 1
7963380: 2 Tage idle - Level 9 (KEEP_CHARACTER)
9166880: 49 Tage idle - Level 1 => LOESCHEN
9126380: 0 Tage idle - Level 3
8167980: 100 Tage idle - Level 3 => LOESCHEN
9262980: 24 Tage idle - Level 1
9845880: 10 Tage idle - Level 1
9689080: 0 Tage idle - Level 9
8061180: 2 Tage idle - Level 13
9699380: 11 Tage idle - Level 1 (KEEP_CHARACTER)
9035580: 14 Tage idle - Level 9
8071480: 26 Tage idle - Level 11 (KEEP_CHARACTER)
9785180: 13 Tage idle - Level 1
9907080: 6 Tage idle - Level 1
9957880: 0 Tage idle - Level 1
9141980: 48 Tage idle - Level 1 => LOESCHEN
9117380: 45 Tage idle - Level 7
8199380: 22 Tage idle - Level 1
8158980: 3 Tage idle - Level 2
8401480: 22 Tage idle - Level 1 (KEEP_CHARACTER)
9623780: 19 Tage idle - Level 1
8908880: 57 Tage idle - Level 1 => LOESCHEN
8878380: 11 Tage idle - Level 5
9198980: 1 Tage idle - Level 8
9993980: 0 Tage idle - Level 1
10002080: 0 Tage idle - Level 1
9442080: 6 Tage idle - Level 10
9422180: 34 Tage idle - Level 1 => LOESCHEN
9680380: 2 Tage idle - Level 6
8382580: 2 Tage idle - Level 4
8099580: 27 Tage idle - Level 5
9559780: 1 Tage idle - Level 10
8215880: 34 Tage idle - Level 1 => LOESCHEN
9848380: 4 Tage idle - Level 8
8504480: 41 Tage idle - Level 1 => LOESCHEN
9812580: 11 Tage idle - Level 1
8439180: 0 Tage idle - Level 2
8362680: 74 Tage idle - Level 2 => LOESCHEN
8945580: 0 Tage idle - Level 15
8793480: 52 Tage idle - Level 2
9018180: 0 Tage idle - Level 1
8545580: 0 Tage idle - Level 16
7951280: 65 Tage idle - Level 10
8059780: 10 Tage idle - Level 14
7956980: 55 Tage idle - Level 10 (KEEP_CHARACTER)
9782780: 5 Tage idle - Level 3
9499780: 29 Tage idle - Level 1
9429080: 31 Tage idle - Level 1 => LOESCHEN
8054780: 7 Tage idle - Level 1
8272480: 79 Tage idle - Level 5
9246880: 44 Tage idle - Level 1 => LOESCHEN
7967880: 96 Tage idle - Level 1 (KEEP_CHARACTER)
8571380: 30 Tage idle - Level 1 => LOESCHEN
8541180: 41 Tage idle - Level 4
9769080: 2 Tage idle - Level 11
9024080: 0 Tage idle - Level 8
9358880: 38 Tage idle - Level 1 => LOESCHEN
8699280: 0 Tage idle - Level 24 (KEEP_CHARACTER)
8080580: 54 Tage idle - Level 6
9009880: 2 Tage idle - Level 1
9845280: 0 Tage idle - Level 1
8470980: 0 Tage idle - Level 11
8273780: 52 Tage idle - Level 4
8517280: 11 Tage idle - Level 15
8643580: 2 Tage idle - Level 11
9374380: 31 Tage idle - Level 4
9906580: 1 Tage idle - Level 13
8790380: 55 Tage idle - Level 1 (KEEP_CHARACTER)
9551680: 26 Tage idle - Level 1
9977880: 0 Tage idle - Level 6
8922580: 38 Tage idle - Level 10
8188580: 71 Tage idle - Level 4 (KEEP_CHARACTER)
9937380: 3 Tage idle - Level 2
9198380: 45 Tage idle - Level 3
8644880: 57 Tage idle - Level 1 (KEEP_CHARACTER)
8027080: 36 Tage idle - Level 8 (KEEP_CHARACTER)
8360880: 37 Tage idle - Level 1 => LOESCHEN
9867080: 0 Tage idle - Level 6
8939080: 11 Tage idle - Level 11
9213580: 46 Tage idle - Level 1 => LOESCHEN
9152980: 1 Tage idle - Level 14
8062580: 25 Tage idle - Level 13
8478480: 60 Tage idle - Level 2 => LOESCHEN
8119180: 1 Tage idle - Level 1
8245480: 50 Tage idle - Level 2
9842180: 2 Tage idle - Level 11
8883780: 0 Tage idle - Level 8
8083780: 40 Tage idle - Level 3
9710980: 17 Tage idle - Level 1
8701780: 52 Tage idle - Level 8
9974780: 1 Tage idle - Level 7
9154180: 20 Tage idle - Level 11
9453080: 32 Tage idle - Level 1 => LOESCHEN
8575880: 63 Tage idle - Level 11
9255980: 10 Tage idle - Level 1 (KEEP_CHARACTER)
9463380: 0 Tage idle - Level 10
9215480: 46 Tage idle - Level 1 => LOESCHEN
8210980: 26 Tage idle - Level 13 (KEEP_CHARACTER)
9357680: 38 Tage idle - Level 1 => LOESCHEN
9362280: 37 Tage idle - Level 1 => LOESCHEN
9114380: 52 Tage idle - Level 1 => LOESCHEN
9499880: 18 Tage idle - Level 8
8074780: 22 Tage idle - Level 1
8262280: 48 Tage idle - Level 1 => LOESCHEN
9768580: 0 Tage idle - Level 7
8682880: 58 Tage idle - Level 1 => LOESCHEN
7962280: 26 Tage idle - Level 1
9905380: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8495980: 0 Tage idle - Level 42 (KEEP_CHARACTER)
8293080: 5 Tage idle - Level 2
8536680: 71 Tage idle - Level 1 (KEEP_CHARACTER)
8662980: 53 Tage idle - Level 1 => LOESCHEN
8126380: 1 Tage idle - Level 18 (KEEP_CHARACTER)
9769180: 0 Tage idle - Level 9
8764680: 42 Tage idle - Level 10
8354380: 93 Tage idle - Level 3 => LOESCHEN
9875580: 7 Tage idle - Level 5
9130580: 50 Tage idle - Level 2
9217380: 29 Tage idle - Level 5
8233380: 52 Tage idle - Level 12 (KEEP_CHARACTER)
8603180: 27 Tage idle - Level 1
9374480: 0 Tage idle - Level 12
7973880: 79 Tage idle - Level 1 (KEEP_CHARACTER)
8861380: 3 Tage idle - Level 8 (KEEP_CHARACTER)
8380180: 7 Tage idle - Level 9 (KEEP_CHARACTER)
9643180: 6 Tage idle - Level 1
9076180: 25 Tage idle - Level 13
9238580: 0 Tage idle - Level 8 (KEEP_CHARACTER)
9071180: 2 Tage idle - Level 10
8477980: 73 Tage idle - Level 6
8801680: 40 Tage idle - Level 4
9572980: 1 Tage idle - Level 7
9816480: 6 Tage idle - Level 2
8589980: 53 Tage idle - Level 4
9558680: 6 Tage idle - Level 2
8387080: 4 Tage idle - Level 7
8883180: 54 Tage idle - Level 2
8964380: 58 Tage idle - Level 1 => LOESCHEN
8519280: 13 Tage idle - Level 11
8726780: 48 Tage idle - Level 1 => LOESCHEN
8280380: 83 Tage idle - Level 4
9122880: 12 Tage idle - Level 4
7975780: 76 Tage idle - Level 1 (KEEP_CHARACTER)
9305780: 41 Tage idle - Level 1 => LOESCHEN
8099080: 0 Tage idle - Level 16
9574180: 14 Tage idle - Level 8
8899780: 5 Tage idle - Level 15
9412080: 12 Tage idle - Level 4
8079180: 11 Tage idle - Level 4
8321780: 18 Tage idle - Level 12
8352580: 47 Tage idle - Level 5
8494780: 1 Tage idle - Level 15
9134380: 36 Tage idle - Level 1 => LOESCHEN
8996480: 36 Tage idle - Level 1 => LOESCHEN
8545780: 3 Tage idle - Level 9
10019480: 0 Tage idle - Level 1
8013880: 5 Tage idle - Level 10
9600280: 24 Tage idle - Level 1 (KEEP_CHARACTER)
9109880: 3 Tage idle - Level 20
8019480: 38 Tage idle - Level 1 (KEEP_CHARACTER)
9474380: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8510580: 21 Tage idle - Level 37 (KEEP_CHARACTER)
9115080: 51 Tage idle - Level 1 => LOESCHEN
9783580: 4 Tage idle - Level 11
8870480: 0 Tage idle - Level 22
8207680: 2 Tage idle - Level 7
9677880: 2 Tage idle - Level 1
7942480: 3 Tage idle - Level 8 (KEEP_CHARACTER)
9150580: 6 Tage idle - Level 1
8141380: 5 Tage idle - Level 2
9318580: 34 Tage idle - Level 1 => LOESCHEN
9814680: 3 Tage idle - Level 8
9298380: 24 Tage idle - Level 1
7983580: 95 Tage idle - Level 1 => LOESCHEN
9506080: 13 Tage idle - Level 3
8466480: 20 Tage idle - Level 4
9516380: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8076780: 112 Tage idle - Level 3 (KEEP_CHARACTER)
8988780: 52 Tage idle - Level 5 (KEEP_CHARACTER)
8264280: 6 Tage idle - Level 6
8142680: 0 Tage idle - Level 8
9937580: 2 Tage idle - Level 8
9080980: 13 Tage idle - Level 6
9992980: 0 Tage idle - Level 4
8989380: 10 Tage idle - Level 11
8619880: 3 Tage idle - Level 5
9451380: 11 Tage idle - Level 1
9867280: 3 Tage idle - Level 1
8569480: 4 Tage idle - Level 1
8401780: 13 Tage idle - Level 1
8574080: 5 Tage idle - Level 19
9213780: 46 Tage idle - Level 1 => LOESCHEN
8954180: 56 Tage idle - Level 6
9634281: 8 Tage idle - Level 1
8549581: 54 Tage idle - Level 8
9518281: 28 Tage idle - Level 1
8883281: 34 Tage idle - Level 1 => LOESCHEN
9026881: 2 Tage idle - Level 1
8554181: 85 Tage idle - Level 2 => LOESCHEN
7950281: 0 Tage idle - Level 15 (KEEP_CHARACTER)
10018281: 0 Tage idle - Level 5
8554881: 0 Tage idle - Level 13
8681081: 4 Tage idle - Level 2 (KEEP_CHARACTER)
9574281: 23 Tage idle - Level 2
7970881: 33 Tage idle - Level 1 => LOESCHEN
8818981: 9 Tage idle - Level 3
8200181: 25 Tage idle - Level 6
8043481: 48 Tage idle - Level 18
8250981: 0 Tage idle - Level 48 (KEEP_CHARACTER)
9964681: 2 Tage idle - Level 1
7940681: 10 Tage idle - Level 24
7950981: 3 Tage idle - Level 11 (KEEP_CHARACTER)
10018981: 0 Tage idle - Level 1
7956581: 33 Tage idle - Level 2
9489081: 3 Tage idle - Level 4
9812881: 10 Tage idle - Level 1
8439481: 11 Tage idle - Level 5
8033881: 85 Tage idle - Level 11
8661881: 45 Tage idle - Level 5
8332781: 83 Tage idle - Level 7
8540181: 43 Tage idle - Level 8
9403181: 31 Tage idle - Level 1 => LOESCHEN
9372781: 11 Tage idle - Level 11
9019081: 58 Tage idle - Level 1 => LOESCHEN
8136181: 0 Tage idle - Level 1
9728281: 5 Tage idle - Level 1
9029381: 57 Tage idle - Level 1 => LOESCHEN
8764181: 43 Tage idle - Level 1 => LOESCHEN
8890481: 6 Tage idle - Level 1
9697881: 0 Tage idle - Level 1
8561381: 58 Tage idle - Level 1 => LOESCHEN
8896081: 0 Tage idle - Level 12
8936881: 0 Tage idle - Level 41 (KEEP_CHARACTER)
9702781: 17 Tage idle - Level 1
9424381: 32 Tage idle - Level 3
8465981: 2 Tage idle - Level 4
8632981: 37 Tage idle - Level 10
9359081: 1 Tage idle - Level 1
8141481: 7 Tage idle - Level 12
8430081: 6 Tage idle - Level 18
8683681: 21 Tage idle - Level 1
9404481: 35 Tage idle - Level 1 => LOESCHEN
8086481: 18 Tage idle - Level 4
8866581: 0 Tage idle - Level 11
8714781: 13 Tage idle - Level 7
9339881: 21 Tage idle - Level 1
8902281: 52 Tage idle - Level 5
8127881: 25 Tage idle - Level 11
8172981: 3 Tage idle - Level 10 (KEEP_CHARACTER)
9192381: 7 Tage idle - Level 12
9689481: 12 Tage idle - Level 1
8760481: 43 Tage idle - Level 3
9988381: 1 Tage idle - Level 1
8401181: 21 Tage idle - Level 14
9714981: 0 Tage idle - Level 14
8006881: 8 Tage idle - Level 1
9517781: 20 Tage idle - Level 8
8346181: 46 Tage idle - Level 8
9279881: 0 Tage idle - Level 6
8072481: 10 Tage idle - Level 9
8290181: 82 Tage idle - Level 2 => LOESCHEN
8169581: 54 Tage idle - Level 16
9142981: 14 Tage idle - Level 5
8554281: 12 Tage idle - Level 10
8974881: 55 Tage idle - Level 5 (KEEP_CHARACTER)
9118381: 37 Tage idle - Level 4
8073081: 49 Tage idle - Level 8
9173781: 1 Tage idle - Level 8
8499281: 61 Tage idle - Level 4
8042981: 22 Tage idle - Level 1
8048581: 15 Tage idle - Level 1
8266281: 95 Tage idle - Level 4
9285781: 3 Tage idle - Level 3
9498881: 0 Tage idle - Level 14 (KEEP_CHARACTER)
9883581: 0 Tage idle - Level 3
7946381: 90 Tage idle - Level 1 (KEEP_CHARACTER)
8712281: 0 Tage idle - Level 12
9731781: 3 Tage idle - Level 13
8398881: 84 Tage idle - Level 12
8281881: 30 Tage idle - Level 11
9331781: 3 Tage idle - Level 1
9018581: 58 Tage idle - Level 1 => LOESCHEN
9069281: 51 Tage idle - Level 1 => LOESCHEN
9104381: 3 Tage idle - Level 7
7951681: 14 Tage idle - Level 39
8145981: 39 Tage idle - Level 4
9702181: 8 Tage idle - Level 7
9383081: 0 Tage idle - Level 20 (KEEP_CHARACTER)
9135181: 51 Tage idle - Level 1 => LOESCHEN
8171081: 103 Tage idle - Level 7
8333481: 3 Tage idle - Level 1
8414681: 52 Tage idle - Level 5
7992781: 4 Tage idle - Level 1
9434081: 29 Tage idle - Level 1
9201081: 47 Tage idle - Level 1 => LOESCHEN
9247181: 44 Tage idle - Level 1 => LOESCHEN
8941581: 59 Tage idle - Level 1 => LOESCHEN
9095081: 0 Tage idle - Level 11
8618081: 37 Tage idle - Level 1 => LOESCHEN
9302881: 3 Tage idle - Level 1
9146081: 2 Tage idle - Level 11
9804581: 6 Tage idle - Level 3
7952981: 10 Tage idle - Level 1
8927281: 0 Tage idle - Level 12 (KEEP_CHARACTER)
9658081: 2 Tage idle - Level 6
8602881: 0 Tage idle - Level 15 (KEEP_CHARACTER)
8162081: 7 Tage idle - Level 21
9343981: 18 Tage idle - Level 1
8091181: 29 Tage idle - Level 1
8182681: 66 Tage idle - Level 2 (KEEP_CHARACTER)
9359881: 26 Tage idle - Level 1
9602381: 24 Tage idle - Level 1
9987881: 2 Tage idle - Level 1
8613781: 31 Tage idle - Level 1 => LOESCHEN
8745681: 0 Tage idle - Level 1
8127981: 82 Tage idle - Level 15 (KEEP_CHARACTER)
9921881: 0 Tage idle - Level 1
9222981: 12 Tage idle - Level 12
7949581: 0 Tage idle - Level 11 (KEEP_CHARACTER)
8071981: 5 Tage idle - Level 25
8938881: 50 Tage idle - Level 1 => LOESCHEN
9841281: 0 Tage idle - Level 9
8882881: 63 Tage idle - Level 3
8716081: 16 Tage idle - Level 4
9603681: 3 Tage idle - Level 10
8726381: 0 Tage idle - Level 47 (KEEP_CHARACTER)
9249781: 0 Tage idle - Level 17
8858281: 0 Tage idle - Level 7
9173181: 7 Tage idle - Level 1
9097681: 44 Tage idle - Level 1 => LOESCHEN
8169681: 108 Tage idle - Level 4
7945181: 0 Tage idle - Level 46 (KEEP_CHARACTER)
8058281: 4 Tage idle - Level 11
8554381: 3 Tage idle - Level 1
7960081: 112 Tage idle - Level 5
8311081: 82 Tage idle - Level 3
9082381: 54 Tage idle - Level 2
9295481: 11 Tage idle - Level 13
8119581: 53 Tage idle - Level 6
8747581: 1 Tage idle - Level 9
8002581: 32 Tage idle - Level 1 => LOESCHEN
9356781: 37 Tage idle - Level 1 => LOESCHEN
8352181: 28 Tage idle - Level 5
9320981: 1 Tage idle - Level 20
9868781: 3 Tage idle - Level 1
8737981: 19 Tage idle - Level 1
9463081: 31 Tage idle - Level 1 (KEEP_CHARACTER)
9544281: 0 Tage idle - Level 6
9635781: 21 Tage idle - Level 1
8419081: 34 Tage idle - Level 3
7956781: 0 Tage idle - Level 39 (KEEP_CHARACTER)
8226581: 0 Tage idle - Level 3
8930081: 1 Tage idle - Level 6
9205581: 41 Tage idle - Level 1 => LOESCHEN
9544981: 3 Tage idle - Level 11
8454581: 25 Tage idle - Level 3
9423281: 9 Tage idle - Level 22
9301681: 8 Tage idle - Level 1
9889981: 0 Tage idle - Level 4
9514781: 11 Tage idle - Level 9
7951781: 7 Tage idle - Level 1 (KEEP_CHARACTER)
8637481: 73 Tage idle - Level 5
9170081: 38 Tage idle - Level 6
9064381: 1 Tage idle - Level 7 (KEEP_CHARACTER)
8567181: 27 Tage idle - Level 1
9328481: 5 Tage idle - Level 2
8405081: 12 Tage idle - Level 8
9227381: 44 Tage idle - Level 1 => LOESCHEN
9359281: 16 Tage idle - Level 1 (KEEP_CHARACTER)
8435981: 55 Tage idle - Level 4
8070781: 13 Tage idle - Level 4
8111481: 104 Tage idle - Level 8
8446181: 5 Tage idle - Level 4
7973581: 12 Tage idle - Level 1
8035981: 17 Tage idle - Level 1
8450881: 89 Tage idle - Level 2 => LOESCHEN
9065681: 38 Tage idle - Level 1 (KEEP_CHARACTER)
8679881: 14 Tage idle - Level 1
8223481: 26 Tage idle - Level 8
9699281: 1 Tage idle - Level 14
9242981: 6 Tage idle - Level 1
9704181: 2 Tage idle - Level 5
8325181: 0 Tage idle - Level 26 (KEEP_CHARACTER)
9957781: 0 Tage idle - Level 1
9470981: 13 Tage idle - Level 1
9228681: 3 Tage idle - Level 7
8837181: 17 Tage idle - Level 1 (KEEP_CHARACTER)
8350381: 52 Tage idle - Level 6
8857781: 61 Tage idle - Level 5
9461281: 30 Tage idle - Level 1 => LOESCHEN
9182981: 0 Tage idle - Level 10 (KEEP_CHARACTER)
8908781: 14 Tage idle - Level 15
8254981: 7 Tage idle - Level 1
8472681: 76 Tage idle - Level 10
9989181: 1 Tage idle - Level 1
8326481: 4 Tage idle - Level 12 (KEEP_CHARACTER)
8994981: 29 Tage idle - Level 1
7945281: 0 Tage idle - Level 61 (KEEP_CHARACTER)
9396681: 6 Tage idle - Level 6
8509381: 1 Tage idle - Level 5 (KEEP_CHARACTER)
9112981: 46 Tage idle - Level 8
9285281: 33 Tage idle - Level 3
8721481: 51 Tage idle - Level 1 => LOESCHEN
9614681: 1 Tage idle - Level 8
9949381: 4 Tage idle - Level 1
9908981: 2 Tage idle - Level 4
7980781: 0 Tage idle - Level 47 (KEEP_CHARACTER)
9391681: 3 Tage idle - Level 14
8469281: 0 Tage idle - Level 3
9974581: 2 Tage idle - Level 1
7950581: 1 Tage idle - Level 33 (KEEP_CHARACTER)
9027781: 1 Tage idle - Level 13
8484181: 40 Tage idle - Level 1 => LOESCHEN
8727781: 5 Tage idle - Level 17
8656881: 19 Tage idle - Level 1
9007881: 0 Tage idle - Level 5
8043781: 41 Tage idle - Level 2
8251181: 26 Tage idle - Level 1 (KEEP_CHARACTER)
8332381: 0 Tage idle - Level 8
8261481: 17 Tage idle - Level 14
9802881: 8 Tage idle - Level 1
8677381: 17 Tage idle - Level 8
9853581: 7 Tage idle - Level 1
8601081: 5 Tage idle - Level 15
8875181: 8 Tage idle - Level 9
8353581: 0 Tage idle - Level 42 (KEEP_CHARACTER)
9783281: 13 Tage idle - Level 1
8318781: 11 Tage idle - Level 11
8607381: 2 Tage idle - Level 5 (KEEP_CHARACTER)
9753081: 13 Tage idle - Level 1 (KEEP_CHARACTER)
9342881: 2 Tage idle - Level 15
8126181: 82 Tage idle - Level 4
8130881: 5 Tage idle - Level 3
9722981: 5 Tage idle - Level 9 (KEEP_CHARACTER)
8567281: 7 Tage idle - Level 1
8075881: 24 Tage idle - Level 8
8055981: 104 Tage idle - Level 19
8506981: 3 Tage idle - Level 10
8714381: 44 Tage idle - Level 6
9855481: 7 Tage idle - Level 7
9825281: 8 Tage idle - Level 2
8446281: 0 Tage idle - Level 35
9298781: 26 Tage idle - Level 6
9632781: 22 Tage idle - Level 1
8593081: 78 Tage idle - Level 1 => LOESCHEN
9689081: 5 Tage idle - Level 8
8345181: 14 Tage idle - Level 1
9729881: 12 Tage idle - Level 3
7959381: 96 Tage idle - Level 6 (KEEP_CHARACTER)
8198781: 19 Tage idle - Level 1 (KEEP_CHARACTER)
9177781: 10 Tage idle - Level 1
9679481: 19 Tage idle - Level 1
9714581: 2 Tage idle - Level 9
8634481: 80 Tage idle - Level 1 (KEEP_CHARACTER)
8224181: 41 Tage idle - Level 1 => LOESCHEN
8482381: 22 Tage idle - Level 1
8285181: 11 Tage idle - Level 24 (KEEP_CHARACTER)
9253981: 44 Tage idle - Level 3
8878381: 22 Tage idle - Level 11 (KEEP_CHARACTER)
8564181: 0 Tage idle - Level 16
8108881: 111 Tage idle - Level 5
8822681: 6 Tage idle - Level 3
8381981: 0 Tage idle - Level 10
8306681: 75 Tage idle - Level 7
8397881: 7 Tage idle - Level 14
9675781: 2 Tage idle - Level 3
8008381: 10 Tage idle - Level 1
8059081: 2 Tage idle - Level 4
9083181: 4 Tage idle - Level 5 (KEEP_CHARACTER)
8362681: 52 Tage idle - Level 1 => LOESCHEN
8813681: 41 Tage idle - Level 14
9093481: 1 Tage idle - Level 7
8788881: 25 Tage idle - Level 4
9676381: 20 Tage idle - Level 1
8793481: 5 Tage idle - Level 10
9514281: 23 Tage idle - Level 2
8505081: 59 Tage idle - Level 1 => LOESCHEN
8550181: 27 Tage idle - Level 1
9727381: 1 Tage idle - Level 6
8399081: 64 Tage idle - Level 3
