Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Wed Feb  1 00:13:00 2006
12327794: 4 Tage idle - Level 1 (KEEP_CHARACTER)
9166494: 97 Tage idle - Level 4 (KEEP_CHARACTER)
8496694: 117 Tage idle - Level 11
9500494: 1 Tage idle - Level 3
10344894: 18 Tage idle - Level 15
12576294: 30 Tage idle - Level 1 => LOESCHEN
9642694: 0 Tage idle - Level 12
8481394: 0 Tage idle - Level 15
9161494: 55 Tage idle - Level 5
8400494: 5 Tage idle - Level 7
8942694: 50 Tage idle - Level 11
12566694: 29 Tage idle - Level 1
8208994: 6 Tage idle - Level 12 (KEEP_CHARACTER)
12941094: 5 Tage idle - Level 4
13003494: 5 Tage idle - Level 1
12292994: 46 Tage idle - Level 1 => LOESCHEN
12130894: 21 Tage idle - Level 1 (KEEP_CHARACTER)
11167794: 41 Tage idle - Level 4
10603994: 51 Tage idle - Level 16
12764494: 20 Tage idle - Level 1
9182694: 43 Tage idle - Level 6
9917695: 69 Tage idle - Level 9
9598595: 76 Tage idle - Level 15
13095295: 2 Tage idle - Level 1
10888295: 61 Tage idle - Level 9
10969495: 78 Tage idle - Level 8
12663395: 25 Tage idle - Level 1
12825795: 0 Tage idle - Level 8
12460595: 36 Tage idle - Level 1 => LOESCHEN
11168395: 37 Tage idle - Level 9
11993595: 56 Tage idle - Level 2
11826895: 18 Tage idle - Level 7 (KEEP_CHARACTER)
9538195: 7 Tage idle - Level 6
9705195: 5 Tage idle - Level 9
11887895: 23 Tage idle - Level 1
12856595: 14 Tage idle - Level 2
7985495: 33 Tage idle - Level 1 => LOESCHEN
9471995: 80 Tage idle - Level 13
11973695: 0 Tage idle - Level 13
8391895: 6 Tage idle - Level 3
11943495: 12 Tage idle - Level 1
11583995: 1 Tage idle - Level 1
12390295: 7 Tage idle - Level 1
11553795: 10 Tage idle - Level 4
9837795: 43 Tage idle - Level 10
8129695: 54 Tage idle - Level 11
8337095: 44 Tage idle - Level 1 => LOESCHEN
12097695: 50 Tage idle - Level 1 => LOESCHEN
11700895: 80 Tage idle - Level 5
11909295: 28 Tage idle - Level 1
8240695: 24 Tage idle - Level 13
12801495: 3 Tage idle - Level 8
12725995: 16 Tage idle - Level 1
12108195: 57 Tage idle - Level 1 => LOESCHEN
12979495: 6 Tage idle - Level 5
11974995: 0 Tage idle - Level 8
9129895: 181 Tage idle - Level 6 => LOESCHEN
12149295: 54 Tage idle - Level 1 => LOESCHEN
8170395: 274 Tage idle - Level 10
10054395: 163 Tage idle - Level 9
10389095: 18 Tage idle - Level 4
11849295: 1 Tage idle - Level 12
9778395: 35 Tage idle - Level 27 (KEEP_CHARACTER)
11200395: 43 Tage idle - Level 7 (KEEP_CHARACTER)
10160795: 18 Tage idle - Level 4
13031895: 0 Tage idle - Level 1
8662495: 44 Tage idle - Level 13
8789795: 197 Tage idle - Level 6 => LOESCHEN
9596095: 24 Tage idle - Level 18
12666595: 1 Tage idle - Level 11
7957895: 10 Tage idle - Level 10 (KEEP_CHARACTER)
10607795: 4 Tage idle - Level 12
8110695: 20 Tage idle - Level 54
10085895: 87 Tage idle - Level 7
11009495: 59 Tage idle - Level 1 => LOESCHEN
9910195: 1 Tage idle - Level 20
8663095: 11 Tage idle - Level 12
8541495: 76 Tage idle - Level 10
8749995: 73 Tage idle - Level 10
12742795: 8 Tage idle - Level 8
12667195: 25 Tage idle - Level 1
8638595: 201 Tage idle - Level 17
11662695: 32 Tage idle - Level 9
12758695: 21 Tage idle - Level 1
8982595: 230 Tage idle - Level 11
8283695: 118 Tage idle - Level 16
8577995: 222 Tage idle - Level 12
8947795: 49 Tage idle - Level 20
8218695: 74 Tage idle - Level 7
8552395: 45 Tage idle - Level 12
8101695: 75 Tage idle - Level 10
10780395: 87 Tage idle - Level 9
9663295: 155 Tage idle - Level 14
8239195: 247 Tage idle - Level 11
11876395: 2 Tage idle - Level 6
11182095: 3 Tage idle - Level 14
10877495: 6 Tage idle - Level 6 (KEEP_CHARACTER)
12085595: 0 Tage idle - Level 16
9309695: 84 Tage idle - Level 5
11694095: 29 Tage idle - Level 9 (KEEP_CHARACTER)
11157595: 74 Tage idle - Level 10
10644495: 2 Tage idle - Level 5
8148395: 22 Tage idle - Level 9
8199095: 0 Tage idle - Level 54
12774895: 6 Tage idle - Level 7
10675295: 90 Tage idle - Level 5
9279895: 0 Tage idle - Level 14
12704195: 4 Tage idle - Level 1
9365695: 53 Tage idle - Level 2
12212795: 26 Tage idle - Level 2
11740095: 0 Tage idle - Level 7
8771395: 1 Tage idle - Level 12
8604695: 13 Tage idle - Level 15
12066295: 52 Tage idle - Level 10
10868495: 119 Tage idle - Level 4
10129095: 173 Tage idle - Level 8
9674895: 197 Tage idle - Level 14
12694295: 2 Tage idle - Level 13
11102495: 24 Tage idle - Level 7
7990195: 62 Tage idle - Level 3
9396495: 31 Tage idle - Level 1 => LOESCHEN
10265695: 4 Tage idle - Level 10
12613395: 7 Tage idle - Level 6
11031595: 50 Tage idle - Level 1 => LOESCHEN
7965695: 3 Tage idle - Level 38
12188595: 19 Tage idle - Level 2
10615595: 0 Tage idle - Level 20
8119495: 66 Tage idle - Level 6
12077195: 59 Tage idle - Level 1 (KEEP_CHARACTER)
12112295: 0 Tage idle - Level 14
7945795: 41 Tage idle - Level 16
11574395: 0 Tage idle - Level 7
13060895: 2 Tage idle - Level 9 (KEEP_CHARACTER)
11204895: 53 Tage idle - Level 11
12219695: 15 Tage idle - Level 3
9048095: 71 Tage idle - Level 4
11139595: 45 Tage idle - Level 1 => LOESCHEN
11843095: 5 Tage idle - Level 14
9808295: 16 Tage idle - Level 10
8555595: 27 Tage idle - Level 1
11402695: 0 Tage idle - Level 2
8271595: 0 Tage idle - Level 11
9372195: 151 Tage idle - Level 5 => LOESCHEN
9615795: 1 Tage idle - Level 14
12472895: 19 Tage idle - Level 3 (KEEP_CHARACTER)
12635195: 10 Tage idle - Level 9
9666495: 10 Tage idle - Level 10
12194495: 39 Tage idle - Level 10
9752295: 4 Tage idle - Level 5 (KEEP_CHARACTER)
12316395: 37 Tage idle - Level 1 => LOESCHEN
8257295: 253 Tage idle - Level 8 => LOESCHEN
12123895: 38 Tage idle - Level 7
12954695: 3 Tage idle - Level 9
11950095: 3 Tage idle - Level 10
9039095: 40 Tage idle - Level 7
11216395: 1 Tage idle - Level 6
13082695: 1 Tage idle - Level 1
8591695: 1 Tage idle - Level 34 (KEEP_CHARACTER)
11991195: 3 Tage idle - Level 1 (KEEP_CHARACTER)
12681595: 7 Tage idle - Level 1
9753595: 69 Tage idle - Level 5
9353595: 209 Tage idle - Level 6 => LOESCHEN
8136995: 2 Tage idle - Level 11
9231995: 185 Tage idle - Level 11
12874795: 14 Tage idle - Level 1
12210995: 25 Tage idle - Level 1
9115995: 49 Tage idle - Level 8
12302395: 3 Tage idle - Level 8
9065595: 29 Tage idle - Level 4
9191895: 104 Tage idle - Level 9
10071295: 0 Tage idle - Level 10 (KEEP_CHARACTER)
12257695: 9 Tage idle - Level 6
8355295: 111 Tage idle - Level 22
11992495: 3 Tage idle - Level 3
9161695: 205 Tage idle - Level 6 => LOESCHEN
7963895: 145 Tage idle - Level 12
8107395: 0 Tage idle - Level 12 (KEEP_CHARACTER)
9167295: 29 Tage idle - Level 8
10654195: 3 Tage idle - Level 5
7969495: 298 Tage idle - Level 16
12105895: 1 Tage idle - Level 7 (KEEP_CHARACTER)
11921895: 57 Tage idle - Level 8
12729195: 1 Tage idle - Level 4
8046795: 0 Tage idle - Level 13
11683995: 81 Tage idle - Level 4
8178695: 245 Tage idle - Level 11
8219395: 2 Tage idle - Level 8
12551595: 32 Tage idle - Level 1 => LOESCHEN
9820795: 112 Tage idle - Level 9
12141295: 0 Tage idle - Level 16
12309295: 45 Tage idle - Level 1 => LOESCHEN
12689095: 6 Tage idle - Level 5
12896595: 8 Tage idle - Level 3
12440195: 3 Tage idle - Level 1
12729895: 22 Tage idle - Level 1
12080695: 48 Tage idle - Level 1 => LOESCHEN
8472595: 173 Tage idle - Level 9
11400895: 9 Tage idle - Level 2
11872095: 51 Tage idle - Level 2
12714595: 5 Tage idle - Level 4
12273895: 45 Tage idle - Level 4
11508195: 92 Tage idle - Level 3 => LOESCHEN
12279495: 2 Tage idle - Level 2 (KEEP_CHARACTER)
8822495: 10 Tage idle - Level 11 (KEEP_CHARACTER)
11801495: 77 Tage idle - Level 2 => LOESCHEN
11695495: 28 Tage idle - Level 2
12548195: 32 Tage idle - Level 1 => LOESCHEN
12552895: 32 Tage idle - Level 1 (KEEP_CHARACTER)
9204295: 157 Tage idle - Level 13
12639695: 27 Tage idle - Level 1
12315195: 45 Tage idle - Level 1 => LOESCHEN
8676695: 254 Tage idle - Level 15
10479495: 2 Tage idle - Level 7
9159595: 0 Tage idle - Level 3
9529395: 156 Tage idle - Level 9
11686495: 49 Tage idle - Level 4
11357395: 104 Tage idle - Level 4
9022695: 46 Tage idle - Level 7
12787095: 0 Tage idle - Level 14
7951095: 98 Tage idle - Level 4
12295695: 7 Tage idle - Level 8
13102295: 1 Tage idle - Level 1
8616995: 10 Tage idle - Level 11
8743195: 78 Tage idle - Level 9
9018695: 39 Tage idle - Level 3 (KEEP_CHARACTER)
7947095: 13 Tage idle - Level 33
13006895: 1 Tage idle - Level 1
12407995: 40 Tage idle - Level 1 => LOESCHEN
12792395: 19 Tage idle - Level 1
10520495: 40 Tage idle - Level 9
11990695: 36 Tage idle - Level 7
12711495: 23 Tage idle - Level 1
11626795: 45 Tage idle - Level 8
12317095: 44 Tage idle - Level 1 => LOESCHEN
12033095: 23 Tage idle - Level 5
8389995: 210 Tage idle - Level 11
8187095: 66 Tage idle - Level 10
9282095: 8 Tage idle - Level 12
11617095: 56 Tage idle - Level 6
12190195: 52 Tage idle - Level 1 => LOESCHEN
10947295: 35 Tage idle - Level 8
12849695: 11 Tage idle - Level 1
11424595: 12 Tage idle - Level 10
8901195: 47 Tage idle - Level 15
12494795: 2 Tage idle - Level 8
10886695: 1 Tage idle - Level 8 (KEEP_CHARACTER)
12996495: 8 Tage idle - Level 1
11733795: 0 Tage idle - Level 13
12413895: 39 Tage idle - Level 1 => LOESCHEN
9729095: 176 Tage idle - Level 5 => LOESCHEN
12186195: 27 Tage idle - Level 1
9095895: 2 Tage idle - Level 17
12312795: 14 Tage idle - Level 4
8091295: 35 Tage idle - Level 10
12657795: 0 Tage idle - Level 9
12373795: 13 Tage idle - Level 1 (KEEP_CHARACTER)
11774895: 68 Tage idle - Level 7
8284495: 15 Tage idle - Level 9 (KEEP_CHARACTER)
11886895: 58 Tage idle - Level 1 => LOESCHEN
9881195: 14 Tage idle - Level 17
8057095: 294 Tage idle - Level 11
12581895: 23 Tage idle - Level 5
12298895: 7 Tage idle - Level 1 (KEEP_CHARACTER)
12709395: 0 Tage idle - Level 7
10037195: 15 Tage idle - Level 5
11669795: 82 Tage idle - Level 2 => LOESCHEN
10538995: 6 Tage idle - Level 15
10908795: 44 Tage idle - Level 8
8872695: 4 Tage idle - Level 7
12988095: 0 Tage idle - Level 6
11770495: 33 Tage idle - Level 1 => LOESCHEN
12329995: 1 Tage idle - Level 13
7965195: 4 Tage idle - Level 25 (KEEP_CHARACTER)
11624295: 57 Tage idle - Level 10
8448095: 90 Tage idle - Level 10
8326495: 53 Tage idle - Level 13
12107195: 0 Tage idle - Level 16
12233495: 11 Tage idle - Level 1
8706595: 7 Tage idle - Level 7
9801595: 53 Tage idle - Level 9
10924295: 68 Tage idle - Level 2 => LOESCHEN
12847195: 16 Tage idle - Level 1
10747695: 90 Tage idle - Level 2 => LOESCHEN
12447195: 17 Tage idle - Level 1
10504395: 1 Tage idle - Level 3
8134595: 54 Tage idle - Level 18
8215795: 5 Tage idle - Level 14 (KEEP_CHARACTER)
8849395: 1 Tage idle - Level 19
11123895: 26 Tage idle - Level 10
11412495: 21 Tage idle - Level 1
8606095: 16 Tage idle - Level 23
12159195: 16 Tage idle - Level 7
8793395: 11 Tage idle - Level 15
9144395: 0 Tage idle - Level 11
9975195: 1 Tage idle - Level 1
9357495: 35 Tage idle - Level 4
12255295: 40 Tage idle - Level 3
8970695: 150 Tage idle - Level 11
11119895: 105 Tage idle - Level 8
12832595: 8 Tage idle - Level 1
12761695: 7 Tage idle - Level 10
11463895: 6 Tage idle - Level 7
11134795: 37 Tage idle - Level 12
12103495: 57 Tage idle - Level 1 => LOESCHEN
11641095: 2 Tage idle - Level 19
11155295: 10 Tage idle - Level 5
8885495: 132 Tage idle - Level 13
12458795: 22 Tage idle - Level 16
11864495: 2 Tage idle - Level 21
10156395: 29 Tage idle - Level 8
11788995: 5 Tage idle - Level 1
8647895: 9 Tage idle - Level 24
11419395: 0 Tage idle - Level 3
10247895: 4 Tage idle - Level 4 (KEEP_CHARACTER)
12438895: 16 Tage idle - Level 1
8825095: 19 Tage idle - Level 13
10181595: 93 Tage idle - Level 7
8506295: 251 Tage idle - Level 10
7952495: 153 Tage idle - Level 1 (KEEP_CHARACTER)
10971995: 111 Tage idle - Level 4
12712195: 23 Tage idle - Level 1
12641295: 0 Tage idle - Level 1
8329695: 33 Tage idle - Level 4
9916095: 2 Tage idle - Level 14
9343495: 2 Tage idle - Level 15
11682895: 42 Tage idle - Level 7
9556595: 1 Tage idle - Level 18 (KEEP_CHARACTER)
8633195: 118 Tage idle - Level 14
11490295: 52 Tage idle - Level 1 => LOESCHEN
9729195: 194 Tage idle - Level 8
12956095: 10 Tage idle - Level 1
8800195: 75 Tage idle - Level 6
9495995: 174 Tage idle - Level 10
13023095: 6 Tage idle - Level 1
8106995: 268 Tage idle - Level 12
12474995: 36 Tage idle - Level 1 => LOESCHEN
11095995: 115 Tage idle - Level 6
11880695: 16 Tage idle - Level 2
9181795: 1 Tage idle - Level 7
7938895: 76 Tage idle - Level 5 (KEEP_CHARACTER)
11511095: 91 Tage idle - Level 5
8005895: 13 Tage idle - Level 17
8213295: 14 Tage idle - Level 17
12946495: 4 Tage idle - Level 3
10020795: 130 Tage idle - Level 7
8229195: 0 Tage idle - Level 26
8274295: 85 Tage idle - Level 9
9096595: 75 Tage idle - Level 7
10183495: 5 Tage idle - Level 34
12825495: 17 Tage idle - Level 1
11532295: 9 Tage idle - Level 7
11168095: 79 Tage idle - Level 3 (KEEP_CHARACTER)
9871695: 0 Tage idle - Level 46
11881995: 3 Tage idle - Level 8
12689295: 7 Tage idle - Level 1
11264195: 2 Tage idle - Level 10
12232995: 10 Tage idle - Level 8
8330595: 17 Tage idle - Level 11
12030095: 62 Tage idle - Level 3
11477295: 22 Tage idle - Level 7
8128795: 0 Tage idle - Level 15 (KEEP_CHARACTER)
12998495: 5 Tage idle - Level 3
12501695: 2 Tage idle - Level 5
12552395: 9 Tage idle - Level 1
12355195: 1 Tage idle - Level 6
11011295: 66 Tage idle - Level 13
8123795: 9 Tage idle - Level 7
10336895: 102 Tage idle - Level 6
12030795: 53 Tage idle - Level 1 => LOESCHEN
12527895: 32 Tage idle - Level 1 => LOESCHEN
12127895: 27 Tage idle - Level 1
12335295: 32 Tage idle - Level 7
12061595: 0 Tage idle - Level 15
7970595: 1 Tage idle - Level 26
11964395: 3 Tage idle - Level 11
8711995: 247 Tage idle - Level 8 => LOESCHEN
11159795: 1 Tage idle - Level 14
8439195: 1 Tage idle - Level 25 (KEEP_CHARACTER)
11792395: 18 Tage idle - Level 1
8606195: 100 Tage idle - Level 11
7951295: 45 Tage idle - Level 20 (KEEP_CHARACTER)
11321795: 102 Tage idle - Level 5
10854795: 5 Tage idle - Level 14
9043395: 201 Tage idle - Level 6 => LOESCHEN
9823495: 138 Tage idle - Level 8
12716695: 23 Tage idle - Level 1
11337695: 70 Tage idle - Level 12
12306395: 4 Tage idle - Level 9
8160495: 1 Tage idle - Level 18
12478795: 19 Tage idle - Level 10
12113895: 55 Tage idle - Level 5
9636595: 31 Tage idle - Level 8
12574895: 8 Tage idle - Level 3
11029095: 122 Tage idle - Level 1 (KEEP_CHARACTER)
11854295: 15 Tage idle - Level 9
9565695: 48 Tage idle - Level 1 => LOESCHEN
11241195: 43 Tage idle - Level 3
8201895: 57 Tage idle - Level 8
12114495: 19 Tage idle - Level 3
9348595: 64 Tage idle - Level 2 => LOESCHEN
11976595: 4 Tage idle - Level 10
9925895: 13 Tage idle - Level 5
7947995: 134 Tage idle - Level 5 (KEEP_CHARACTER)
12742495: 4 Tage idle - Level 5
8759995: 33 Tage idle - Level 3
12382995: 38 Tage idle - Level 1 => LOESCHEN
11373795: 73 Tage idle - Level 6
8896495: 11 Tage idle - Level 3
8313895: 43 Tage idle - Level 8
8490895: 29 Tage idle - Level 8
10744695: 43 Tage idle - Level 6
12444195: 22 Tage idle - Level 1 (KEEP_CHARACTER)
11191495: 46 Tage idle - Level 13
12732895: 2 Tage idle - Level 5
12368695: 42 Tage idle - Level 1 => LOESCHEN
9987495: 5 Tage idle - Level 7 (KEEP_CHARACTER)
10446395: 2 Tage idle - Level 9 (KEEP_CHARACTER)
12140295: 5 Tage idle - Level 3
12688095: 16 Tage idle - Level 1
11425395: 99 Tage idle - Level 3 => LOESCHEN
10461295: 0 Tage idle - Level 1
9136795: 4 Tage idle - Level 12
12733495: 22 Tage idle - Level 1
12404395: 0 Tage idle - Level 1
10148095: 6 Tage idle - Level 20
8431095: 24 Tage idle - Level 20
8193195: 146 Tage idle - Level 13
8897795: 15 Tage idle - Level 7
8441395: 127 Tage idle - Level 8
12364295: 42 Tage idle - Level 1 => LOESCHEN
10837395: 78 Tage idle - Level 7
10350595: 1 Tage idle - Level 21
8199495: 23 Tage idle - Level 8
10822095: 118 Tage idle - Level 6
11010795: 3 Tage idle - Level 7
12106795: 38 Tage idle - Level 8
8007195: 16 Tage idle - Level 14
12450795: 15 Tage idle - Level 1
8472895: 63 Tage idle - Level 17
12952495: 0 Tage idle - Level 4
12588295: 4 Tage idle - Level 2
8068195: 7 Tage idle - Level 15
10777395: 13 Tage idle - Level 3
9411395: 1 Tage idle - Level 15 (KEEP_CHARACTER)
11979795: 38 Tage idle - Level 1 => LOESCHEN
12294695: 46 Tage idle - Level 1 => LOESCHEN
12831495: 2 Tage idle - Level 1
12421195: 10 Tage idle - Level 1
12183295: 4 Tage idle - Level 4
9295795: 68 Tage idle - Level 7
12573695: 0 Tage idle - Level 8
9306295: 27 Tage idle - Level 1
12406995: 22 Tage idle - Level 1
11316595: 1 Tage idle - Level 13
11650295: 41 Tage idle - Level 14
11448495: 7 Tage idle - Level 2
12908695: 8 Tage idle - Level 3
12173695: 33 Tage idle - Level 3
11818295: 35 Tage idle - Level 4
12594195: 18 Tage idle - Level 7
11412695: 25 Tage idle - Level 7
9129695: 7 Tage idle - Level 11
12801995: 18 Tage idle - Level 1
12149095: 38 Tage idle - Level 1 => LOESCHEN
13036695: 0 Tage idle - Level 8
9670895: 1 Tage idle - Level 8
10049595: 28 Tage idle - Level 1
11433195: 0 Tage idle - Level 8 (KEEP_CHARACTER)
12285695: 5 Tage idle - Level 1
10399195: 55 Tage idle - Level 5
8555995: 1 Tage idle - Level 10
9829195: 12 Tage idle - Level 10 (KEEP_CHARACTER)
8379295: 153 Tage idle - Level 8
10191395: 0 Tage idle - Level 18 (KEEP_CHARACTER)
11864695: 6 Tage idle - Level 2
11328095: 42 Tage idle - Level 3
12762495: 20 Tage idle - Level 1
12063595: 40 Tage idle - Level 1 => LOESCHEN
8941295: 193 Tage idle - Level 15
8288495: 106 Tage idle - Level 15
12443695: 11 Tage idle - Level 1
13093295: 2 Tage idle - Level 1
9763595: 86 Tage idle - Level 10
9844795: 51 Tage idle - Level 4 (KEEP_CHARACTER)
12742595: 17 Tage idle - Level 1
9520295: 2 Tage idle - Level 17
12175595: 2 Tage idle - Level 3
11576695: 13 Tage idle - Level 1
12671695: 9 Tage idle - Level 1
10567495: 2 Tage idle - Level 61 (KEEP_CHARACTER)
12053995: 0 Tage idle - Level 3
13068795: 3 Tage idle - Level 1
8521395: 0 Tage idle - Level 24
12965995: 2 Tage idle - Level 7
7973195: 5 Tage idle - Level 6
12768795: 9 Tage idle - Level 2
12803895: 7 Tage idle - Level 7
12444295: 3 Tage idle - Level 3
10501495: 0 Tage idle - Level 14
12125495: 56 Tage idle - Level 1 => LOESCHEN
12915895: 2 Tage idle - Level 7
8025995: 18 Tage idle - Level 27
8279495: 1 Tage idle - Level 14
10527695: 0 Tage idle - Level 11
11298995: 54 Tage idle - Level 3
11703895: 81 Tage idle - Level 2 => LOESCHEN
9181995: 6 Tage idle - Level 20
9886495: 51 Tage idle - Level 8
8461395: 0 Tage idle - Level 67 (KEEP_CHARACTER)
11354595: 8 Tage idle - Level 23
9638595: 172 Tage idle - Level 7
11070595: 0 Tage idle - Level 18
12576895: 11 Tage idle - Level 1
11931895: 59 Tage idle - Level 1 => LOESCHEN
11998495: 5 Tage idle - Level 1
9375095: 10 Tage idle - Level 3
8158495: 6 Tage idle - Level 2 (KEEP_CHARACTER)
12278595: 26 Tage idle - Level 3
8467695: 123 Tage idle - Level 9
12866095: 13 Tage idle - Level 1
8057395: 59 Tage idle - Level 7
11446695: 87 Tage idle - Level 4
11659795: 34 Tage idle - Level 1 => LOESCHEN
12628495: 14 Tage idle - Level 16
11583195: 55 Tage idle - Level 8
12425695: 0 Tage idle - Level 12
8523295: 67 Tage idle - Level 6
9138095: 208 Tage idle - Level 9
12734895: 0 Tage idle - Level 4
12912095: 12 Tage idle - Level 1
12466795: 1 Tage idle - Level 13
8361595: 9 Tage idle - Level 7
12714995: 23 Tage idle - Level 1
10119295: 13 Tage idle - Level 1
12846895: 1 Tage idle - Level 6
9421795: 42 Tage idle - Level 1 (KEEP_CHARACTER)
10058695: 180 Tage idle - Level 5 => LOESCHEN
9645095: 51 Tage idle - Level 1 => LOESCHEN
10028495: 28 Tage idle - Level 1
11584495: 89 Tage idle - Level 2 => LOESCHEN
8737695: 0 Tage idle - Level 53 (KEEP_CHARACTER)
11883395: 70 Tage idle - Level 2 => LOESCHEN
12644695: 26 Tage idle - Level 3
12108095: 34 Tage idle - Level 5
11680595: 0 Tage idle - Level 15 (KEEP_CHARACTER)
11017795: 107 Tage idle - Level 11
12492595: 34 Tage idle - Level 1 (KEEP_CHARACTER)
7991295: 52 Tage idle - Level 17 (KEEP_CHARACTER)
10479895: 119 Tage idle - Level 14
8281695: 104 Tage idle - Level 7
12189695: 51 Tage idle - Level 1 => LOESCHEN
13031095: 2 Tage idle - Level 1
11914495: 57 Tage idle - Level 1 => LOESCHEN
11347495: 9 Tage idle - Level 7
12285795: 46 Tage idle - Level 1 => LOESCHEN
8626995: 24 Tage idle - Level 1
13057295: 3 Tage idle - Level 2
11610595: 63 Tage idle - Level 7
11869795: 0 Tage idle - Level 12 (KEEP_CHARACTER)
8698195: 25 Tage idle - Level 9
11429295: 86 Tage idle - Level 7
11064095: 32 Tage idle - Level 7
10136095: 42 Tage idle - Level 4
9145295: 7 Tage idle - Level 20
13052295: 0 Tage idle - Level 2 (KEEP_CHARACTER)
8389695: 4 Tage idle - Level 16
9728195: 7 Tage idle - Level 17
12828895: 1 Tage idle - Level 1
12955095: 1 Tage idle - Level 7
8516195: 60 Tage idle - Level 1 (KEEP_CHARACTER)
13068195: 1 Tage idle - Level 1
12757995: 21 Tage idle - Level 1
8729295: 10 Tage idle - Level 16
13123895: 0 Tage idle - Level 1
9429995: 51 Tage idle - Level 7
10961995: 87 Tage idle - Level 3
11930695: 7 Tage idle - Level 2 (KEEP_CHARACTER)
12246595: 48 Tage idle - Level 4
9976795: 28 Tage idle - Level 6
7952795: 58 Tage idle - Level 13
12626695: 11 Tage idle - Level 5
12474595: 27 Tage idle - Level 4
9272895: 1 Tage idle - Level 11
8917495: 25 Tage idle - Level 46
11075695: 3 Tage idle - Level 1
8060895: 59 Tage idle - Level 11
12667795: 26 Tage idle - Level 1
8557995: 125 Tage idle - Level 6
10983095: 3 Tage idle - Level 10
8198395: 265 Tage idle - Level 16
12920595: 10 Tage idle - Level 1
8775695: 45 Tage idle - Level 3 (KEEP_CHARACTER)
12237595: 3 Tage idle - Level 7
12126195: 56 Tage idle - Level 1 => LOESCHEN
12754195: 19 Tage idle - Level 2
10077395: 27 Tage idle - Level 4
12510995: 34 Tage idle - Level 1 => LOESCHEN
9795795: 18 Tage idle - Level 1
12521196: 31 Tage idle - Level 1 => LOESCHEN
8908496: 5 Tage idle - Level 14
7944396: 113 Tage idle - Level 8 (KEEP_CHARACTER)
8918796: 130 Tage idle - Level 8
12998096: 7 Tage idle - Level 1 (KEEP_CHARACTER)
12881096: 0 Tage idle - Level 7
12101296: 27 Tage idle - Level 7
8326196: 1 Tage idle - Level 7
8579796: 7 Tage idle - Level 6 (KEEP_CHARACTER)
11061696: 0 Tage idle - Level 5
12653796: 0 Tage idle - Level 14
11401296: 9 Tage idle - Level 5
11533196: 0 Tage idle - Level 8
9817196: 25 Tage idle - Level 14
12137796: 31 Tage idle - Level 1 => LOESCHEN
11700196: 81 Tage idle - Level 7
9994196: 158 Tage idle - Level 8
11878196: 5 Tage idle - Level 7
9716096: 23 Tage idle - Level 18
12451596: 33 Tage idle - Level 5
8276496: 4 Tage idle - Level 1 (KEEP_CHARACTER)
12189096: 9 Tage idle - Level 1
8859396: 132 Tage idle - Level 14
8494196: 9 Tage idle - Level 6
8610496: 0 Tage idle - Level 15
12072096: 1 Tage idle - Level 8
11818496: 10 Tage idle - Level 17
8419596: 91 Tage idle - Level 2 (KEEP_CHARACTER)
12119096: 56 Tage idle - Level 1 => LOESCHEN
11646496: 27 Tage idle - Level 1
9317396: 152 Tage idle - Level 8
10318496: 56 Tage idle - Level 6
12919796: 11 Tage idle - Level 1
11874496: 3 Tage idle - Level 8
8607096: 212 Tage idle - Level 12
10784096: 86 Tage idle - Level 6
9585896: 9 Tage idle - Level 21
10044796: 2 Tage idle - Level 2
12276196: 8 Tage idle - Level 1
10207096: 0 Tage idle - Level 51 (KEEP_CHARACTER)
9707796: 33 Tage idle - Level 6
12808396: 10 Tage idle - Level 5
10708896: 141 Tage idle - Level 4 => LOESCHEN
10343696: 6 Tage idle - Level 3
9145396: 230 Tage idle - Level 9
7947596: 4 Tage idle - Level 1
12296796: 45 Tage idle - Level 1 => LOESCHEN
9409496: 1 Tage idle - Level 10
9743196: 2 Tage idle - Level 12
10202096: 0 Tage idle - Level 17
9464896: 0 Tage idle - Level 17 (KEEP_CHARACTER)
12565496: 17 Tage idle - Level 6
10622696: 48 Tage idle - Level 4
9637496: 178 Tage idle - Level 11
9763796: 126 Tage idle - Level 11
10719796: 40 Tage idle - Level 30
9126096: 0 Tage idle - Level 16
10866596: 1 Tage idle - Level 9
12226796: 28 Tage idle - Level 1
12307996: 44 Tage idle - Level 1 => LOESCHEN
10907296: 11 Tage idle - Level 4
12566096: 0 Tage idle - Level 1
12495196: 2 Tage idle - Level 3
12662196: 12 Tage idle - Level 5
12672496: 23 Tage idle - Level 2 (KEEP_CHARACTER)
13114996: 0 Tage idle - Level 1
11638796: 2 Tage idle - Level 14
11846196: 54 Tage idle - Level 1 => LOESCHEN
8623996: 41 Tage idle - Level 5
8674696: 17 Tage idle - Level 15 (KEEP_CHARACTER)
12201896: 32 Tage idle - Level 2
12339396: 42 Tage idle - Level 1 => LOESCHEN
8482096: 177 Tage idle - Level 23
11208596: 51 Tage idle - Level 1 => LOESCHEN
11420696: 45 Tage idle - Level 1 => LOESCHEN
10092396: 42 Tage idle - Level 1 => LOESCHEN
8902996: 193 Tage idle - Level 8
11020696: 57 Tage idle - Level 1 => LOESCHEN
11846896: 13 Tage idle - Level 1
10467896: 150 Tage idle - Level 11
12734396: 1 Tage idle - Level 9
12987996: 0 Tage idle - Level 18 (KEEP_CHARACTER)
12496496: 33 Tage idle - Level 1 => LOESCHEN
