Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Mon May  1 00:13:00 2006
11303296: 45 Tage idle - Level 7 (KEEP_CHARACTER)
8673996: 210 Tage idle - Level 8
9024996: 87 Tage idle - Level 9
9080296: 6 Tage idle - Level 30
14574796: 6 Tage idle - Level 1
11263196: 197 Tage idle - Level 8
13783296: 53 Tage idle - Level 1 => LOESCHEN
12359196: 10 Tage idle - Level 12
11187696: 114 Tage idle - Level 12
14595296: 6 Tage idle - Level 2
14139996: 12 Tage idle - Level 7
13464496: 8 Tage idle - Level 1
9643296: 19 Tage idle - Level 12
8811396: 149 Tage idle - Level 16
13530397: 66 Tage idle - Level 1 (KEEP_CHARACTER)
14216097: 0 Tage idle - Level 4
14504797: 13 Tage idle - Level 1
10882697: 43 Tage idle - Level 2
14681797: 3 Tage idle - Level 2
14352697: 0 Tage idle - Level 14
14433897: 3 Tage idle - Level 7
13885697: 4 Tage idle - Level 7
13510497: 0 Tage idle - Level 8
10285497: 81 Tage idle - Level 7
11046797: 32 Tage idle - Level 4
11999197: 9 Tage idle - Level 8
14373197: 10 Tage idle - Level 1
8037597: 156 Tage idle - Level 19
11837097: 12 Tage idle - Level 5
13612197: 1 Tage idle - Level 13
12491397: 7 Tage idle - Level 13
13252697: 47 Tage idle - Level 3
10503497: 7 Tage idle - Level 1
11026897: 20 Tage idle - Level 15
13754397: 54 Tage idle - Level 1 => LOESCHEN
7955297: 0 Tage idle - Level 23 (KEEP_CHARACTER)
13699397: 57 Tage idle - Level 1 => LOESCHEN
8741797: 0 Tage idle - Level 20
14465297: 4 Tage idle - Level 5
12568597: 89 Tage idle - Level 4
14181297: 4 Tage idle - Level 1
13582397: 2 Tage idle - Level 11
14303197: 2 Tage idle - Level 15
11979997: 77 Tage idle - Level 6
10717197: 0 Tage idle - Level 21 (KEEP_CHARACTER)
13962497: 30 Tage idle - Level 1 => LOESCHEN
12209297: 128 Tage idle - Level 8
13015697: 94 Tage idle - Level 3 => LOESCHEN
14607797: 7 Tage idle - Level 1
12138397: 91 Tage idle - Level 12
14369897: 3 Tage idle - Level 2
8808697: 34 Tage idle - Level 4
14374497: 19 Tage idle - Level 1
14126597: 34 Tage idle - Level 1 => LOESCHEN
12356097: 125 Tage idle - Level 5
13988697: 41 Tage idle - Level 1 (KEEP_CHARACTER)
12452197: 64 Tage idle - Level 2 => LOESCHEN
11934497: 148 Tage idle - Level 14
8220797: 143 Tage idle - Level 7
12665297: 70 Tage idle - Level 4
12746497: 0 Tage idle - Level 21
10104797: 151 Tage idle - Level 10
14111297: 0 Tage idle - Level 10
11408197: 12 Tage idle - Level 17
14035797: 26 Tage idle - Level 1
13897897: 46 Tage idle - Level 1 => LOESCHEN
8317897: 114 Tage idle - Level 7
8165797: 106 Tage idle - Level 14
9924897: 8 Tage idle - Level 15
14233597: 1 Tage idle - Level 3
14370097: 20 Tage idle - Level 4
14532497: 0 Tage idle - Level 2
14249497: 0 Tage idle - Level 25 (KEEP_CHARACTER)
12924397: 0 Tage idle - Level 19
9261397: 21 Tage idle - Level 6
14259797: 20 Tage idle - Level 1
13052397: 11 Tage idle - Level 14
11986497: 125 Tage idle - Level 4 => LOESCHEN
12914797: 2 Tage idle - Level 1
13519297: 2 Tage idle - Level 10
14254797: 0 Tage idle - Level 6
13863297: 34 Tage idle - Level 5
14710397: 0 Tage idle - Level 1
13635997: 20 Tage idle - Level 3
10111297: 107 Tage idle - Level 17
12388897: 124 Tage idle - Level 5
12631397: 10 Tage idle - Level 10
7968797: 46 Tage idle - Level 4
13985597: 6 Tage idle - Level 8
7953497: 172 Tage idle - Level 30
10147797: 10 Tage idle - Level 9
13839397: 42 Tage idle - Level 2
12794097: 41 Tage idle - Level 12
14696497: 2 Tage idle - Level 1 (KEEP_CHARACTER)
14119497: 0 Tage idle - Level 4
9455897: 0 Tage idle - Level 28
10370097: 3 Tage idle - Level 24
9830297: 244 Tage idle - Level 11
14473797: 2 Tage idle - Level 8
10887797: 3 Tage idle - Level 8
12455397: 1 Tage idle - Level 21
14028697: 35 Tage idle - Level 4
9035997: 22 Tage idle - Level 21
12921297: 82 Tage idle - Level 12
14332197: 5 Tage idle - Level 4
9542297: 84 Tage idle - Level 21
13247497: 64 Tage idle - Level 6
9390197: 17 Tage idle - Level 8
13540797: 34 Tage idle - Level 13
14768697: 0 Tage idle - Level 2
8974197: 280 Tage idle - Level 12
12141897: 0 Tage idle - Level 1 (KEEP_CHARACTER)
10037697: 39 Tage idle - Level 6
8082797: 49 Tage idle - Level 6
9051497: 149 Tage idle - Level 9
12070997: 26 Tage idle - Level 1
13531097: 21 Tage idle - Level 1
11841897: 162 Tage idle - Level 6
14180797: 30 Tage idle - Level 1 => LOESCHEN
14712997: 2 Tage idle - Level 1
8964597: 229 Tage idle - Level 7 => LOESCHEN
12745297: 6 Tage idle - Level 9
9315597: 145 Tage idle - Level 11
14566497: 10 Tage idle - Level 1
11037197: 209 Tage idle - Level 12
14728897: 1 Tage idle - Level 1
8974897: 1 Tage idle - Level 18 (KEEP_CHARACTER)
13192097: 7 Tage idle - Level 8
14384197: 0 Tage idle - Level 9
10129797: 208 Tage idle - Level 7
12811197: 1 Tage idle - Level 9
8909897: 2 Tage idle - Level 6
13415797: 73 Tage idle - Level 3
14349397: 0 Tage idle - Level 11
12543097: 94 Tage idle - Level 8
13101597: 1 Tage idle - Level 10
12138497: 42 Tage idle - Level 1 => LOESCHEN
14329497: 19 Tage idle - Level 8
12396697: 57 Tage idle - Level 5
12477897: 36 Tage idle - Level 7
8043597: 234 Tage idle - Level 29
14187697: 29 Tage idle - Level 1
13836997: 9 Tage idle - Level 1
11944897: 1 Tage idle - Level 20
9134597: 63 Tage idle - Level 1 => LOESCHEN
13740497: 55 Tage idle - Level 1 => LOESCHEN
12316397: 0 Tage idle - Level 6
8378997: 306 Tage idle - Level 19
14218797: 0 Tage idle - Level 8 (KEEP_CHARACTER)
14517697: 0 Tage idle - Level 2
14770197: 0 Tage idle - Level 1
12336997: 59 Tage idle - Level 1 => LOESCHEN
11783097: 9 Tage idle - Level 1
14609097: 3 Tage idle - Level 2
14664497: 2 Tage idle - Level 1
9626697: 44 Tage idle - Level 11
10414697: 0 Tage idle - Level 20
9515297: 0 Tage idle - Level 4
11809597: 36 Tage idle - Level 12
11115297: 22 Tage idle - Level 4
14234297: 3 Tage idle - Level 4
14158797: 0 Tage idle - Level 22 (KEEP_CHARACTER)
13802397: 0 Tage idle - Level 44 (KEEP_CHARACTER)
8278497: 9 Tage idle - Level 13
8729497: 334 Tage idle - Level 11 => LOESCHEN
14001297: 3 Tage idle - Level 1
14381097: 8 Tage idle - Level 8
13798097: 0 Tage idle - Level 14
13509797: 0 Tage idle - Level 15
8937597: 3 Tage idle - Level 30
13317197: 20 Tage idle - Level 6
13489597: 0 Tage idle - Level 3
11880497: 34 Tage idle - Level 1 => LOESCHEN
14625297: 7 Tage idle - Level 2
12728597: 0 Tage idle - Level 15
14179997: 0 Tage idle - Level 14
9678697: 24 Tage idle - Level 7
14225297: 6 Tage idle - Level 1
14068597: 36 Tage idle - Level 1 => LOESCHEN
13970397: 1 Tage idle - Level 2
10158097: 232 Tage idle - Level 8
9866197: 10 Tage idle - Level 9
12014397: 98 Tage idle - Level 6
7969497: 91 Tage idle - Level 19
11587897: 136 Tage idle - Level 4 => LOESCHEN
10325097: 13 Tage idle - Level 1
11911597: 6 Tage idle - Level 10
13986297: 14 Tage idle - Level 8
14093797: 21 Tage idle - Level 5
8902397: 239 Tage idle - Level 11
14469197: 15 Tage idle - Level 1
12571497: 29 Tage idle - Level 4
8461697: 34 Tage idle - Level 1 (KEEP_CHARACTER)
13621397: 0 Tage idle - Level 4
13667497: 57 Tage idle - Level 1 => LOESCHEN
9446297: 49 Tage idle - Level 6
9785697: 0 Tage idle - Level 12
13566397: 32 Tage idle - Level 4
12845897: 0 Tage idle - Level 10
13733397: 0 Tage idle - Level 8
10376497: 0 Tage idle - Level 33 (KEEP_CHARACTER)
8406997: 53 Tage idle - Level 7
14049297: 2 Tage idle - Level 14
11932797: 25 Tage idle - Level 8
12744797: 56 Tage idle - Level 9
13140897: 7 Tage idle - Level 1 (KEEP_CHARACTER)
11406497: 77 Tage idle - Level 12
12177797: 6 Tage idle - Level 1
14363097: 20 Tage idle - Level 1
13926597: 4 Tage idle - Level 1
8285697: 261 Tage idle - Level 18
8903697: 92 Tage idle - Level 11
13455697: 41 Tage idle - Level 5
8544097: 172 Tage idle - Level 5 => LOESCHEN
12243697: 1 Tage idle - Level 30
7955497: 59 Tage idle - Level 3
14520497: 0 Tage idle - Level 5 (KEEP_CHARACTER)
10772097: 8 Tage idle - Level 16 (KEEP_CHARACTER)
14323297: 0 Tage idle - Level 4 (KEEP_CHARACTER)
8316797: 21 Tage idle - Level 14
9128797: 18 Tage idle - Level 3
13531897: 10 Tage idle - Level 5
8250497: 27 Tage idle - Level 9
13050697: 34 Tage idle - Level 5
10347597: 54 Tage idle - Level 12 (KEEP_CHARACTER)
14080397: 36 Tage idle - Level 1 => LOESCHEN
14374697: 2 Tage idle - Level 4
14425697: 9 Tage idle - Level 1
8752897: 85 Tage idle - Level 6
12422197: 29 Tage idle - Level 10
13973597: 15 Tage idle - Level 1
9782597: 197 Tage idle - Level 8
12883197: 77 Tage idle - Level 8
13563297: 0 Tage idle - Level 9
11048897: 74 Tage idle - Level 8
14623497: 5 Tage idle - Level 1
12564397: 23 Tage idle - Level 7
8556297: 6 Tage idle - Level 3 (KEEP_CHARACTER)
11403397: 0 Tage idle - Level 4
8560997: 109 Tage idle - Level 34
12012597: 89 Tage idle - Level 9
13518897: 30 Tage idle - Level 1 => LOESCHEN
14325197: 3 Tage idle - Level 1
13726297: 22 Tage idle - Level 10
14613897: 1 Tage idle - Level 1 (KEEP_CHARACTER)
9950197: 40 Tage idle - Level 10
13984497: 42 Tage idle - Level 1 => LOESCHEN
14461797: 0 Tage idle - Level 15 (KEEP_CHARACTER)
9135297: 222 Tage idle - Level 10
12899797: 37 Tage idle - Level 1 => LOESCHEN
12033097: 76 Tage idle - Level 12
7942097: 214 Tage idle - Level 15
13214997: 0 Tage idle - Level 17
13686197: 0 Tage idle - Level 23
14037197: 2 Tage idle - Level 6 (KEEP_CHARACTER)
9292397: 248 Tage idle - Level 11
11591297: 4 Tage idle - Level 18
13032697: 45 Tage idle - Level 13 (KEEP_CHARACTER)
10207997: 7 Tage idle - Level 1
9591297: 10 Tage idle - Level 8
14589697: 8 Tage idle - Level 1
14594297: 8 Tage idle - Level 4
8830297: 80 Tage idle - Level 24
9353697: 218 Tage idle - Level 7 => LOESCHEN
8967897: 1 Tage idle - Level 5 (KEEP_CHARACTER)
14448097: 1 Tage idle - Level 7
8157597: 232 Tage idle - Level 8
14660197: 5 Tage idle - Level 1
8400097: 11 Tage idle - Level 6
14042497: 30 Tage idle - Level 4
8461097: 321 Tage idle - Level 13
14761997: 0 Tage idle - Level 1
10061097: 195 Tage idle - Level 10
8182797: 63 Tage idle - Level 5
12298197: 43 Tage idle - Level 16
13884697: 2 Tage idle - Level 7
10026297: 2 Tage idle - Level 8
10851497: 0 Tage idle - Level 7 (KEEP_CHARACTER)
12672697: 92 Tage idle - Level 12
11870997: 15 Tage idle - Level 6 (KEEP_CHARACTER)
8857097: 3 Tage idle - Level 7
9618397: 224 Tage idle - Level 11
9704197: 0 Tage idle - Level 9 (KEEP_CHARACTER)
13657297: 50 Tage idle - Level 1 => LOESCHEN
9233297: 3 Tage idle - Level 19
13140297: 84 Tage idle - Level 4
13682497: 0 Tage idle - Level 6
13064797: 24 Tage idle - Level 1
8973797: 307 Tage idle - Level 10 => LOESCHEN
9036097: 26 Tage idle - Level 13
14251197: 2 Tage idle - Level 6
9669797: 266 Tage idle - Level 14
11836797: 99 Tage idle - Level 4
12977897: 92 Tage idle - Level 4
13997297: 0 Tage idle - Level 4
8336097: 174 Tage idle - Level 16
7944697: 0 Tage idle - Level 51 (KEEP_CHARACTER)
12167597: 0 Tage idle - Level 20
13268197: 1 Tage idle - Level 8
10604897: 220 Tage idle - Level 12
10939597: 13 Tage idle - Level 1
14170697: 30 Tage idle - Level 4
9624297: 270 Tage idle - Level 13
14054697: 1 Tage idle - Level 8
11027097: 17 Tage idle - Level 10
9148797: 0 Tage idle - Level 61
11584197: 0 Tage idle - Level 20
13157497: 24 Tage idle - Level 9
14130897: 33 Tage idle - Level 1 => LOESCHEN
12152997: 117 Tage idle - Level 3 => LOESCHEN
14303497: 0 Tage idle - Level 7
9442697: 11 Tage idle - Level 14
12882697: 53 Tage idle - Level 3
13117697: 12 Tage idle - Level 3
8372897: 52 Tage idle - Level 1 => LOESCHEN
10748297: 20 Tage idle - Level 8
9964997: 262 Tage idle - Level 12
7940997: 29 Tage idle - Level 8
10550097: 3 Tage idle - Level 16 (KEEP_CHARACTER)
14187897: 27 Tage idle - Level 4
10636997: 17 Tage idle - Level 6
13887897: 1 Tage idle - Level 6
11008497: 25 Tage idle - Level 3
9792997: 0 Tage idle - Level 14
14091397: 35 Tage idle - Level 1 => LOESCHEN
13989597: 41 Tage idle - Level 1 => LOESCHEN
14132097: 5 Tage idle - Level 1
9342197: 115 Tage idle - Level 6
13746297: 47 Tage idle - Level 1 => LOESCHEN
8257497: 57 Tage idle - Level 13
14477097: 15 Tage idle - Level 1
11155297: 200 Tage idle - Level 6 => LOESCHEN
9023397: 24 Tage idle - Level 11
12904097: 54 Tage idle - Level 1 => LOESCHEN
13837797: 44 Tage idle - Level 8
8637597: 26 Tage idle - Level 12
8019897: 245 Tage idle - Level 8 => LOESCHEN
14112197: 1 Tage idle - Level 7
10526197: 23 Tage idle - Level 1
13604797: 11 Tage idle - Level 1
9545697: 58 Tage idle - Level 24
8991897: 6 Tage idle - Level 12
13909297: 42 Tage idle - Level 1 => LOESCHEN
12205897: 32 Tage idle - Level 6
8070197: 177 Tage idle - Level 6
9905897: 38 Tage idle - Level 8
12226397: 41 Tage idle - Level 2
9414397: 77 Tage idle - Level 9 (KEEP_CHARACTER)
8455997: 7 Tage idle - Level 18
9181097: 58 Tage idle - Level 8
9642397: 133 Tage idle - Level 11
8263397: 288 Tage idle - Level 9 => LOESCHEN
10846297: 197 Tage idle - Level 7
12332797: 8 Tage idle - Level 8
14731197: 1 Tage idle - Level 1
10937797: 3 Tage idle - Level 21
14493297: 13 Tage idle - Level 4
13195497: 72 Tage idle - Level 12
13073897: 8 Tage idle - Level 2
14539697: 11 Tage idle - Level 1
14381997: 20 Tage idle - Level 2
7938897: 251 Tage idle - Level 1 (KEEP_CHARACTER)
12936197: 0 Tage idle - Level 1 (KEEP_CHARACTER)
14184797: 4 Tage idle - Level 2
14265997: 25 Tage idle - Level 1
8836697: 1 Tage idle - Level 20
13059597: 3 Tage idle - Level 1
10355497: 12 Tage idle - Level 1
8193097: 235 Tage idle - Level 13
10112197: 1 Tage idle - Level 24
12389797: 107 Tage idle - Level 8
9820297: 206 Tage idle - Level 21
12678397: 112 Tage idle - Level 7
11541997: 162 Tage idle - Level 5 => LOESCHEN
14337497: 22 Tage idle - Level 1
14134697: 30 Tage idle - Level 1 => LOESCHEN
8872097: 155 Tage idle - Level 6
8335597: 214 Tage idle - Level 19
13540397: 7 Tage idle - Level 10 (KEEP_CHARACTER)
11643697: 20 Tage idle - Level 10
12323797: 88 Tage idle - Level 4
8011097: 355 Tage idle - Level 12
9446497: 19 Tage idle - Level 48
8108197: 287 Tage idle - Level 24
9659597: 0 Tage idle - Level 27
8320297: 89 Tage idle - Level 13
12683697: 0 Tage idle - Level 1
12273397: 118 Tage idle - Level 13
14413697: 9 Tage idle - Level 1
13160997: 2 Tage idle - Level 13
13455197: 53 Tage idle - Level 1 (KEEP_CHARACTER)
12405597: 41 Tage idle - Level 4
10761397: 14 Tage idle - Level 10
13055197: 1 Tage idle - Level 23 (KEEP_CHARACTER)
12253497: 22 Tage idle - Level 1
12922197: 9 Tage idle - Level 4
13860497: 48 Tage idle - Level 1 => LOESCHEN
8123797: 35 Tage idle - Level 35
12030797: 149 Tage idle - Level 4 => LOESCHEN
12243897: 104 Tage idle - Level 9
14682797: 1 Tage idle - Level 8
14434897: 17 Tage idle - Level 1
9360997: 181 Tage idle - Level 6 => LOESCHEN
11817597: 9 Tage idle - Level 9
11989997: 103 Tage idle - Level 6
8073397: 14 Tage idle - Level 11 (KEEP_CHARACTER)
8448897: 8 Tage idle - Level 19
13734897: 21 Tage idle - Level 1
13942297: 11 Tage idle - Level 1
8742097: 6 Tage idle - Level 15
9888897: 278 Tage idle - Level 9 => LOESCHEN
9356997: 40 Tage idle - Level 10
8059097: 63 Tage idle - Level 30
13765697: 20 Tage idle - Level 1
12675297: 13 Tage idle - Level 13
12599797: 9 Tage idle - Level 7
8813697: 192 Tage idle - Level 16
12518897: 107 Tage idle - Level 8
9260497: 199 Tage idle - Level 9
14466297: 5 Tage idle - Level 1
13375997: 0 Tage idle - Level 6
13619497: 5 Tage idle - Level 9
8464397: 77 Tage idle - Level 8
14430497: 7 Tage idle - Level 6
14192597: 0 Tage idle - Level 12
12330997: 99 Tage idle - Level 3 => LOESCHEN
13426997: 9 Tage idle - Level 1
9033097: 29 Tage idle - Level 15
13487997: 2 Tage idle - Level 6
9459297: 77 Tage idle - Level 32
11504697: 37 Tage idle - Level 4
10176397: 2 Tage idle - Level 3
14056697: 37 Tage idle - Level 1 => LOESCHEN
13872697: 40 Tage idle - Level 1 => LOESCHEN
13959497: 28 Tage idle - Level 10
14573297: 2 Tage idle - Level 15
9864597: 56 Tage idle - Level 3
14497797: 9 Tage idle - Level 1
10784497: 185 Tage idle - Level 15
13777197: 10 Tage idle - Level 1
8987297: 140 Tage idle - Level 7
11915597: 87 Tage idle - Level 9
11692597: 12 Tage idle - Level 6
9728697: 0 Tage idle - Level 7
13802697: 0 Tage idle - Level 14
12266997: 120 Tage idle - Level 11
8364597: 3 Tage idle - Level 6
13985297: 0 Tage idle - Level 8
11916197: 65 Tage idle - Level 9
9713397: 140 Tage idle - Level 13
13210097: 1 Tage idle - Level 8
14062597: 11 Tage idle - Level 2
13301597: 11 Tage idle - Level 26 (KEEP_CHARACTER)
9815097: 22 Tage idle - Level 12
8643597: 154 Tage idle - Level 17
13600497: 18 Tage idle - Level 1
13727797: 48 Tage idle - Level 1 => LOESCHEN
13155097: 44 Tage idle - Level 1 => LOESCHEN
12019697: 3 Tage idle - Level 1
14174597: 0 Tage idle - Level 10
14670697: 0 Tage idle - Level 10
12936297: 90 Tage idle - Level 5
12115797: 16 Tage idle - Level 9
10633997: 1 Tage idle - Level 10
14276297: 10 Tage idle - Level 1
9440297: 172 Tage idle - Level 6
11405497: 4 Tage idle - Level 12 (KEEP_CHARACTER)
12500497: 106 Tage idle - Level 7
11121497: 206 Tage idle - Level 7
12967097: 93 Tage idle - Level 7
11957997: 135 Tage idle - Level 11
12278497: 1 Tage idle - Level 11
8203797: 253 Tage idle - Level 31
13946097: 38 Tage idle - Level 6
11800497: 154 Tage idle - Level 6
13343297: 57 Tage idle - Level 9
12673497: 75 Tage idle - Level 7
11583097: 92 Tage idle - Level 10
14494697: 9 Tage idle - Level 8
8234597: 354 Tage idle - Level 13
13196897: 28 Tage idle - Level 12
10401597: 68 Tage idle - Level 11
11208997: 183 Tage idle - Level 9
11380297: 16 Tage idle - Level 13
10736297: 0 Tage idle - Level 30
12921697: 35 Tage idle - Level 1 => LOESCHEN
13318797: 37 Tage idle - Level 1 => LOESCHEN
14332597: 22 Tage idle - Level 1
12643297: 7 Tage idle - Level 12
13374097: 13 Tage idle - Level 3
8797297: 123 Tage idle - Level 13
13339297: 13 Tage idle - Level 16
13384397: 65 Tage idle - Level 2 => LOESCHEN
10224997: 42 Tage idle - Level 22
12046097: 11 Tage idle - Level 11
13435397: 13 Tage idle - Level 1
13622997: 11 Tage idle - Level 1
14475397: 1 Tage idle - Level 3
8514197: 7 Tage idle - Level 5
14495997: 11 Tage idle - Level 1
14004797: 40 Tage idle - Level 1 => LOESCHEN
10418797: 4 Tage idle - Level 5
14354397: 21 Tage idle - Level 1
9690797: 0 Tage idle - Level 27
11422997: 3 Tage idle - Level 35
13578897: 41 Tage idle - Level 1 => LOESCHEN
13872097: 48 Tage idle - Level 1 => LOESCHEN
13750497: 4 Tage idle - Level 8 (KEEP_CHARACTER)
8180497: 154 Tage idle - Level 17
14684097: 1 Tage idle - Level 10
8677597: 2 Tage idle - Level 9 (KEEP_CHARACTER)
14198297: 28 Tage idle - Level 2
13715697: 55 Tage idle - Level 6
13305397: 7 Tage idle - Level 4
13274997: 67 Tage idle - Level 7
13108197: 86 Tage idle - Level 4
13199397: 59 Tage idle - Level 1 => LOESCHEN
13360797: 4 Tage idle - Level 17
12893797: 23 Tage idle - Level 7
14416297: 15 Tage idle - Level 1
14765997: 0 Tage idle - Level 2
9646997: 132 Tage idle - Level 14
13184097: 50 Tage idle - Level 2
13017397: 57 Tage idle - Level 4
11125297: 16 Tage idle - Level 3 (KEEP_CHARACTER)
14735797: 1 Tage idle - Level 1
12965297: 67 Tage idle - Level 6
11915697: 0 Tage idle - Level 26
10870397: 56 Tage idle - Level 16
13909497: 46 Tage idle - Level 1 => LOESCHEN
9024197: 4 Tage idle - Level 8
10683497: 15 Tage idle - Level 10
12043697: 5 Tage idle - Level 1
12960297: 8 Tage idle - Level 9
14498497: 14 Tage idle - Level 1
8608197: 146 Tage idle - Level 8
11465297: 0 Tage idle - Level 26
12940397: 3 Tage idle - Level 12 (KEEP_CHARACTER)
13828997: 50 Tage idle - Level 1 (KEEP_CHARACTER)
13955197: 43 Tage idle - Level 1 => LOESCHEN
9977297: 16 Tage idle - Level 7 (KEEP_CHARACTER)
12667697: 1 Tage idle - Level 4
14316497: 0 Tage idle - Level 11
10279497: 1 Tage idle - Level 12
13479697: 25 Tage idle - Level 4
12631897: 35 Tage idle - Level 1 (KEEP_CHARACTER)
12186497: 47 Tage idle - Level 8
10745397: 1 Tage idle - Level 11
14382097: 11 Tage idle - Level 3
11268797: 1 Tage idle - Level 2
8664197: 85 Tage idle - Level 8
14392397: 19 Tage idle - Level 1
14357597: 19 Tage idle - Level 2
13758697: 54 Tage idle - Level 1 => LOESCHEN
14235997: 27 Tage idle - Level 1
11086497: 0 Tage idle - Level 34 (KEEP_CHARACTER)
10441497: 128 Tage idle - Level 10
12181497: 132 Tage idle - Level 4 => LOESCHEN
8441497: 306 Tage idle - Level 12
12394597: 12 Tage idle - Level 1
13570797: 38 Tage idle - Level 3
11881497: 3 Tage idle - Level 9
12197397: 137 Tage idle - Level 8
10877997: 128 Tage idle - Level 5
13702997: 4 Tage idle - Level 16
11643897: 13 Tage idle - Level 8
14063997: 10 Tage idle - Level 8
10482597: 42 Tage idle - Level 12
14732697: 1 Tage idle - Level 1
8108397: 3 Tage idle - Level 10
13318897: 13 Tage idle - Level 13
13779897: 53 Tage idle - Level 1 => LOESCHEN
13414997: 0 Tage idle - Level 17
11026797: 1 Tage idle - Level 45 (KEEP_CHARACTER)
13500797: 20 Tage idle - Level 1
10275797: 246 Tage idle - Level 11
8397397: 267 Tage idle - Level 11
9654797: 5 Tage idle - Level 12
11168997: 90 Tage idle - Level 8
13931597: 42 Tage idle - Level 4
13157097: 43 Tage idle - Level 10
10995197: 192 Tage idle - Level 9
11599797: 3 Tage idle - Level 2
12451497: 117 Tage idle - Level 5
8260497: 24 Tage idle - Level 13 (KEEP_CHARACTER)
14191497: 8 Tage idle - Level 7
13517297: 4 Tage idle - Level 4
14404897: 0 Tage idle - Level 1 (KEEP_CHARACTER)
9614997: 235 Tage idle - Level 12
8813197: 21 Tage idle - Level 8
13861297: 47 Tage idle - Level 8
14734597: 1 Tage idle - Level 1
14080797: 36 Tage idle - Level 1 => LOESCHEN
13481897: 12 Tage idle - Level 1
8646897: 243 Tage idle - Level 13
12680097: 4 Tage idle - Level 10
13528197: 39 Tage idle - Level 5
14208297: 9 Tage idle - Level 10
13816897: 50 Tage idle - Level 1 => LOESCHEN
9053197: 4 Tage idle - Level 11
10874897: 140 Tage idle - Level 9
13786397: 0 Tage idle - Level 17
11924797: 0 Tage idle - Level 28
12777197: 26 Tage idle - Level 8
14182497: 1 Tage idle - Level 8
8586197: 0 Tage idle - Level 8
13664797: 58 Tage idle - Level 1 => LOESCHEN
14436297: 12 Tage idle - Level 1
12093197: 105 Tage idle - Level 5
13760897: 23 Tage idle - Level 1
13969297: 42 Tage idle - Level 7
13695597: 40 Tage idle - Level 1 => LOESCHEN
8166297: 318 Tage idle - Level 10 => LOESCHEN
9752797: 271 Tage idle - Level 10
14056897: 12 Tage idle - Level 3
8753897: 10 Tage idle - Level 24
13675697: 52 Tage idle - Level 1 => LOESCHEN
13189897: 68 Tage idle - Level 1 (KEEP_CHARACTER)
8197097: 0 Tage idle - Level 10
10445297: 177 Tage idle - Level 16
12012997: 0 Tage idle - Level 2
11621497: 119 Tage idle - Level 12
13771797: 23 Tage idle - Level 1
14457497: 0 Tage idle - Level 14
9586397: 22 Tage idle - Level 9
8085797: 5 Tage idle - Level 19
10333997: 0 Tage idle - Level 40
13828397: 0 Tage idle - Level 11
10678997: 175 Tage idle - Level 6
10886397: 171 Tage idle - Level 8
9723197: 147 Tage idle - Level 11
11034597: 1 Tage idle - Level 14
11865397: 128 Tage idle - Level 8
12976297: 5 Tage idle - Level 5 (KEEP_CHARACTER)
14417697: 18 Tage idle - Level 1
10588097: 16 Tage idle - Level 1
14387197: 1 Tage idle - Level 5
14519397: 3 Tage idle - Level 4
13104597: 0 Tage idle - Level 5
8694497: 68 Tage idle - Level 12
9090597: 250 Tage idle - Level 9
10907897: 0 Tage idle - Level 8
14504097: 11 Tage idle - Level 1
8669997: 0 Tage idle - Level 35
12941097: 36 Tage idle - Level 8
10264297: 13 Tage idle - Level 7
13388997: 11 Tage idle - Level 9
8471797: 282 Tage idle - Level 21
11572397: 5 Tage idle - Level 22 (KEEP_CHARACTER)
14033197: 38 Tage idle - Level 1 => LOESCHEN
8158598: 152 Tage idle - Level 9
10740498: 4 Tage idle - Level 14
9334798: 10 Tage idle - Level 10
8325598: 15 Tage idle - Level 25
9050798: 42 Tage idle - Level 11
14337798: 16 Tage idle - Level 1
13039998: 29 Tage idle - Level 1
9218798: 16 Tage idle - Level 13
10502898: 117 Tage idle - Level 4
8380998: 121 Tage idle - Level 12
7944398: 212 Tage idle - Level 29
13759398: 3 Tage idle - Level 5
11087198: 0 Tage idle - Level 44
8108498: 197 Tage idle - Level 21
8118798: 281 Tage idle - Level 13
12562298: 75 Tage idle - Level 10
8407398: 33 Tage idle - Level 24
14424198: 12 Tage idle - Level 1
14393798: 19 Tage idle - Level 1
14566398: 4 Tage idle - Level 5
13921398: 45 Tage idle - Level 1 => LOESCHEN
10690798: 94 Tage idle - Level 8
14318498: 16 Tage idle - Level 7
11122998: 40 Tage idle - Level 8
13070398: 81 Tage idle - Level 1 => LOESCHEN
11878198: 32 Tage idle - Level 1 => LOESCHEN
9092498: 49 Tage idle - Level 8
10660598: 1 Tage idle - Level 26
13699398: 49 Tage idle - Level 1 => LOESCHEN
9462298: 5 Tage idle - Level 10
8038198: 187 Tage idle - Level 6 => LOESCHEN
10463398: 229 Tage idle - Level 7 => LOESCHEN
12603698: 0 Tage idle - Level 1
9183998: 183 Tage idle - Level 15
9720798: 52 Tage idle - Level 5
13962498: 5 Tage idle - Level 6
7955998: 19 Tage idle - Level 17
12624198: 9 Tage idle - Level 24
12502598: 1 Tage idle - Level 10
14116298: 0 Tage idle - Level 4
8934998: 71 Tage idle - Level 11
12431698: 60 Tage idle - Level 3
13446498: 20 Tage idle - Level 4
13820998: 38 Tage idle - Level 1 => LOESCHEN
11924198: 57 Tage idle - Level 11
