Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Sat Oct  1 00:13:00 2005
9503697: 87 Tage idle - Level 3
9635597: 40 Tage idle - Level 1 => LOESCHEN
10504797: 33 Tage idle - Level 1 => LOESCHEN
8220797: 76 Tage idle - Level 7
10104797: 0 Tage idle - Level 9
9656097: 35 Tage idle - Level 1 => LOESCHEN
8317897: 7 Tage idle - Level 7 (KEEP_CHARACTER)
10084597: 32 Tage idle - Level 1 => LOESCHEN
8165797: 2 Tage idle - Level 14
7987397: 0 Tage idle - Level 1 (KEEP_CHARACTER)
9924897: 5 Tage idle - Level 15
10758997: 13 Tage idle - Level 5
9580197: 72 Tage idle - Level 3
8318497: 146 Tage idle - Level 4 => LOESCHEN
9261397: 13 Tage idle - Level 8 (KEEP_CHARACTER)
10176697: 18 Tage idle - Level 1
9965997: 24 Tage idle - Level 5
9970597: 52 Tage idle - Level 1 => LOESCHEN
8262497: 54 Tage idle - Level 1 => LOESCHEN
8860297: 5 Tage idle - Level 1
8288697: 133 Tage idle - Level 5
10181997: 42 Tage idle - Level 1 => LOESCHEN
9510197: 15 Tage idle - Level 2
10506697: 12 Tage idle - Level 1
10886497: 5 Tage idle - Level 1
8015197: 14 Tage idle - Level 1 (KEEP_CHARACTER)
10111297: 0 Tage idle - Level 27 (KEEP_CHARACTER)
7968797: 1 Tage idle - Level 2
10121597: 51 Tage idle - Level 1 => LOESCHEN
8988197: 42 Tage idle - Level 1 => LOESCHEN
11070097: 0 Tage idle - Level 1
7953497: 26 Tage idle - Level 30 (KEEP_CHARACTER)
10147797: 0 Tage idle - Level 10
10927897: 9 Tage idle - Level 1
10689997: 0 Tage idle - Level 1
10938097: 7 Tage idle - Level 1
8026097: 146 Tage idle - Level 5
9455897: 11 Tage idle - Level 28
10988897: 0 Tage idle - Level 11 (KEEP_CHARACTER)
10370097: 2 Tage idle - Level 16
9830297: 32 Tage idle - Level 11
9339897: 18 Tage idle - Level 1
9835997: 71 Tage idle - Level 8
10542797: 31 Tage idle - Level 1 => LOESCHEN
10390697: 1 Tage idle - Level 2 (KEEP_CHARACTER)
10887797: 4 Tage idle - Level 1
9035997: 3 Tage idle - Level 22
9542297: 15 Tage idle - Level 22
9390197: 19 Tage idle - Level 8
10179197: 51 Tage idle - Level 1 => LOESCHEN
8974197: 68 Tage idle - Level 12
8234897: 164 Tage idle - Level 5 => LOESCHEN
10037697: 21 Tage idle - Level 6
8113197: 96 Tage idle - Level 4
10614997: 27 Tage idle - Level 1
8082797: 78 Tage idle - Level 7
9051497: 19 Tage idle - Level 9 (KEEP_CHARACTER)
9340097: 26 Tage idle - Level 1
8949697: 16 Tage idle - Level 1
9801397: 23 Tage idle - Level 1
8964597: 17 Tage idle - Level 7
9315597: 79 Tage idle - Level 11
11037197: 0 Tage idle - Level 10
8974897: 0 Tage idle - Level 20
10129797: 16 Tage idle - Level 7
8124097: 72 Tage idle - Level 2 => LOESCHEN
10544697: 27 Tage idle - Level 1
8909897: 36 Tage idle - Level 6
10843597: 14 Tage idle - Level 1
8225897: 134 Tage idle - Level 10
10793197: 0 Tage idle - Level 1
8043597: 22 Tage idle - Level 29
10555597: 13 Tage idle - Level 3
10681897: 13 Tage idle - Level 1
8631097: 141 Tage idle - Level 4 => LOESCHEN
10287497: 40 Tage idle - Level 6
10322597: 41 Tage idle - Level 1 => LOESCHEN
10789197: 6 Tage idle - Level 1
10950597: 8 Tage idle - Level 3
9134597: 0 Tage idle - Level 6 (KEEP_CHARACTER)
8378997: 94 Tage idle - Level 19
8769297: 22 Tage idle - Level 3 (KEEP_CHARACTER)
10607197: 27 Tage idle - Level 1
9049397: 24 Tage idle - Level 2
9626697: 8 Tage idle - Level 9
10414697: 0 Tage idle - Level 11
9915297: 34 Tage idle - Level 4
9515297: 13 Tage idle - Level 4
9768897: 71 Tage idle - Level 2 => LOESCHEN
8278497: 0 Tage idle - Level 16
8729497: 122 Tage idle - Level 11
8288797: 158 Tage idle - Level 8
11024497: 3 Tage idle - Level 1
10101097: 54 Tage idle - Level 1 => LOESCHEN
10192297: 1 Tage idle - Level 4
10354697: 36 Tage idle - Level 1 => LOESCHEN
9936497: 8 Tage idle - Level 1
8937597: 0 Tage idle - Level 43 (KEEP_CHARACTER)
10947897: 6 Tage idle - Level 3 (KEEP_CHARACTER)
9678697: 0 Tage idle - Level 9
10158097: 20 Tage idle - Level 8
9612697: 24 Tage idle - Level 2
9866197: 48 Tage idle - Level 9
7969497: 6 Tage idle - Level 19 (KEEP_CHARACTER)
10325097: 0 Tage idle - Level 1
9547397: 81 Tage idle - Level 6
8902397: 27 Tage idle - Level 11
8461697: 2 Tage idle - Level 7
8345697: 115 Tage idle - Level 6
9446297: 4 Tage idle - Level 5 (KEEP_CHARACTER)
9491397: 59 Tage idle - Level 1 => LOESCHEN
9785697: 0 Tage idle - Level 18
10867997: 13 Tage idle - Level 1
10376497: 3 Tage idle - Level 12
8406997: 5 Tage idle - Level 7
9132097: 95 Tage idle - Level 8
9674297: 48 Tage idle - Level 1 => LOESCHEN
8376497: 52 Tage idle - Level 4
10214397: 49 Tage idle - Level 1 => LOESCHEN
11071497: 0 Tage idle - Level 1
9066897: 104 Tage idle - Level 7
8553797: 135 Tage idle - Level 8
8224697: 34 Tage idle - Level 1 => LOESCHEN
8893097: 27 Tage idle - Level 1
8285697: 49 Tage idle - Level 18
8903697: 48 Tage idle - Level 11
10341297: 16 Tage idle - Level 1
8544097: 30 Tage idle - Level 3
10184597: 40 Tage idle - Level 1 (KEEP_CHARACTER)
8346997: 2 Tage idle - Level 7
7955497: 3 Tage idle - Level 3
10772097: 1 Tage idle - Level 16 (KEEP_CHARACTER)
10853297: 13 Tage idle - Level 1
10109297: 54 Tage idle - Level 1 => LOESCHEN
8073197: 51 Tage idle - Level 1 => LOESCHEN
10240197: 21 Tage idle - Level 5
8316797: 6 Tage idle - Level 14
9903197: 11 Tage idle - Level 8
9128797: 5 Tage idle - Level 3
8250497: 30 Tage idle - Level 9
10301497: 44 Tage idle - Level 1 => LOESCHEN
10347597: 0 Tage idle - Level 12
10656797: 0 Tage idle - Level 4
8656797: 4 Tage idle - Level 1
10874497: 10 Tage idle - Level 1
7986997: 45 Tage idle - Level 1 => LOESCHEN
8752897: 47 Tage idle - Level 6
9311297: 63 Tage idle - Level 7
10226597: 45 Tage idle - Level 1 => LOESCHEN
9782597: 1 Tage idle - Level 8
10115197: 55 Tage idle - Level 1 => LOESCHEN
11048897: 0 Tage idle - Level 3
10165997: 9 Tage idle - Level 3
9023297: 67 Tage idle - Level 12
8556297: 13 Tage idle - Level 3 (KEEP_CHARACTER)
8560997: 1 Tage idle - Level 36 (KEEP_CHARACTER)
8647797: 132 Tage idle - Level 6
9950197: 0 Tage idle - Level 8
9135297: 10 Tage idle - Level 10
10875797: 1 Tage idle - Level 2
7942097: 2 Tage idle - Level 15
10926797: 9 Tage idle - Level 1
8222197: 106 Tage idle - Level 3 => LOESCHEN
9292397: 36 Tage idle - Level 11
9789497: 11 Tage idle - Level 1
10658697: 15 Tage idle - Level 3
8080397: 18 Tage idle - Level 3 (KEEP_CHARACTER)
10207997: 0 Tage idle - Level 7
9591297: 0 Tage idle - Level 8
9186697: 82 Tage idle - Level 5
8830297: 0 Tage idle - Level 24
9272497: 44 Tage idle - Level 1 => LOESCHEN
9353697: 6 Tage idle - Level 7
9485597: 5 Tage idle - Level 5
8967897: 15 Tage idle - Level 5 (KEEP_CHARACTER)
9936597: 8 Tage idle - Level 1
8157597: 20 Tage idle - Level 8
8400097: 3 Tage idle - Level 6
9090197: 103 Tage idle - Level 3 => LOESCHEN
8117097: 14 Tage idle - Level 1
8907497: 50 Tage idle - Level 2
10466797: 34 Tage idle - Level 1 => LOESCHEN
8461097: 109 Tage idle - Level 13
10061097: 8 Tage idle - Level 10
8182797: 27 Tage idle - Level 5
9724097: 54 Tage idle - Level 1 => LOESCHEN
9896497: 38 Tage idle - Level 3
10481697: 8 Tage idle - Level 1
10026297: 16 Tage idle - Level 8
10851497: 4 Tage idle - Level 3
10446897: 7 Tage idle - Level 1
10735497: 20 Tage idle - Level 1
10861797: 13 Tage idle - Level 1
8857097: 0 Tage idle - Level 6
9618397: 12 Tage idle - Level 11
11005297: 5 Tage idle - Level 1
10497597: 34 Tage idle - Level 1 => LOESCHEN
9704197: 20 Tage idle - Level 12 (KEEP_CHARACTER)
10396497: 39 Tage idle - Level 1 => LOESCHEN
9233297: 72 Tage idle - Level 13
10102497: 55 Tage idle - Level 2
8973797: 95 Tage idle - Level 10
9036097: 42 Tage idle - Level 13
10118397: 42 Tage idle - Level 1 => LOESCHEN
8447497: 19 Tage idle - Level 1
9669797: 54 Tage idle - Level 14
8336097: 0 Tage idle - Level 16 (KEEP_CHARACTER)
7944697: 2 Tage idle - Level 49
8179397: 45 Tage idle - Level 6
9148097: 24 Tage idle - Level 4
10604897: 8 Tage idle - Level 12
8690397: 46 Tage idle - Level 1 => LOESCHEN
10939597: 1 Tage idle - Level 8
10448097: 35 Tage idle - Level 2
9624297: 58 Tage idle - Level 13
10412297: 39 Tage idle - Level 1 => LOESCHEN
10260197: 47 Tage idle - Level 1 => LOESCHEN
8832897: 94 Tage idle - Level 4
11027097: 0 Tage idle - Level 5
9148797: 11 Tage idle - Level 66
10489197: 9 Tage idle - Level 6
11011897: 4 Tage idle - Level 1
9340997: 57 Tage idle - Level 1 => LOESCHEN
9011897: 51 Tage idle - Level 4
7950597: 61 Tage idle - Level 6 (KEEP_CHARACTER)
9442697: 0 Tage idle - Level 13
10484197: 32 Tage idle - Level 1 => LOESCHEN
8600497: 34 Tage idle - Level 1 => LOESCHEN
10610797: 0 Tage idle - Level 1
8372897: 25 Tage idle - Level 7
10748297: 0 Tage idle - Level 8 (KEEP_CHARACTER)
9964997: 50 Tage idle - Level 12
7940997: 58 Tage idle - Level 8 (KEEP_CHARACTER)
10550097: 1 Tage idle - Level 19 (KEEP_CHARACTER)
10636997: 6 Tage idle - Level 4
10606797: 26 Tage idle - Level 1
11008497: 0 Tage idle - Level 1
9792997: 0 Tage idle - Level 13
10580997: 29 Tage idle - Level 1
10950797: 5 Tage idle - Level 1
10702897: 19 Tage idle - Level 1
9342197: 55 Tage idle - Level 6 (KEEP_CHARACTER)
8257497: 0 Tage idle - Level 14
10631997: 26 Tage idle - Level 1
10759197: 19 Tage idle - Level 1
9023397: 1 Tage idle - Level 12
8637597: 45 Tage idle - Level 12
8019897: 33 Tage idle - Level 8
10526197: 0 Tage idle - Level 6
9545697: 0 Tage idle - Level 19
8991897: 1 Tage idle - Level 13
8070197: 4 Tage idle - Level 6
9454897: 43 Tage idle - Level 7
9905897: 2 Tage idle - Level 8
10612697: 7 Tage idle - Level 1
9414397: 3 Tage idle - Level 9 (KEEP_CHARACTER)
8455997: 1 Tage idle - Level 19
9181097: 13 Tage idle - Level 8
10962297: 6 Tage idle - Level 1
8830397: 30 Tage idle - Level 1 => LOESCHEN
9642397: 26 Tage idle - Level 11
8263397: 76 Tage idle - Level 9
10846297: 6 Tage idle - Level 7
9981797: 52 Tage idle - Level 5
10937797: 0 Tage idle - Level 8
8314397: 38 Tage idle - Level 3 (KEEP_CHARACTER)
7938897: 39 Tage idle - Level 1 (KEEP_CHARACTER)
8172597: 41 Tage idle - Level 1 => LOESCHEN
10598797: 28 Tage idle - Level 1
8836697: 0 Tage idle - Level 20
10846997: 13 Tage idle - Level 1
10928097: 0 Tage idle - Level 1
8922497: 64 Tage idle - Level 3
10355497: 1 Tage idle - Level 1
8193097: 23 Tage idle - Level 13
10112197: 0 Tage idle - Level 20
9820297: 0 Tage idle - Level 21
9992697: 20 Tage idle - Level 2
9456097: 63 Tage idle - Level 3
8872097: 123 Tage idle - Level 6
8128097: 0 Tage idle - Level 3
8335597: 1 Tage idle - Level 19
10011097: 25 Tage idle - Level 1
8011097: 143 Tage idle - Level 12
9233397: 37 Tage idle - Level 1 (KEEP_CHARACTER)
10720297: 12 Tage idle - Level 2
8016797: 36 Tage idle - Level 6
9446497: 1 Tage idle - Level 43 (KEEP_CHARACTER)
9491597: 14 Tage idle - Level 6
10776697: 0 Tage idle - Level 6
8108197: 75 Tage idle - Level 24
9659597: 0 Tage idle - Level 25
8320297: 7 Tage idle - Level 13
10533397: 32 Tage idle - Level 1 => LOESCHEN
10953997: 0 Tage idle - Level 1
8700397: 52 Tage idle - Level 3
9188697: 22 Tage idle - Level 6
10427697: 11 Tage idle - Level 1
10761397: 0 Tage idle - Level 8
10685897: 5 Tage idle - Level 5
8523797: 141 Tage idle - Level 8
8123797: 1 Tage idle - Level 35
10260297: 46 Tage idle - Level 1 => LOESCHEN
10964897: 6 Tage idle - Level 1
9360997: 33 Tage idle - Level 6
8022697: 27 Tage idle - Level 1
8073397: 8 Tage idle - Level 11 (KEEP_CHARACTER)
8448897: 0 Tage idle - Level 19
8742097: 1 Tage idle - Level 21
10463797: 5 Tage idle - Level 3
9346697: 97 Tage idle - Level 3 => LOESCHEN
8093997: 52 Tage idle - Level 1 => LOESCHEN
9680397: 22 Tage idle - Level 6
9888897: 66 Tage idle - Level 9
9022197: 61 Tage idle - Level 1 => LOESCHEN
10636397: 26 Tage idle - Level 1
9356997: 4 Tage idle - Level 10
8059097: 59 Tage idle - Level 30
10352397: 32 Tage idle - Level 1 => LOESCHEN
10600597: 6 Tage idle - Level 1
10287097: 26 Tage idle - Level 1
8813697: 4 Tage idle - Level 14 (KEEP_CHARACTER)
9174697: 98 Tage idle - Level 9
9260497: 5 Tage idle - Level 20
8464397: 18 Tage idle - Level 8
10023997: 54 Tage idle - Level 1 => LOESCHEN
8145597: 20 Tage idle - Level 1 (KEEP_CHARACTER)
9033097: 3 Tage idle - Level 11
10657597: 25 Tage idle - Level 1
7971897: 1 Tage idle - Level 1 (KEEP_CHARACTER)
9459297: 6 Tage idle - Level 32
10176397: 14 Tage idle - Level 3
9717797: 0 Tage idle - Level 1
10763997: 19 Tage idle - Level 1
9281697: 58 Tage idle - Level 8
9864597: 15 Tage idle - Level 3
9165697: 21 Tage idle - Level 1 (KEEP_CHARACTER)
8647997: 89 Tage idle - Level 3
10784497: 9 Tage idle - Level 2
10247997: 43 Tage idle - Level 2
8987297: 67 Tage idle - Level 8
9728697: 12 Tage idle - Level 9
10805297: 6 Tage idle - Level 3
9530497: 40 Tage idle - Level 1 => LOESCHEN
10161797: 24 Tage idle - Level 1
8364597: 14 Tage idle - Level 6 (KEEP_CHARACTER)
10202497: 34 Tage idle - Level 1 => LOESCHEN
10293697: 40 Tage idle - Level 1 => LOESCHEN
9961297: 63 Tage idle - Level 8
8582297: 52 Tage idle - Level 19
9713397: 28 Tage idle - Level 13
10501397: 33 Tage idle - Level 1 => LOESCHEN
10840797: 13 Tage idle - Level 4
10511697: 33 Tage idle - Level 1 (KEEP_CHARACTER)
10025897: 55 Tage idle - Level 1 => LOESCHEN
9815097: 68 Tage idle - Level 6
8643597: 23 Tage idle - Level 16
9581897: 1 Tage idle - Level 26
9744197: 48 Tage idle - Level 4
10659497: 24 Tage idle - Level 1
9055597: 79 Tage idle - Level 7
10633997: 0 Tage idle - Level 12
9440297: 70 Tage idle - Level 7
8517997: 102 Tage idle - Level 4
10999497: 5 Tage idle - Level 1
8203797: 41 Tage idle - Level 31
10705497: 21 Tage idle - Level 5
10593897: 28 Tage idle - Level 1
10345997: 38 Tage idle - Level 5
10488097: 1 Tage idle - Level 1
8234597: 142 Tage idle - Level 13
10401597: 22 Tage idle - Level 11
8569297: 2 Tage idle - Level 1
10736297: 1 Tage idle - Level 10
8695597: 123 Tage idle - Level 8
8204397: 16 Tage idle - Level 1
11061497: 0 Tage idle - Level 1
8797297: 9 Tage idle - Level 14 (KEEP_CHARACTER)
9229497: 63 Tage idle - Level 3
10224997: 2 Tage idle - Level 22
10316397: 28 Tage idle - Level 1
10984897: 6 Tage idle - Level 1
9047197: 0 Tage idle - Level 8
10909597: 10 Tage idle - Level 1
10503997: 33 Tage idle - Level 1 => LOESCHEN
8514197: 3 Tage idle - Level 5
9492997: 20 Tage idle - Level 3
8043297: 29 Tage idle - Level 1 (KEEP_CHARACTER)
10418797: 25 Tage idle - Level 5
8175197: 161 Tage idle - Level 7
9478697: 59 Tage idle - Level 5
8388297: 94 Tage idle - Level 5
8059197: 5 Tage idle - Level 1
9690797: 4 Tage idle - Level 22 (KEEP_CHARACTER)
10230897: 13 Tage idle - Level 1
10251397: 28 Tage idle - Level 1
8180497: 19 Tage idle - Level 18
8677597: 4 Tage idle - Level 9
10687897: 1 Tage idle - Level 8
10029697: 9 Tage idle - Level 1
8576497: 71 Tage idle - Level 1 => LOESCHEN
9646997: 0 Tage idle - Level 14
10977097: 6 Tage idle - Level 1
10232097: 13 Tage idle - Level 1
9409297: 2 Tage idle - Level 3
10865797: 11 Tage idle - Level 1
10166897: 31 Tage idle - Level 1 => LOESCHEN
10870397: 0 Tage idle - Level 14
8460097: 18 Tage idle - Level 1 (KEEP_CHARACTER)
9024197: 0 Tage idle - Level 6
10683497: 12 Tage idle - Level 3
10521397: 1 Tage idle - Level 1
9160797: 28 Tage idle - Level 1
8608197: 2 Tage idle - Level 9
10714597: 9 Tage idle - Level 1
9977297: 1 Tage idle - Level 8
10279497: 1 Tage idle - Level 5
10527697: 32 Tage idle - Level 1 => LOESCHEN
10861397: 6 Tage idle - Level 1
8400397: 75 Tage idle - Level 4
9870597: 69 Tage idle - Level 3
10086997: 49 Tage idle - Level 6
10745397: 4 Tage idle - Level 9
9339697: 95 Tage idle - Level 9
10172797: 48 Tage idle - Level 1 => LOESCHEN
8664197: 20 Tage idle - Level 8
10223797: 48 Tage idle - Level 1 => LOESCHEN
10892197: 4 Tage idle - Level 6
10441497: 0 Tage idle - Level 10
8441497: 94 Tage idle - Level 12
8522697: 41 Tage idle - Level 1 => LOESCHEN
10614097: 2 Tage idle - Level 7
8609497: 100 Tage idle - Level 8
10993997: 0 Tage idle - Level 1
10330097: 31 Tage idle - Level 1 => LOESCHEN
10877997: 10 Tage idle - Level 5
10482597: 0 Tage idle - Level 5
9111997: 63 Tage idle - Level 4 (KEEP_CHARACTER)
8108397: 0 Tage idle - Level 10
10868297: 0 Tage idle - Level 5
10878597: 2 Tage idle - Level 7
9507997: 45 Tage idle - Level 5
8336397: 97 Tage idle - Level 6 (KEEP_CHARACTER)
10184297: 39 Tage idle - Level 1 => LOESCHEN
11026797: 0 Tage idle - Level 9
10761597: 13 Tage idle - Level 1
10893497: 3 Tage idle - Level 1
10275797: 34 Tage idle - Level 11
8397397: 55 Tage idle - Level 11
9654797: 20 Tage idle - Level 14
9786697: 19 Tage idle - Level 1
10995197: 3 Tage idle - Level 8
7980397: 26 Tage idle - Level 1
8741697: 8 Tage idle - Level 4
8134197: 39 Tage idle - Level 1 => LOESCHEN
8260497: 18 Tage idle - Level 13 (KEEP_CHARACTER)
9645097: 51 Tage idle - Level 1 => LOESCHEN
8802997: 89 Tage idle - Level 2 => LOESCHEN
9614997: 23 Tage idle - Level 12
8813197: 25 Tage idle - Level 8
8210397: 59 Tage idle - Level 6
10965697: 6 Tage idle - Level 1
9650397: 40 Tage idle - Level 1 => LOESCHEN
8646897: 31 Tage idle - Level 13
9008097: 115 Tage idle - Level 7
9053197: 51 Tage idle - Level 11
9914497: 58 Tage idle - Level 1 => LOESCHEN
10874897: 0 Tage idle - Level 8
8251497: 78 Tage idle - Level 2 => LOESCHEN
8586197: 5 Tage idle - Level 10
10180597: 50 Tage idle - Level 1 => LOESCHEN
8105297: 3 Tage idle - Level 12 (KEEP_CHARACTER)
11049197: 0 Tage idle - Level 1
10905997: 10 Tage idle - Level 2
8166297: 106 Tage idle - Level 10
9752797: 59 Tage idle - Level 10
9388597: 83 Tage idle - Level 8
8743597: 110 Tage idle - Level 5
10054997: 0 Tage idle - Level 1
11069797: 0 Tage idle - Level 1
8753897: 0 Tage idle - Level 24
8885797: 1 Tage idle - Level 1
9692097: 2 Tage idle - Level 3
8308797: 72 Tage idle - Level 5
8197097: 1 Tage idle - Level 9
10445297: 0 Tage idle - Level 11
7972697: 4 Tage idle - Level 1 (KEEP_CHARACTER)
9540297: 12 Tage idle - Level 11
9586397: 8 Tage idle - Level 9
8085797: 0 Tage idle - Level 19
10333997: 0 Tage idle - Level 12
10541397: 29 Tage idle - Level 1
10678997: 3 Tage idle - Level 6
10886397: 0 Tage idle - Level 8
10303797: 43 Tage idle - Level 1 => LOESCHEN
9723197: 6 Tage idle - Level 13
11034597: 3 Tage idle - Level 4
8349897: 3 Tage idle - Level 1
9749397: 58 Tage idle - Level 1 => LOESCHEN
10588097: 14 Tage idle - Level 1
10050597: 59 Tage idle - Level 1 => LOESCHEN
8045997: 15 Tage idle - Level 2
8172197: 37 Tage idle - Level 1 => LOESCHEN
10572897: 12 Tage idle - Level 1
8694497: 22 Tage idle - Level 12
9090597: 38 Tage idle - Level 9
10040997: 59 Tage idle - Level 1 => LOESCHEN
10907897: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8669997: 0 Tage idle - Level 19
10264297: 0 Tage idle - Level 7
11076297: 0 Tage idle - Level 1
8471797: 70 Tage idle - Level 21
8061497: 15 Tage idle - Level 1
8158598: 54 Tage idle - Level 9
10740498: 0 Tage idle - Level 9
9334798: 0 Tage idle - Level 9
8325598: 0 Tage idle - Level 18
9050798: 16 Tage idle - Level 11
9218798: 15 Tage idle - Level 5
7939798: 97 Tage idle - Level 4
10502898: 12 Tage idle - Level 4
8380998: 2 Tage idle - Level 12
7944398: 0 Tage idle - Level 29
9978698: 52 Tage idle - Level 7
8108498: 19 Tage idle - Level 21
10285498: 10 Tage idle - Level 1
8118798: 69 Tage idle - Level 13
9705198: 10 Tage idle - Level 1
8407398: 18 Tage idle - Level 17
9644598: 3 Tage idle - Level 1
10690798: 20 Tage idle - Level 8
10078698: 12 Tage idle - Level 5
10737098: 2 Tage idle - Level 1
8777598: 7 Tage idle - Level 1
9092498: 3 Tage idle - Level 8
10660598: 1 Tage idle - Level 9
8782198: 19 Tage idle - Level 1
9462298: 0 Tage idle - Level 2 (KEEP_CHARACTER)
8038198: 7 Tage idle - Level 6 (KEEP_CHARACTER)
10463398: 17 Tage idle - Level 7
9183998: 37 Tage idle - Level 15
10504098: 33 Tage idle - Level 1 => LOESCHEN
9720798: 18 Tage idle - Level 1
7955998: 14 Tage idle - Level 17
8438898: 0 Tage idle - Level 9
8934998: 9 Tage idle - Level 13
10499898: 25 Tage idle - Level 3
9022498: 0 Tage idle - Level 24
9974998: 43 Tage idle - Level 7
10479998: 4 Tage idle - Level 8
10160098: 49 Tage idle - Level 5
8084598: 49 Tage idle - Level 13
8874998: 4 Tage idle - Level 1
8211098: 83 Tage idle - Level 4 (KEEP_CHARACTER)
9681298: 57 Tage idle - Level 3
8960798: 116 Tage idle - Level 4
9707798: 30 Tage idle - Level 1 => LOESCHEN
8125998: 82 Tage idle - Level 1 (KEEP_CHARACTER)
10465298: 33 Tage idle - Level 1 => LOESCHEN
7947598: 11 Tage idle - Level 1
10278398: 2 Tage idle - Level 11
8957398: 11 Tage idle - Level 5
10840398: 2 Tage idle - Level 1
10764898: 2 Tage idle - Level 9
10440398: 1 Tage idle - Level 18
10860998: 7 Tage idle - Level 4
8076198: 53 Tage idle - Level 6
10243198: 48 Tage idle - Level 1 => LOESCHEN
11004498: 0 Tage idle - Level 1 (KEEP_CHARACTER)
9298498: 51 Tage idle - Level 1 (KEEP_CHARACTER)
8091098: 90 Tage idle - Level 1 (KEEP_CHARACTER)
9678598: 44 Tage idle - Level 3
7943198: 65 Tage idle - Level 54
9723998: 13 Tage idle - Level 4
10511998: 33 Tage idle - Level 1 => LOESCHEN
10152398: 42 Tage idle - Level 4
10988898: 2 Tage idle - Level 1 (KEEP_CHARACTER)
8993498: 41 Tage idle - Level 8
9060498: 93 Tage idle - Level 6
9101198: 0 Tage idle - Level 11
7949498: 0 Tage idle - Level 91 (KEEP_CHARACTER)
9486698: 54 Tage idle - Level 9
10487798: 28 Tage idle - Level 1
10522898: 19 Tage idle - Level 1
9613198: 75 Tage idle - Level 8
10447298: 0 Tage idle - Level 12
10244498: 45 Tage idle - Level 3
9127398: 77 Tage idle - Level 11
9253698: 0 Tage idle - Level 22
10837698: 4 Tage idle - Level 7
10183898: 18 Tage idle - Level 1
10847998: 2 Tage idle - Level 1
8412098: 0 Tage idle - Level 11
8133798: 71 Tage idle - Level 4
8913898: 44 Tage idle - Level 14
8341198: 6 Tage idle - Level 8 (KEEP_CHARACTER)
8346898: 0 Tage idle - Level 47
9730498: 0 Tage idle - Level 17
9457798: 18 Tage idle - Level 7
8078798: 18 Tage idle - Level 9
10331598: 27 Tage idle - Level 1 (KEEP_CHARACTER)
10833298: 11 Tage idle - Level 2
9559498: 1 Tage idle - Level 6
11027598: 0 Tage idle - Level 3
9108798: 57 Tage idle - Level 7
10073798: 0 Tage idle - Level 16
8069098: 5 Tage idle - Level 1 (KEEP_CHARACTER)
8894298: 30 Tage idle - Level 8
10281198: 11 Tage idle - Level 5
8975498: 3 Tage idle - Level 1 (KEEP_CHARACTER)
10494298: 34 Tage idle - Level 1 => LOESCHEN
10610598: 27 Tage idle - Level 1
9331098: 96 Tage idle - Level 3 => LOESCHEN
10616198: 9 Tage idle - Level 1
10053898: 0 Tage idle - Level 12
9483598: 43 Tage idle - Level 9
8474398: 56 Tage idle - Level 1 => LOESCHEN
10692098: 7 Tage idle - Level 1
10074398: 5 Tage idle - Level 12
11043098: 0 Tage idle - Level 1
10996698: 5 Tage idle - Level 2
9266498: 104 Tage idle - Level 5
10343098: 33 Tage idle - Level 5
8257298: 127 Tage idle - Level 10
9691698: 73 Tage idle - Level 3
10373998: 41 Tage idle - Level 1 => LOESCHEN
8292798: 107 Tage idle - Level 3 => LOESCHEN
8455098: 18 Tage idle - Level 12
9677398: 63 Tage idle - Level 4
11064298: 0 Tage idle - Level 3
11023898: 2 Tage idle - Level 1
10227798: 0 Tage idle - Level 18
10288798: 45 Tage idle - Level 1 => LOESCHEN
8987698: 18 Tage idle - Level 1
9180998: 1 Tage idle - Level 10
10830198: 14 Tage idle - Level 1
8906798: 15 Tage idle - Level 2
10425598: 38 Tage idle - Level 1 => LOESCHEN
10714198: 21 Tage idle - Level 1
11075198: 0 Tage idle - Level 1
9374098: 81 Tage idle - Level 9
7973498: 39 Tage idle - Level 4 (KEEP_CHARACTER)
8988298: 95 Tage idle - Level 8
9004598: 35 Tage idle - Level 1 => LOESCHEN
10998598: 2 Tage idle - Level 1
9100698: 17 Tage idle - Level 13
9171998: 88 Tage idle - Level 3
10659898: 24 Tage idle - Level 1
7974098: 27 Tage idle - Level 2 (KEEP_CHARACTER)
10294698: 36 Tage idle - Level 2
9096398: 104 Tage idle - Level 6
10619398: 26 Tage idle - Level 1
9679298: 0 Tage idle - Level 9
10548498: 31 Tage idle - Level 1 => LOESCHEN
8132598: 9 Tage idle - Level 17
8912698: 68 Tage idle - Level 8
9562298: 8 Tage idle - Level 6
8067298: 33 Tage idle - Level 12
9861198: 0 Tage idle - Level 14
9537798: 56 Tage idle - Level 8
10001298: 33 Tage idle - Level 3
7944598: 94 Tage idle - Level 4
10062298: 57 Tage idle - Level 1 => LOESCHEN
8837798: 80 Tage idle - Level 6
8062298: 3 Tage idle - Level 11
10275398: 33 Tage idle - Level 4
8478198: 8 Tage idle - Level 1
10153798: 1 Tage idle - Level 8
10858298: 7 Tage idle - Level 6
8108698: 10 Tage idle - Level 11
10817898: 15 Tage idle - Level 1
9457198: 0 Tage idle - Level 6
10533898: 2 Tage idle - Level 6
7975398: 9 Tage idle - Level 24 (KEEP_CHARACTER)
8736698: 83 Tage idle - Level 3 (KEEP_CHARACTER)
10123598: 44 Tage idle - Level 3
